tool,label_mode,base_prefix,feature,n_pos,n_neg,median_pos,median_neg,u_stat,p_value,cliffs_delta,pval_adj,reject,abs_delta,practically_significant
boostnsift,stratified,mrr,summary_chars,823,8,-0.8058683276097268,-0.8058683276097268,5379.0,0.0008474151132466425,0.6339611178614823,0.09704796714466461,False,0.6339611178614823,True
boostnsift,stratified,mrr,description_chars,823,8,-0.2580420455809932,-0.8949418318197255,5651.0,0.00048157713257437635,0.7165856622114216,0.05634452451120203,False,0.7165856622114216,True
boostnsift,stratified,mrr,n_tokens,823,8,-0.2894729069006857,-1.087342044381282,5754.5,0.0002684057072576148,0.7480255164034022,0.03194027916365617,True,0.7480255164034022,True
boostnsift,stratified,mrr,n_words,823,8,-0.2518277799516151,-1.0479554550952948,5689.0,0.00038946426596189656,0.7281287970838396,0.04595678338350379,True,0.7281287970838396,True
boostnsift,stratified,mrr,n_sentences,823,8,-0.2868038552763112,-0.7569279604112147,5139.0,0.0061520752400683375,0.5610571081409478,0.6152075240068338,False,0.5610571081409478,True
boostnsift,stratified,mrr,flesch_reading_ease,823,8,0.2387717351145222,-0.13120770237965865,5121.0,0.0068026901759078,0.5555893074119077,0.6734663274148722,False,0.5555893074119077,True
boostnsift,stratified,mrr,smog_index,823,8,-0.0126613117686452,0.0,3662.0,0.5843797449309234,0.11239368165249089,1.0,False,0.11239368165249089,False
boostnsift,stratified,mrr,gunning_fog,823,8,-0.0805197763238933,0.0,2958.0,0.621580350668055,-0.10145808019441069,1.0,False,0.10145808019441069,False
boostnsift,stratified,mrr,coleman_liau_index,823,8,-0.2591024062273651,0.2560369967607916,1409.5,0.005343928327054814,-0.5718408262454435,0.5450806893595911,False,0.5718408262454435,True
boostnsift,stratified,mrr,automated_readability_index,823,8,-0.2889782014927428,0.25629524476168797,1469.5,0.007001827687338918,-0.5536148238153098,0.686179113359214,False,0.5536148238153098,True
boostnsift,stratified,mrr,has_stacktrace,823,8,-0.9429423479159332,-0.9429423479159332,4440.5,0.0493677762371658,0.3488760631834751,1.0,False,0.3488760631834751,True
boostnsift,stratified,mrr,has_code,823,8,-0.6202765124580578,-0.6202765124580578,4220.0,0.07726632601501647,0.2818955042527339,1.0,False,0.2818955042527339,True
boostnsift,stratified,mrr,has_patch,823,8,-0.1828000043330371,-0.1828000043330371,3400.0,0.6043809293551718,0.032806804374240585,1.0,False,0.032806804374240585,False
boostnsift,stratified,mrr,has_enumeration,823,8,-0.1606191949877903,-0.1606191949877903,3376.0,0.6493751778568074,0.02551640340218712,1.0,False,0.02551640340218712,False
boostnsift,stratified,mrr,num_causal_markers,823,8,-0.1531279935599871,-0.7576758641159647,4661.0,0.03915377066534423,0.41585662211421626,1.0,False,0.41585662211421626,True
boostnsift,stratified,mrr,num_temporal_markers,823,8,-0.4635308650875505,-0.4635308650875505,3899.0,0.261992475609524,0.18438639125151884,1.0,False,0.18438639125151884,False
boostnsift,stratified,mrr,causal_density,823,8,-0.1993983796485136,-0.93081039640571,4555.5,0.059441282436769986,0.38380923450789795,1.0,False,0.38380923450789795,True
boostnsift,stratified,mrr,temporal_density,823,8,-0.4256912142338764,-0.4256912142338764,3917.0,0.25002890144458134,0.18985419198055892,1.0,False,0.18985419198055892,False
boostnsift,stratified,mrr,num_os_mentions,823,8,-0.3565391088761866,-0.3565391088761866,3704.0,0.28629205714820893,0.12515188335358446,1.0,False,0.12515188335358446,False
boostnsift,stratified,mrr,num_browser_mentions,823,8,-0.390976846636182,-0.390976846636182,2953.0,0.41252354124259727,-0.10297691373025517,1.0,False,0.10297691373025517,False
boostnsift,stratified,mrr,num_env_mentions,823,8,-0.2192296649910203,-0.2192296649910203,3480.0,0.48799405449505406,0.05710814094775213,1.0,False,0.05710814094775213,False
