tool,label_mode,base_prefix,feature,n_pos,n_neg,median_pos,median_neg,u_stat,p_value,cliffs_delta,pval_adj,reject,abs_delta,practically_significant
FlexFL,stratified,mrr,txt_likely_impacted_code_concepts_avg_word_len,825,10,-0.1462390483573012,-0.1462390483573012,4331.5,0.7837719515895447,0.05006060606060606,1.0,False,0.05006060606060606,False
FlexFL,stratified,mrr,txt_likely_impacted_code_concepts_avg_words_per_line,825,10,0.4241697786235321,-1.5768571431315483,6663.5,0.000661982487440269,0.6153939393939394,0.06950816118122824,False,0.6153939393939394,True
FlexFL,stratified,mrr,txt_likely_impacted_code_concepts_avg_sentence_len,825,10,0.4260181358690711,-1.5749357960409722,6661.5,0.0006687920033432804,0.614909090909091,0.06950816118122824,False,0.614909090909091,True
FlexFL,stratified,mrr,txt_likely_impacted_code_concepts_hedge_count,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,txt_likely_impacted_code_concepts_hedge_density,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,txt_likely_impacted_code_concepts_has_code_like,825,10,0.0,0.0,4220.0,0.6293729466228095,0.02303030303030303,1.0,False,0.02303030303030303,False
FlexFL,stratified,mrr,txt_likely_impacted_code_concepts_question_density,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,txt_likely_impacted_code_concepts_exclaim_density,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,txt_likely_impacted_code_concepts_digit_density,825,10,-0.1486940122073022,-0.1486940122073022,4235.0,0.6026555350383223,0.02666666666666667,1.0,False,0.02666666666666667,False
FlexFL,stratified,mrr,txt_likely_impacted_code_concepts_uniq_word_ratio,825,10,0.348721765756699,0.348721765756699,3735.0,0.30881489724742617,-0.09454545454545454,1.0,False,0.09454545454545454,False
FlexFL,stratified,mrr,txt_likely_impacted_code_concepts_is_missing,825,10,0.0,0.0,4125.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,concept_num_concepts,825,10,0.410786675927473,-1.6108648431262007,6532.0,0.0007724727415117306,0.5835151515151515,0.07879221963419651,False,0.5835151515151515,True
FlexFL,stratified,mrr,concept_is_missing,825,10,0.0,1.0,1770.0,2.4086164692626303e-05,-0.5709090909090909,0.00286625359842253,True,0.5709090909090909,True
FlexFL,stratified,mrr,concept__deserialization,825,10,0.0,0.0,4425.0,0.37713114755267796,0.07272727272727272,1.0,False,0.07272727272727272,False
FlexFL,stratified,mrr,concept__html_parsing,825,10,0.0,0.0,4390.0,0.4087065943470969,0.06424242424242424,1.0,False,0.06424242424242424,False
FlexFL,stratified,mrr,concept__json_parsing,825,10,0.0,0.0,4282.5,0.7286266983707641,0.038181818181818185,1.0,False,0.038181818181818185,False
FlexFL,stratified,mrr,concept__reflection,825,10,0.0,0.0,3857.5,0.2745942780472226,-0.06484848484848485,1.0,False,0.06484848484848485,False
FlexFL,stratified,mrr,concept__serialization,825,10,0.0,0.0,4330.0,0.47107097377052365,0.0496969696969697,1.0,False,0.0496969696969697,False
FlexFL,stratified,mrr,concept__string_manipulation,825,10,0.0,0.0,4335.0,0.46540459445143556,0.05090909090909091,1.0,False,0.05090909090909091,False
