tool,label_mode,base_prefix,feature,n_pos,n_neg,median_pos,median_neg,u_stat,p_value,cliffs_delta,pval_adj,reject,abs_delta,practically_significant
buglocator,stratified,mrr,specificity,403,406,4.0,3.0,116841.0,3.767416567827371e-28,0.4282169443459766,1.7706857868788642e-26,True,0.4282169443459766,True
buglocator,stratified,mrr,expected_observed_alignment,403,406,5.0,3.5,117146.0,2.0571552738394127e-32,0.4319451405102128,9.874345314429181e-31,True,0.4319451405102128,True
buglocator,stratified,mrr,technical_depth,403,406,4.0,2.0,116349.5,8.98351334643997e-27,0.42220904790426483,4.0425810058979865e-25,True,0.42220904790426483,True
buglocator,stratified,mrr,hidden_s2r_present,403,406,0.0,0.0,71588.0,8.988783820385944e-07,-0.12493735408084686,3.5056256899505186e-05,True,0.12493735408084686,False
buglocator,stratified,mrr,causal_reasoning_quality,403,406,5.0,3.0,122779.0,1.8629039865391252e-38,0.5008006454057622,9.873391128657363e-37,True,0.5008006454057622,True
buglocator,stratified,mrr,contradiction_present,403,406,0.0,0.0,81809.0,1.0,0.0,1.0,False,0.0,False
buglocator,stratified,mrr,repair_difficulty,403,406,2.0,3.0,39933.0,5.0375400974285414e-39,-0.5118752215526409,2.7202716526114123e-37,True,0.5118752215526409,True
buglocator,stratified,mrr,description_length,403,406,1487.0,768.5,117739.0,1.2812938168887413e-27,0.4391937317410065,5.89395155768821e-26,True,0.4391937317410065,True
buglocator,stratified,mrr,confidence,403,406,5.0,5.0,113136.5,4.619429930493607e-36,0.38293464044298303,2.4021035638566758e-34,True,0.38293464044298303,True
buglocator,stratified,mrr,fine_grained_confidence,396,391,5.0,4.0,110670.5,4.1571144093186104e-39,0.42951897491539437,2.286412925125236e-37,True,0.42951897491539437,True
buglocator,stratified,mrr,has_OB,403,406,1.0,1.0,83618.0,0.019855293148479104,0.022112481511814105,0.6010835006962929,False,0.022112481511814105,False
buglocator,stratified,mrr,has_EB,403,406,0.0,0.0,87145.0,0.06295543996093844,0.065225097483162,1.0,False,0.065225097483162,False
buglocator,stratified,mrr,has_S2R,403,406,0.0,0.0,81809.0,1.0,0.0,1.0,False,0.0,False
buglocator,stratified,mrr,missing_OB,403,406,0.0,0.0,80000.0,0.019855293148479104,-0.022112481511814105,0.6010835006962929,False,0.022112481511814105,False
buglocator,stratified,mrr,missing_EB,403,406,1.0,1.0,76473.0,0.06295543996093844,-0.065225097483162,1.0,False,0.065225097483162,False
buglocator,stratified,mrr,missing_S2R,403,406,1.0,1.0,81809.0,1.0,0.0,1.0,False,0.0,False
buglocator,stratified,mrr,num_OB,403,406,4.0,4.0,82168.5,0.9134376467836349,0.004394382036206285,1.0,False,0.004394382036206285,False
buglocator,stratified,mrr,num_EB,403,406,0.0,0.0,86721.5,0.10067229858992355,0.060048405432165164,1.0,False,0.060048405432165164,False
buglocator,stratified,mrr,num_S2R,403,406,0.0,0.0,81809.0,1.0,0.0,1.0,False,0.0,False
