tool,label_mode,base_prefix,feature,n_pos,n_neg,median_pos,median_neg,u_stat,p_value,cliffs_delta,pval_adj,reject,abs_delta,practically_significant
FlexFL,stratified,mrr,behavior_verb_count,264,528,0.0,0.0,69696.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,behavior_verb_density,264,528,0.0,0.0,69696.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,num_modal_verbs,264,528,0.0,0.0,66877.5,0.31188748037691305,-0.04043991046831956,1.0,False,0.04043991046831956,False
FlexFL,stratified,mrr,num_negative_modals,264,528,0.0,0.0,68246.5,0.42115883707296786,-0.020797463269054177,1.0,False,0.020797463269054177,False
FlexFL,stratified,mrr,modal_density,264,528,0.0,0.0,69454.0,0.9315025615338073,-0.003472222222222222,1.0,False,0.003472222222222222,False
FlexFL,stratified,mrr,redundancy,264,528,0.2637561410665512,0.2761940658092499,69445.0,0.934218190605304,-0.0036013544536271807,1.0,False,0.0036013544536271807,False
FlexFL,stratified,mrr,ambiguity,264,528,0.0,0.0,69898.0,0.9404444935869867,0.002898301193755739,1.0,False,0.002898301193755739,False
FlexFL,stratified,mrr,actionability,264,528,5.0,4.0,102378.0,1.4281492603886636e-29,0.46892217630853994,7.426376154021051e-28,True,0.46892217630853994,True
FlexFL,stratified,mrr,clarity,264,528,5.0,4.0,100440.0,2.7607902197194688e-27,0.44111570247933884,1.3251793054653451e-25,True,0.44111570247933884,True
FlexFL,stratified,mrr,specificity,264,528,5.0,3.5,98423.0,5.720541199476314e-23,0.41217573461891643,2.574243539764341e-21,True,0.41217573461891643,True
FlexFL,stratified,mrr,expected_observed_alignment,264,528,5.0,4.0,99069.0,6.735799294508662e-27,0.42144455922865015,3.165825668419071e-25,True,0.42144455922865015,True
FlexFL,stratified,mrr,technical_depth,264,528,4.0,3.0,94759.0,1.78039178980767e-17,0.3596045684113866,7.299606338211447e-16,True,0.3596045684113866,True
FlexFL,stratified,mrr,hidden_s2r_present,264,528,0.0,0.0,60456.0,1.320157071309787e-06,-0.13257575757575757,5.01659687097719e-05,True,0.13257575757575757,False
FlexFL,stratified,mrr,causal_reasoning_quality,264,528,5.0,3.5,104742.0,8.087091612861141e-34,0.5028409090909091,4.367029470945016e-32,True,0.5028409090909091,True
FlexFL,stratified,mrr,contradiction_present,264,528,0.0,0.0,69960.0,0.15808688542476035,0.003787878787878788,1.0,False,0.003787878787878788,False
FlexFL,stratified,mrr,repair_difficulty,264,528,2.0,3.0,30851.0,3.0881298121764e-40,-0.5573490587695134,1.729352694818784e-38,True,0.5573490587695134,True
FlexFL,stratified,mrr,description_length,264,528,1521.0,890.0,96594.0,4.210074246454543e-19,0.3859331955922865,1.8103319259754535e-17,True,0.3859331955922865,True
FlexFL,stratified,mrr,confidence,264,528,5.0,5.0,95396.5,4.91209908450063e-29,0.36875143480257117,2.5051705330953213e-27,True,0.36875143480257117,True
FlexFL,stratified,mrr,fine_grained_description_length,261,509,1512.0,886.0,92174.5,6.202981073953009e-19,0.3876581682963364,2.6052520510602638e-17,True,0.3876581682963364,True
FlexFL,stratified,mrr,fine_grained_confidence,261,509,5.0,5.0,94023.0,5.475834326226916e-32,0.4154867556398618,2.902192192900266e-30,True,0.4154867556398618,True
FlexFL,stratified,mrr,has_OB,264,528,1.0,1.0,71280.0,0.027116123337229455,0.022727272727272728,0.894832070128572,False,0.022727272727272728,False
FlexFL,stratified,mrr,has_EB,264,528,1.0,0.0,74844.0,0.049387453502428194,0.07386363636363637,1.0,False,0.07386363636363637,False
FlexFL,stratified,mrr,has_S2R,264,528,0.0,0.0,69696.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,missing_OB,264,528,0.0,0.0,68112.0,0.027116123337229455,-0.022727272727272728,0.894832070128572,False,0.022727272727272728,False
FlexFL,stratified,mrr,missing_EB,264,528,0.0,1.0,64548.0,0.049387453502428194,-0.07386363636363637,1.0,False,0.07386363636363637,False
FlexFL,stratified,mrr,missing_S2R,264,528,1.0,1.0,69696.0,1.0,0.0,1.0,False,0.0,False
FlexFL,stratified,mrr,num_OB,264,528,4.0,4.0,66022.5,0.22321795492456142,-0.05270747245179063,1.0,False,0.05270747245179063,False
FlexFL,stratified,mrr,num_EB,264,528,1.0,0.0,75260.0,0.04153568993014417,0.07983241505968779,1.0,False,0.07983241505968779,False
FlexFL,stratified,mrr,num_S2R,264,528,0.0,0.0,69696.0,1.0,0.0,1.0,False,0.0,False
