tool,feature,corr,pval,n,n_found,n_not_found,analysis,pval_adj,reject,practically_significant
FlexFL,txt_title_avg_word_len,0.11609409714407057,0.0007764873574917003,835,390,445,found_vs_notfound,0.20033373823285866,False,False
FlexFL,txt_title_avg_words_per_line,0.2626650378563727,1.2140771266179085e-14,835,390,445,found_vs_notfound,4.407099969623008e-12,True,True
FlexFL,txt_title_avg_sentence_len,0.2147958862805081,3.59063635949674e-10,835,390,445,found_vs_notfound,1.1525942713984537e-07,True,True
FlexFL,txt_title_hedge_count,0.027315674270436782,0.43052803676840407,835,390,445,found_vs_notfound,1.0,False,False
FlexFL,txt_title_hedge_density,0.0323633009682711,0.3502907189608706,835,390,445,found_vs_notfound,1.0,False,False
FlexFL,txt_title_has_code_like,0.03403570889645326,0.3259424220709167,835,390,445,found_vs_notfound,1.0,False,False
FlexFL,txt_title_question_density,-0.021835710045048386,0.5286274677446244,835,390,445,found_vs_notfound,1.0,False,False
FlexFL,txt_title_digit_density,0.19980391184765467,5.753158694499894e-09,835,390,445,found_vs_notfound,1.789232353989467e-06,True,False
FlexFL,txt_title_uniq_word_ratio,-0.08241984052318194,0.017213284952103444,835,390,445,found_vs_notfound,1.0,False,False
FlexFL,txt_reasoning_char_len,0.11708600394559007,0.0006990333282379952,835,390,445,found_vs_notfound,0.18104963201364077,False,False
FlexFL,txt_reasoning_word_count,0.05100809493913322,0.14083212788061608,835,390,445,found_vs_notfound,1.0,False,False
FlexFL,txt_reasoning_avg_word_len,0.1718051098027026,5.905366262949382e-07,835,390,445,found_vs_notfound,0.00017834206114107135,True,False
FlexFL,txt_reasoning_avg_words_per_line,0.05100809493913322,0.14083212788061608,835,390,445,found_vs_notfound,1.0,False,False
FlexFL,txt_reasoning_avg_sentence_len,-0.06880429579734999,0.04685909433705818,835,390,445,found_vs_notfound,1.0,False,False
FlexFL,txt_reasoning_hedge_count,-0.14516880005457472,2.543642995178079e-05,835,390,445,found_vs_notfound,0.007147636816450402,True,False
FlexFL,txt_reasoning_hedge_density,-0.13788411253150246,6.401780199733136e-05,835,390,445,found_vs_notfound,0.017540877747268792,True,False
FlexFL,txt_reasoning_has_code_like,0.016182510578445483,0.640538637082703,835,390,445,found_vs_notfound,1.0,False,False
FlexFL,txt_reasoning_exclaim_density,-0.03241673514536033,0.34949540216870284,835,390,445,found_vs_notfound,1.0,False,False
