feature,all_n,none_n,all_median,none_median,all_mean,none_mean,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
embedding_cluster_distance,306,142,0.5693873192803958,0.48542583477066226,0.56342596147345,0.46093823145518725,0.08396148450973351,29726.0,3.5224058609566e-10,0.3682224063334254,medium,2.219115692402658e-08,True,True,0.3682224063334254,True
embedding_cluster,306,142,6.0,2.0,5.052287581699346,3.056338028169014,4.0,29445.5,1.0548874375895753e-09,0.35531160821135965,medium,6.540302113055367e-08,True,True,0.35531160821135965,True
semantic_spread_pc2,306,142,0.3632997870445251,0.3301061987876892,0.3544550344737528,0.2828281976177661,0.03319358825683588,28721.5,4.107894804004321e-08,0.32198748043818465,small,2.4647368824025923e-06,True,True,0.32198748043818465,True
embedding_cluster_size,306,142,90.0,115.0,87.76470588235294,114.97887323943662,-25.0,14754.5,2.6743747048126774e-08,-0.3208828132191844,small,1.6313685699357332e-06,True,True,0.3208828132191844,True
num_versions,306,142,2.0,0.0,3.676470588235294,1.4859154929577465,2.0,27974.0,5.319419581606518e-07,0.2875816993464052,small,3.1384575531478455e-05,True,True,0.2875816993464052,True
embedding_max,306,142,0.148502692580223,0.1577500849962234,0.15072681445604053,0.15940059238756205,-0.009247392416000394,16067.0,9.086362414978067e-06,-0.2604713246801068,small,0.0005270090200687279,True,True,0.2604713246801068,True
semantic_coherence,306,142,0.265402153134346,0.2976578027009964,0.28123630308150466,0.3831572154877891,-0.03225564956665039,16506.0,4.246786256083716e-05,-0.24026512013256007,small,0.0024206681659677183,True,True,0.24026512013256007,True
semantic_spread_pc1,306,142,0.4438369274139404,0.422085776925087,0.4484250547449573,0.3846737438104522,0.0217511504888534,26613.0,0.00012687022736927535,0.22493786246893124,small,0.00710473273267942,True,True,0.22493786246893124,True
causal_density,306,142,0.25,0.1666666666666666,0.30905046249063417,0.23725755724989184,0.0833333333333334,25344.0,0.004299859424761023,0.16652858326429162,small,0.23219240893709522,False,False,0.16652858326429162,False
completeness_score,306,142,2.0,2.0,2.303921568627451,2.007042253521127,0.0,25074.0,0.006016076813226445,0.15410107705053852,small,0.31283599428777514,False,False,0.15410107705053852,False
num_exception_types,306,142,0.0,0.0,0.5,0.31690140845070425,0.0,24535.5,0.00527406996656127,0.12931510632421983,negligible,0.2795257082277473,False,False,0.12931510632421983,False
num_causal_markers,306,142,2.0,1.0,2.4084967320261437,2.507042253521127,1.0,24100.5,0.05816781445682218,0.10929301297983983,negligible,1.0,False,False,0.10929301297983983,False
n_words,306,142,119.0,113.0,139.9738562091503,144.90140845070422,6.0,23984.5,0.07656784759118611,0.10395378808800515,negligible,1.0,False,False,0.10395378808800515,False
num_browser_mentions,306,142,0.0,0.0,0.09477124183006536,0.19718309859154928,0.0,19595.0,0.0026119113888941805,-0.09808524348706618,negligible,0.14365512638917993,False,False,0.09808524348706618,False
gunning_fog,306,127,11.385000000000002,10.63,11.481143790849673,11.212755905511811,0.7550000000000008,21223.0,0.13075533346748264,0.0922237661468787,negligible,1.0,False,False,0.0922237661468787,False
embedding_std,306,142,0.051029298454523045,0.0510297324508428,0.051027141341002114,0.05102815384596161,-4.339963197569352e-07,19981.5,0.17137333312938408,-0.08029549848108257,negligible,1.0,False,False,0.08029549848108257,False
semantic_entropy,306,142,1.623015284538269,1.6763681769371033,1.5245533581652717,1.3543780183708267,-0.05335289239883423,23210.0,0.24462620663644097,0.06830525637485041,negligible,1.0,False,False,0.06830525637485041,False
n_tokens,306,142,199.0,190.5,245.4313725490196,254.4718309859155,8.5,23025.5,0.3083005765211968,0.05981312712878579,negligible,1.0,False,False,0.05981312712878579,False
has_exc_index_error,306,142,0.0,0.0,0.06209150326797386,0.007042253521126761,0.0,22922.0,0.008763416763492266,0.05504924974684709,negligible,0.44693425493810557,False,False,0.05504924974684709,False
exc_cat_index_error,306,142,0.0,0.0,0.13071895424836602,0.02112676056338028,0.0,22916.5,0.009100370094823977,0.05479609684249286,negligible,0.4550185047411988,False,False,0.05479609684249286,False
embedding_norm,306,142,1.0,1.0,0.9999999968834172,1.000000003358008,0.0,20608.5,0.09607987106160053,-0.05143606738470036,negligible,1.0,False,False,0.05143606738470036,False
temporal_density,306,142,0.0,0.0,0.06931301403317061,0.056973219251157996,0.0,22800.5,0.30411699866867414,0.0494568719506582,negligible,1.0,False,False,0.0494568719506582,False
stacktrace_depth,306,142,0.0,0.0,1.15359477124183,0.7887323943661971,0.0,22788.0,0.09235491516986907,0.04888152444076222,negligible,1.0,False,False,0.04888152444076222,False
num_temporal_markers,306,142,0.0,0.0,0.5915032679738562,0.5,0.0,22652.0,0.37357180953566027,0.04262174353309399,negligible,1.0,False,False,0.04262174353309399,False
exception_avg_frame_package_depth,306,142,0.0,0.0,0.4874311816755005,0.3201233535514357,0.0,22615.0,0.19012857767820868,0.040918714903801896,negligible,1.0,False,False,0.040918714903801896,False
embedding_min,306,142,-0.1525573432445526,-0.15047110617160792,-0.15409735599958815,-0.1529833630881679,-0.0020862370729446966,20844.0,0.4893503695560629,-0.04059652029826015,negligible,1.0,False,False,0.04059652029826015,False
modal_density,306,142,0.0,0.0,0.14631548890572685,0.14479181785474907,0.0,22584.5,0.46967218001050015,0.03951486697965571,negligible,1.0,False,False,0.03951486697965571,False
ambiguity,306,142,0.0,0.0,0.003704984408006572,0.004007147271722398,0.0,20931.5,0.4803838309618883,-0.03656908772898831,negligible,1.0,False,False,0.03656908772898831,False
embedding_pos_neg_ratio,306,142,0.9948186528497408,0.9948186528497408,0.9939463173199008,0.9899633358944153,0.0,22417.0,0.5876481228037337,0.03180521034704962,negligible,1.0,False,False,0.03180521034704962,False
num_negative_modals,306,142,0.0,0.0,0.20588235294117646,0.3380281690140845,0.0,21043.5,0.36576195300197567,-0.031413974040320355,negligible,1.0,False,False,0.031413974040320355,False
has_exc_io_error,306,142,0.0,0.0,0.06535947712418301,0.035211267605633804,0.0,22381.0,0.19668090545830852,0.030148209518549202,negligible,1.0,False,False,0.030148209518549202,False
exc_cat_io_error,306,142,0.0,0.0,0.11764705882352941,0.07746478873239436,0.0,22371.5,0.20347166313560072,0.029710945411028263,negligible,1.0,False,False,0.029710945411028263,False
num_os_mentions,306,142,0.0,0.0,0.16339869281045752,0.11971830985915492,0.0,22358.0,0.39828383313565785,0.029089570100340606,negligible,1.0,False,False,0.029089570100340606,False
exception_user_frames,306,142,0.0,0.0,0.7679738562091504,0.5211267605633803,0.0,22343.0,0.32826311238006656,0.028399153088465433,negligible,1.0,False,False,0.028399153088465433,False
embedding_sparsity,306,142,0.1614583333333333,0.1666666666666666,0.16158598856209147,0.16210020539906098,-0.005208333333333315,21118.0,0.6332705590562677,-0.02798490288134033,negligible,1.0,False,False,0.02798490288134033,False
num_OB,306,142,4.0,5.0,4.970588235294118,5.788732394366197,-1.0,21118.5,0.6318510140472062,-0.02796188898094449,negligible,1.0,False,False,0.02796188898094449,False
exception_user_frame_ratio,306,142,0.0,0.0,0.07762659898877926,0.051812068760331294,0.0,22333.0,0.3360917138189563,0.027938875080548653,negligible,1.0,False,False,0.027938875080548653,False
num_env_mentions,306,142,0.0,0.0,0.05555555555555555,0.09154929577464789,0.0,21255.0,0.3534590507710861,-0.02167909417288042,negligible,1.0,False,False,0.02167909417288042,False
smog_index,306,127,12.0,11.9,12.149019607843139,12.095275590551182,0.09999999999999964,19130.5,0.8001810096593451,-0.015464978642375586,negligible,1.0,False,False,0.015464978642375586,False
n_sentences,306,142,7.0,7.5,8.833333333333334,10.711267605633802,-0.5,21414.5,0.8068136302499823,-0.014337659946607751,negligible,1.0,False,False,0.014337659946607751,False
num_semantic_sentences,306,142,7.0,7.5,8.833333333333334,10.711267605633802,-0.5,21414.5,0.8068136302499823,-0.014337659946607751,negligible,1.0,False,False,0.014337659946607751,False
has_exc_runtime_error,306,142,0.0,0.0,0.07516339869281045,0.06338028169014084,0.0,21982.0,0.6532811397095036,0.011783117002669612,negligible,1.0,False,False,0.011783117002669612,False
exc_cat_type_error,306,142,0.0,0.0,0.0032679738562091504,0.04225352112676056,0.0,21490.0,0.19105874388194977,-0.010862560986836049,negligible,1.0,False,False,0.010862560986836049,False
has_exc_type_error,306,142,0.0,0.0,0.0032679738562091504,0.014084507042253521,0.0,21491.0,0.19294702736969094,-0.01081653318604437,negligible,1.0,False,False,0.01081653318604437,False
exception_library_frames,306,142,0.0,0.0,0.6339869281045751,1.6690140845070423,0.0,21957.5,0.7007448230832619,0.010655435883273497,negligible,1.0,False,False,0.010655435883273497,False
exc_cat_runtime_error,306,142,0.0,0.0,0.12418300653594772,0.1619718309859155,0.0,21934.5,0.7148060955759733,0.0095967964650649,negligible,1.0,False,False,0.0095967964650649,False
has_exc_arithmetic,306,142,0.0,0.0,0.016339869281045753,0.007042253521126761,0.0,21928.0,0.4273586260227218,0.009297615759918991,negligible,1.0,False,False,0.009297615759918991,False
exc_cat_arithmetic,306,142,0.0,0.0,0.026143790849673203,0.014084507042253521,0.0,21926.5,0.4308168922946194,0.009228574058731474,negligible,1.0,False,False,0.009228574058731474,False
has_exc_null_pointer,306,142,0.0,0.0,0.029411764705882353,0.02112676056338028,0.0,21906.0,0.6146861304318443,0.008285004142502071,negligible,1.0,False,False,0.008285004142502071,False
exc_cat_null_pointer,306,142,0.0,0.0,0.05555555555555555,0.04225352112676056,0.0,21904.5,0.617684492728853,0.008215962441314555,negligible,1.0,False,False,0.008215962441314555,False
description_chars,306,142,1550.5,1630.5,1830.454248366013,2138.274647887324,-80.0,21571.5,0.903865936607286,-0.007111295222314278,negligible,1.0,False,False,0.007111295222314278,False
has_exc_assertion,306,142,0.0,0.0,0.0,0.007042253521126761,0.0,21573.0,0.1434207146283713,-0.007042253521126761,negligible,1.0,False,False,0.007042253521126761,False
exc_cat_assertion,306,142,0.0,0.0,0.0,0.007042253521126761,0.0,21573.0,0.1434207146283713,-0.007042253521126761,negligible,1.0,False,False,0.007042253521126761,False
redundancy,306,142,0.2645543962717056,0.27810879051685333,0.2779683292252955,0.2563966521075074,-0.013554394245147705,21872.0,0.9091467257414118,0.006720058915585013,negligible,1.0,False,False,0.006720058915585013,False
num_modal_verbs,306,142,0.0,0.0,1.0490196078431373,1.3732394366197183,0.0,21868.5,0.903798099937841,0.00655896161281414,negligible,1.0,False,False,0.00655896161281414,False
exc_cat_concurrency,306,142,0.0,0.0,0.013071895424836602,0.0,0.0,21868.0,0.33652055876096587,0.006535947712418301,negligible,1.0,False,False,0.006535947712418301,False
has_exc_concurrency,306,142,0.0,0.0,0.006535947712418301,0.0,0.0,21868.0,0.3365193496068195,0.006535947712418301,negligible,1.0,False,False,0.006535947712418301,False
num_caused_by,306,142,0.0,0.0,0.0392156862745098,0.04929577464788732,0.0,21597.0,0.7381002663799812,-0.005937586302126484,negligible,1.0,False,False,0.005937586302126484,False
embedding_mean,306,142,-7.70847182138823e-05,-9.995931759476662e-05,-9.880327043229778e-05,-8.758871580808272e-05,2.287459938088432e-05,21613.0,0.9296927204833432,-0.005201141489459634,negligible,1.0,False,False,0.005201141489459634,False
num_EB,306,142,1.0,0.5,0.7679738562091504,0.8661971830985915,0.5,21774.5,0.9672724339926938,0.0022323483383963915,negligible,1.0,False,False,0.0022323483383963915,False
behavior_verb_count,306,142,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,1.0,False,False,0.0,False
behavior_verb_density,306,142,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,1.0,False,False,0.0,False
num_S2R,306,142,0.0,0.0,0.0,0.0,0.0,21726.0,1.0,0.0,negligible,1.0,False,False,0.0,False
