feature,all_n,none_n,all_median,none_median,all_mean,none_mean,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
embedding_cluster_size,69,346,90.0,115.0,87.73913043478261,114.97398843930635,-25.0,8363.5,5.6928923610391694e-05,-0.2993633241182877,small,0.00335880649301311,True,True,0.2993633241182877,True
semantic_spread_pc2,69,346,0.3633327484130859,0.3423004597425461,0.365153176629025,0.3076946589385157,0.0210322886705398,15134.0,0.0004412132727994207,0.2678227360308285,small,0.025590369822366402,True,True,0.2678227360308285,True
embedding_max,69,346,0.1488885581493377,0.1544826328754425,0.15058362138444095,0.15681278401975,-0.005594074726104792,9569.0,0.00925383974181132,-0.19837480103878696,small,0.518215025541434,False,False,0.19837480103878696,False
embedding_mean,69,346,9.315344505012035e-05,-9.995931759476662e-05,2.4080049511005582e-05,-0.00015340226149046675,0.00019311276264488697,14130.0,0.015945602827974855,0.18371450113093743,small,0.8451169498826673,False,False,0.18371450113093743,False
embedding_cluster,69,346,4.0,2.0,4.521739130434782,3.3121387283236996,2.0,14058.5,0.0178732081427955,0.17772472145430174,small,0.929406823425366,False,False,0.17772472145430174,False
semantic_coherence,69,346,0.266864538192749,0.2939586639404297,0.28082763306472613,0.3499546072774195,-0.027094125747680664,9849.0,0.021737603077416057,-0.1749183211862277,small,1.0,False,False,0.1749183211862277,False
completeness_score,69,346,2.0,2.0,2.3333333333333335,2.0346820809248554,0.0,13830.0,0.029081662027888595,0.15858255843176677,small,1.0,False,False,0.15858255843176677,False
n_words,69,346,123.0,111.5,144.69565217391303,145.6387283236994,11.5,13468.5,0.09236901752072957,0.12829856747926616,negligible,1.0,False,False,0.12829856747926616,False
embedding_sparsity,69,346,0.1588541666666666,0.1614583333333333,0.15840126811594196,0.16215829720616565,-0.002604166666666685,10430.5,0.09732848328976058,-0.12620423892100194,negligible,1.0,False,False,0.12620423892100194,False
num_browser_mentions,69,346,0.0,0.0,0.043478260869565216,0.18208092485549132,0.0,10449.0,0.007723623290416734,-0.1246544357878864,negligible,0.4402465275537538,False,False,0.1246544357878864,False
temporal_density,69,346,0.0,0.0,0.0736361128077983,0.05628336381794643,0.0,13294.0,0.06099890675790692,0.11368015414258188,negligible,1.0,False,False,0.11368015414258188,False
semantic_spread_pc1,69,346,0.4450516104698181,0.4278860092163086,0.44532904547193775,0.4111639641096137,0.01716560125350952,13283.0,0.13908848792710538,0.11275864957694563,negligible,1.0,False,False,0.11275864957694563,False
embedding_pos_neg_ratio,69,346,1.0052083333333333,0.9845360824742267,0.9951025031096374,0.9876084754066892,0.02067225085910651,13131.0,0.18893606908352978,0.10002513194269917,negligible,1.0,False,False,0.10002513194269917,False
num_temporal_markers,69,346,0.0,0.0,0.6231884057971014,0.5086705202312138,0.0,13014.5,0.1352622089178178,0.09026556086118791,negligible,1.0,False,False,0.09026556086118791,False
n_tokens,69,346,212.0,193.0,255.97101449275362,255.68208092485548,19.0,12909.5,0.2852900050881022,0.08146938091647818,negligible,1.0,False,False,0.08146938091647818,False
ambiguity,69,346,0.0,0.0,0.002980436331386848,0.003978620607023223,0.0,10974.0,0.23590714757704379,-0.08067353606433778,negligible,1.0,False,False,0.08067353606433778,False
semantic_entropy,69,346,1.669475793838501,1.660995602607727,1.5650652880254028,1.3783078809521918,0.008480191230773926,12892.0,0.2940204147179213,0.08000335092569322,negligible,1.0,False,False,0.08000335092569322,False
smog_index,69,326,12.0,12.1,12.049275362318841,12.196319018404909,-0.09999999999999964,10428.0,0.3419959060419707,-0.07281941851160309,negligible,1.0,False,False,0.07281941851160309,False
num_env_mentions,69,346,0.0,0.0,0.0,0.08092485549132948,0.0,11143.5,0.027875596633166678,-0.06647398843930635,negligible,1.0,False,False,0.06647398843930635,False
has_exc_index_error,69,346,0.0,0.0,0.07246376811594203,0.017341040462427744,0.0,12595.0,0.009387119534629007,0.05512272765351428,negligible,0.518215025541434,False,False,0.05512272765351428,False
embedding_norm,69,346,1.0,1.0,0.9999999982723291,1.0000000048234972,0.0,11282.5,0.18690416187603887,-0.054829521655357295,negligible,1.0,False,False,0.054829521655357295,False
exc_cat_index_error,69,346,0.0,0.0,0.10144927536231885,0.03757225433526012,0.0,12586.5,0.010353917472774631,0.05441065594370445,negligible,0.5591115435298301,False,False,0.05441065594370445,False
exception_user_frames,69,346,0.0,0.0,0.11594202898550725,0.6763005780346821,0.0,11311.5,0.1259369777851809,-0.0524001005277708,negligible,1.0,False,False,0.0524001005277708,False
exception_user_frame_ratio,69,346,0.0,0.0,0.028985507246376812,0.060242212722779194,0.0,11329.0,0.1368406395624004,-0.05093407053698584,negligible,1.0,False,False,0.05093407053698584,False
num_exception_types,69,346,0.0,0.0,0.43478260869565216,0.38439306358381503,0.0,12501.5,0.41225226781364555,0.047289938845606096,negligible,1.0,False,False,0.047289938845606096,False
gunning_fog,69,326,11.0,10.885,10.912898550724638,11.418895705521471,0.11500000000000021,10737.0,0.554275722318285,-0.04534542544678581,negligible,1.0,False,False,0.04534542544678581,False
exception_library_frames,69,346,0.0,0.0,0.11594202898550725,1.5346820809248556,0.0,11402.5,0.16973815819315152,-0.04477674457568903,negligible,1.0,False,False,0.04477674457568903,False
embedding_std,69,346,0.0510295443236827,0.0510297045111656,0.051027927925621205,0.051027859641895774,-1.6018748289631235e-07,11418.0,0.5686806298510227,-0.043478260869565216,negligible,1.0,False,False,0.043478260869565216,False
has_exc_runtime_error,69,346,0.0,0.0,0.11594202898550725,0.07803468208092486,0.0,12389.5,0.3019602557823722,0.03790734690458239,negligible,1.0,False,False,0.03790734690458239,False
exc_cat_io_error,69,346,0.0,0.0,0.014492753623188406,0.09248554913294797,0.0,11519.0,0.19346954254872972,-0.03501717349417777,negligible,1.0,False,False,0.03501717349417777,False
has_exc_io_error,69,346,0.0,0.0,0.014492753623188406,0.049132947976878616,0.0,11523.5,0.1981897654785889,-0.03464019435369021,negligible,1.0,False,False,0.03464019435369021,False
exc_cat_runtime_error,69,346,0.0,0.0,0.15942028985507245,0.18786127167630057,0.0,12340.5,0.3579553091252541,0.03380246293038452,negligible,1.0,False,False,0.03380246293038452,False
num_EB,69,346,0.0,0.0,0.7971014492753623,0.6734104046242775,0.0,12335.5,0.6243633084981676,0.03338359721873167,negligible,1.0,False,False,0.03338359721873167,False
embedding_min,69,346,-0.1498236209154129,-0.1500063687562942,-0.15271856095911795,-0.15218777241820544,0.00018274784088129215,11557.0,0.6765507885741341,-0.03183379408561615,negligible,1.0,False,False,0.03183379408561615,False
exception_avg_frame_package_depth,69,346,0.0,0.0,0.2443064182194617,0.355186256132534,0.0,11576.5,0.4116015699001737,-0.03020021781017006,negligible,1.0,False,False,0.03020021781017006,False
num_OB,69,346,4.0,5.0,4.927536231884058,5.676300578034682,-1.0,11600.5,0.7105903208347195,-0.028189662394236408,negligible,1.0,False,False,0.028189662394236408,False
num_caused_by,69,346,0.0,0.0,0.014492753623188406,0.057803468208092484,0.0,11658.5,0.328551132023746,-0.023330820139063416,negligible,1.0,False,False,0.023330820139063416,False
redundancy,69,346,0.266864538192749,0.2800876051187515,0.28082763306472613,0.27191992519649466,-0.013223066926002502,11712.0,0.8050574653096707,-0.018848957024377985,negligible,1.0,False,False,0.018848957024377985,False
num_modal_verbs,69,346,1.0,0.5,1.0579710144927537,1.3179190751445087,0.5,11741.5,0.8174819497344387,-0.016377649325626204,negligible,1.0,False,False,0.016377649325626204,False
has_exc_concurrency,69,346,0.0,0.0,0.014492753623188406,0.0,0.0,12110.0,0.025559871662170046,0.014492753623188406,negligible,1.0,False,False,0.014492753623188406,False
exc_cat_concurrency,69,346,0.0,0.0,0.043478260869565216,0.0,0.0,12110.0,0.025559871662170046,0.014492753623188406,negligible,1.0,False,False,0.014492753623188406,False
exc_cat_type_error,69,346,0.0,0.0,0.0,0.046242774566473986,0.0,11764.5,0.3170771824531381,-0.014450867052023121,negligible,1.0,False,False,0.014450867052023121,False
exc_cat_null_pointer,69,346,0.0,0.0,0.0,0.031791907514450865,0.0,11764.5,0.3170771824531381,-0.014450867052023121,negligible,1.0,False,False,0.014450867052023121,False
has_exc_type_error,69,346,0.0,0.0,0.0,0.014450867052023121,0.0,11764.5,0.3170663747188476,-0.014450867052023121,negligible,1.0,False,False,0.014450867052023121,False
has_exc_null_pointer,69,346,0.0,0.0,0.0,0.014450867052023121,0.0,11764.5,0.3170663747188476,-0.014450867052023121,negligible,1.0,False,False,0.014450867052023121,False
stacktrace_depth,69,346,0.0,0.0,0.21739130434782608,1.0751445086705202,0.0,11810.5,0.7459550626954233,-0.010597302504816955,negligible,1.0,False,False,0.010597302504816955,False
modal_density,69,346,0.0526315789473684,0.02,0.1362817171508264,0.1824875435317246,0.0326315789473684,12053.0,0.8921884763880639,0.009717684510345983,negligible,1.0,False,False,0.009717684510345983,False
exc_cat_arithmetic,69,346,0.0,0.0,0.057971014492753624,0.008670520231213872,0.0,12042.0,0.4337229471379227,0.008796179944709727,negligible,1.0,False,False,0.008796179944709727,False
has_exc_arithmetic,69,346,0.0,0.0,0.014492753623188406,0.005780346820809248,0.0,12041.0,0.43813192812782775,0.008712406802379157,negligible,1.0,False,False,0.008712406802379157,False
num_os_mentions,69,346,0.0,0.0,0.11594202898550725,0.11560693641618497,0.0,12032.5,0.8463142559103701,0.008000335092569323,negligible,1.0,False,False,0.008000335092569323,False
description_chars,69,346,1588.0,1618.0,1766.1304347826087,2089.78323699422,-30.0,11855.5,0.9290490949459272,-0.006827511099941359,negligible,1.0,False,False,0.006827511099941359,False
num_negative_modals,69,346,0.0,0.0,0.2463768115942029,0.2861271676300578,0.0,11892.5,0.9372946784218745,-0.0037279048337103124,negligible,1.0,False,False,0.0037279048337103124,False
exc_cat_assertion,69,346,0.0,0.0,0.0,0.002890173410404624,0.0,11902.5,0.6598683886695194,-0.002890173410404624,negligible,1.0,False,False,0.002890173410404624,False
has_exc_assertion,69,346,0.0,0.0,0.0,0.002890173410404624,0.0,11902.5,0.6598683886695194,-0.002890173410404624,negligible,1.0,False,False,0.002890173410404624,False
num_semantic_sentences,69,346,7.0,7.0,8.405797101449275,10.517341040462428,0.0,11958.5,0.9815472522820676,0.0018011225601072295,negligible,1.0,False,False,0.0018011225601072295,False
n_sentences,69,346,7.0,7.0,8.405797101449275,10.517341040462428,0.0,11958.5,0.9815472522820676,0.0018011225601072295,negligible,1.0,False,False,0.0018011225601072295,False
behavior_verb_count,69,346,0.0,0.0,0.0,0.0,0.0,11937.0,1.0,0.0,negligible,1.0,False,False,0.0,False
behavior_verb_density,69,346,0.0,0.0,0.0,0.0,0.0,11937.0,1.0,0.0,negligible,1.0,False,False,0.0,False
num_S2R,69,346,0.0,0.0,0.0,0.0,0.0,11937.0,1.0,0.0,negligible,1.0,False,False,0.0,False
