tool,feature,unique_n,others_n,unique_median,others_median,unique_mean,others_mean,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
boostnsift,causal_reasoning_quality,17,285,3.0,5.0,2.6470588235294117,4.417543859649123,-2.0,858.0,4.140027301890845e-07,-0.6458204334365325,large,3.146420749437042e-05,True,True,0.6458204334365325,True
boostnsift,expected_observed_alignment,17,285,4.0,5.0,3.1176470588235294,4.656140350877193,-1.0,1108.5,7.300428825804559e-07,-0.5424148606811146,large,5.4753216193534194e-05,True,True,0.5424148606811146,True
boostnsift,clarity,17,285,4.0,5.0,3.176470588235294,4.533333333333333,-1.0,1205.0,4.715195950009506e-05,-0.5025799793601651,large,0.0034892450030070345,True,True,0.5025799793601651,True
boostnsift,actionability,17,285,3.0,5.0,3.0,4.414035087719299,-2.0,1205.0,8.789996599074236e-05,-0.5025799793601651,large,0.006416697517324192,True,True,0.5025799793601651,True
boostnsift,repair_difficulty,17,285,3.0,2.0,3.176470588235294,2.126315789473684,1.0,3619.5,0.00030869828830391133,0.49411764705882355,large,0.022226276757881615,True,True,0.49411764705882355,True
boostnsift,summary_chars,17,285,12.0,73.0,33.88235294117647,65.24561403508773,-61.0,1354.5,0.0019498326597285347,-0.4408668730650155,medium,0.13648828618099743,False,False,0.4408668730650155,False
boostnsift,specificity,17,285,3.0,5.0,3.0,4.270175438596492,-2.0,1374.5,0.001074612893991253,-0.4326109391124871,medium,0.07629751547337896,False,False,0.4326109391124871,False
boostnsift,technical_depth,17,285,3.0,4.0,2.7058823529411766,3.76140350877193,-1.0,1519.0,0.006569121819131725,-0.37296181630546954,medium,0.45326940552008904,False,False,0.37296181630546954,False
boostnsift,coleman_liau_index,17,285,27.85,20.18,27.17647058823529,24.50305263157895,7.670000000000002,3224.5,0.021932109776660845,0.33106295149638804,medium,1.0,False,False,0.33106295149638804,False
boostnsift,automated_readability_index,17,285,26.1,20.2,27.4,24.048421052631582,5.900000000000002,3175.0,0.03154910180307145,0.3106295149638803,small,1.0,False,False,0.3106295149638803,False
boostnsift,flesch_reading_ease,17,285,6.34,32.43,12.231764705882354,19.392350877192982,-26.09,1709.5,0.041641311550660386,-0.29432404540763674,small,1.0,False,False,0.29432404540763674,False
boostnsift,embedding_mean,17,285,-0.0004581704561132,-6.031229349900968e-05,-0.00034108391178851736,-9.20551049714746e-05,-0.0003978581626141903,1716.5,0.04368874590302851,-0.2914344685242518,small,1.0,False,False,0.2914344685242518,False
boostnsift,description_length,17,285,865.0,1553.0,1359.9411764705883,1828.0666666666666,-688.0,1720.5,0.044891617263432354,-0.2897832817337461,small,1.0,False,False,0.2897832817337461,False
boostnsift,embedding_cluster,17,285,2.0,6.0,3.411764705882353,5.08421052631579,-4.0,1772.0,0.060289147257520374,-0.26852425180598555,small,1.0,False,False,0.26852425180598555,False
boostnsift,num_modal_verbs,17,285,0.0,0.0,0.35294117647058826,1.0210526315789474,0.0,1840.0,0.06930928130273988,-0.24045407636738905,small,1.0,False,False,0.24045407636738905,False
boostnsift,embedding_max,17,285,0.1577728390693664,0.1488995552062988,0.15626878335195424,0.15095995735181,0.0088732838630676,2962.5,0.12296152117598605,0.22291021671826625,small,1.0,False,False,0.22291021671826625,False
boostnsift,embedding_cluster_size,17,285,115.0,90.0,108.0,88.02456140350877,25.0,2956.5,0.11886452170789584,0.22043343653250774,small,1.0,False,False,0.22043343653250774,False
boostnsift,embedding_cluster_distance,17,285,0.5365475799691005,0.5694701128587508,0.5373594232204939,0.5631220425780835,-0.0329225328896503,1903.5,0.13822826796332022,-0.21424148606811144,small,1.0,False,False,0.21424148606811144,False
boostnsift,num_versions,17,285,1.0,2.0,1.9411764705882353,3.83859649122807,-1.0,1903.5,0.13103620676534578,-0.21424148606811144,small,1.0,False,False,0.21424148606811144,False
boostnsift,embedding_std,17,285,0.0510284788906574,0.0510293394327163,0.051026497693622774,0.05102721576889351,-8.605420589030688e-07,1908.5,0.14206595311387668,-0.21217750257997936,small,1.0,False,False,0.21217750257997936,False
boostnsift,num_EB,17,285,0.0,0.0,0.35294117647058826,0.7543859649122807,0.0,1943.5,0.13229064059577525,-0.1977296181630547,small,1.0,False,False,0.1977296181630547,False
boostnsift,embedding_min,17,285,-0.1584273427724838,-0.1516162753105163,-0.15875311897081482,-0.15348440050555945,-0.006811067461967496,1947.5,0.174901144246143,-0.19607843137254902,small,1.0,False,False,0.19607843137254902,False
boostnsift,modal_density,17,285,0.0,0.0,0.08047962267911117,0.14740620628346943,0.0,1950.5,0.14586281888127947,-0.19484004127966975,small,1.0,False,False,0.19484004127966975,False
boostnsift,ambiguity,17,285,0.0032362459546925,0.0,0.007456787851289012,0.0035756609249014827,0.0032362459546925,2869.0,0.1442356146153711,0.1843137254901961,small,1.0,False,False,0.1843137254901961,False
boostnsift,redundancy,17,285,0.3135163486003876,0.2643584907054901,0.3033863972215092,0.27645703964588936,0.04915785789489746,2854.5,0.217320933605621,0.178328173374613,small,1.0,False,False,0.178328173374613,False
boostnsift,num_causal_markers,17,285,1.0,2.0,1.8823529411764706,2.557894736842105,-1.0,2005.5,0.22612191643685142,-0.1721362229102167,small,1.0,False,False,0.1721362229102167,False
boostnsift,semantic_coherence,17,285,0.3135163486003876,0.2660540044307709,0.3033863972215092,0.28347458350553845,0.0474623441696167,2820.5,0.25575767219116197,0.16429308565531475,small,1.0,False,False,0.16429308565531475,False
boostnsift,embedding_norm,17,285,1.0,1.0,1.000000017530778,0.9999999974903307,0.0,2815.0,0.03071563979675306,0.16202270381836945,small,1.0,False,False,0.16202270381836945,False
boostnsift,embedding_cluster_separation,17,285,0.7300769499081391,0.7038859589983654,0.7239958365918859,0.7024615825639318,0.026190990909773726,2776.5,0.31217118314397463,0.14613003095975233,negligible,1.0,False,False,0.14613003095975233,False
