tool_a,tool_b,feature,n_a,n_b,median_a,median_b,mean_a,mean_b,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
boostnsift,buglocator,semantic_spread_pc1,23,14,0.4416529238224029,0.43890728056430817,0.4042787098366281,0.4567425229719707,0.002745643258094732,144.0,0.605266440698182,-0.10559006211180125,negligible,1.0,False,False,0.10559006211180125,False
boostnsift,buglocator,embedding_min,23,14,-0.1555699557065963,-0.15064593404531476,-0.158795667083367,-0.15313893024410521,-0.00492402166128153,145.0,0.6273087587064767,-0.09937888198757763,negligible,1.0,False,False,0.09937888198757763,False
boostnsift,buglocator,description_length,23,14,829.0,768.5,1145.2173913043478,956.8571428571429,60.5,177.0,0.6197343400347299,0.09937888198757763,negligible,1.0,False,False,0.09937888198757763,False
boostnsift,buglocator,embedding_cluster_separation,23,14,0.7573284903011803,0.7170456122924129,0.7524393875844125,0.725136556735446,0.0402828780087674,176.0,0.6496888361956092,0.09316770186335403,negligible,1.0,False,False,0.09316770186335403,False
boostnsift,buglocator,embedding_norm,23,14,1.0,1.0,1.0000000129575315,1.0,0.0,175.0,0.4325621065029517,0.08695652173913043,negligible,1.0,False,False,0.08695652173913043,False
boostnsift,buglocator,embedding_pos_neg_ratio,23,14,0.9845360824742267,0.9744108983799706,1.0041739873623399,0.9859482749839766,0.010125184094256112,174.5,0.6831250087867233,0.08385093167701864,negligible,1.0,False,False,0.08385093167701864,False
boostnsift,buglocator,embedding_cluster,23,14,3.0,2.0,3.4782608695652173,3.0714285714285716,1.0,173.5,0.7026657618198325,0.07763975155279502,negligible,1.0,False,False,0.07763975155279502,False
boostnsift,buglocator,summary_chars,23,14,12.0,12.0,24.869565217391305,26.428571428571427,0.0,149.0,0.6649130902750212,-0.07453416149068323,negligible,1.0,False,False,0.07453416149068323,False
boostnsift,buglocator,exc_cat_type_error,23,14,0.0,0.0,0.0,0.07142857142857142,0.0,149.5,0.22019413382398434,-0.07142857142857142,negligible,1.0,False,False,0.07142857142857142,False
boostnsift,buglocator,has_exc_type_error,23,14,0.0,0.0,0.0,0.07142857142857142,0.0,149.5,0.22019413382398434,-0.07142857142857142,negligible,1.0,False,False,0.07142857142857142,False
boostnsift,buglocator,has_exc_io_error,23,14,0.0,0.0,0.13043478260869565,0.07142857142857142,0.0,170.5,0.6003812746470536,0.059006211180124224,negligible,1.0,False,False,0.059006211180124224,False
boostnsift,buglocator,num_exception_types,23,14,0.0,0.0,0.2608695652173913,0.2857142857142857,0.0,152.0,0.7213173374361534,-0.055900621118012424,negligible,1.0,False,False,0.055900621118012424,False
boostnsift,buglocator,exc_cat_io_error,23,14,0.0,0.0,0.17391304347826086,0.2857142857142857,0.0,169.0,0.6630243955025454,0.049689440993788817,negligible,1.0,False,False,0.049689440993788817,False
boostnsift,buglocator,num_env_mentions,23,14,0.0,0.0,0.043478260869565216,0.0,0.0,168.0,0.4687823469006126,0.043478260869565216,negligible,1.0,False,False,0.043478260869565216,False
boostnsift,buglocator,stacktrace_depth,23,14,0.0,0.0,0.13043478260869565,0.0,0.0,168.0,0.4687823469006126,0.043478260869565216,negligible,1.0,False,False,0.043478260869565216,False
boostnsift,buglocator,exc_cat_index_error,23,14,0.0,0.0,0.13043478260869565,0.0,0.0,168.0,0.4687823469006126,0.043478260869565216,negligible,1.0,False,False,0.043478260869565216,False
boostnsift,buglocator,has_exc_index_error,23,14,0.0,0.0,0.043478260869565216,0.0,0.0,168.0,0.4687823469006126,0.043478260869565216,negligible,1.0,False,False,0.043478260869565216,False
boostnsift,buglocator,exception_library_frames,23,14,0.0,0.0,0.13043478260869565,0.0,0.0,168.0,0.4687823469006126,0.043478260869565216,negligible,1.0,False,False,0.043478260869565216,False
boostnsift,buglocator,exception_user_frames,23,14,0.0,0.0,0.043478260869565216,0.0,0.0,168.0,0.4687823469006126,0.043478260869565216,negligible,1.0,False,False,0.043478260869565216,False
boostnsift,buglocator,exception_user_frame_ratio,23,14,0.0,0.0,0.043478260869565216,0.0,0.0,168.0,0.4687823469006126,0.043478260869565216,negligible,1.0,False,False,0.043478260869565216,False
boostnsift,buglocator,exception_avg_frame_package_depth,23,14,0.0,0.0,0.2608695652173913,0.0,0.0,168.0,0.4687823469006126,0.043478260869565216,negligible,1.0,False,False,0.043478260869565216,False
boostnsift,buglocator,causal_reasoning_quality,23,14,3.0,3.0,2.4782608695652173,2.642857142857143,0.0,154.5,0.8456679683748517,-0.040372670807453416,negligible,1.0,False,False,0.040372670807453416,False
boostnsift,buglocator,num_negative_modals,23,14,0.0,0.0,0.43478260869565216,0.21428571428571427,0.0,156.0,0.8359297250693772,-0.031055900621118012,negligible,1.0,False,False,0.031055900621118012,False
boostnsift,buglocator,embedding_std,23,14,0.0510289780795574,0.051029222086071954,0.051027625637209896,0.05102683470717494,-2.4400651455619426e-07,166.0,0.887903978479516,0.031055900621118012,negligible,1.0,False,False,0.031055900621118012,False
boostnsift,buglocator,redundancy,23,14,0.2521763741970062,0.28772394359111786,0.2545699295790299,0.27187577315739225,-0.03554756939411163,157.0,0.9127003137516776,-0.024844720496894408,negligible,1.0,False,False,0.024844720496894408,False
boostnsift,buglocator,repair_difficulty,23,14,3.0,3.0,3.3043478260869565,3.2857142857142856,0.0,165.0,0.9088448119435113,0.024844720496894408,negligible,1.0,False,False,0.024844720496894408,False
boostnsift,buglocator,actionability,23,14,3.0,3.0,2.6956521739130435,2.642857142857143,0.0,164.5,0.922077522796362,0.021739130434782608,negligible,1.0,False,False,0.021739130434782608,False
boostnsift,buglocator,expected_observed_alignment,23,14,3.0,3.5,2.6956521739130435,2.7142857142857144,-0.5,157.5,0.9218670665076447,-0.021739130434782608,negligible,1.0,False,False,0.021739130434782608,False
boostnsift,buglocator,num_browser_mentions,23,14,0.0,0.0,0.08695652173913043,0.07142857142857142,0.0,163.5,0.8946449489595578,0.015527950310559006,negligible,1.0,False,False,0.015527950310559006,False
boostnsift,buglocator,specificity,23,14,3.0,3.0,2.6956521739130435,2.642857142857143,0.0,163.5,0.9478918859981637,0.015527950310559006,negligible,1.0,False,False,0.015527950310559006,False
boostnsift,buglocator,technical_depth,23,14,3.0,3.0,2.4347826086956523,2.357142857142857,0.0,163.5,0.9482211700327017,0.015527950310559006,negligible,1.0,False,False,0.015527950310559006,False
boostnsift,buglocator,clarity,23,14,4.0,4.0,2.9130434782608696,2.9285714285714284,0.0,159.0,0.9603795099953986,-0.012422360248447204,negligible,1.0,False,False,0.012422360248447204,False
boostnsift,buglocator,num_EB,23,14,0.0,0.0,0.391304347826087,0.42857142857142855,0.0,160.0,0.9844230740644393,-0.006211180124223602,negligible,1.0,False,False,0.006211180124223602,False
boostnsift,buglocator,smog_index,20,14,12.5,12.9,13.25,12.735714285714286,-0.40000000000000036,139.5,1.0,-0.0035714285714285713,negligible,1.0,False,False,0.0035714285714285713,False
boostnsift,buglocator,num_caused_by,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,exc_cat_null_pointer,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,exc_cat_runtime_error,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,exc_cat_concurrency,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,exc_cat_assertion,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,exc_cat_arithmetic,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,has_exc_null_pointer,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,has_exc_runtime_error,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,has_exc_concurrency,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,has_exc_assertion,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,has_exc_arithmetic,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,behavior_verb_count,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,behavior_verb_density,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,num_S2R,23,14,0.0,0.0,0.0,0.0,0.0,161.0,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,flexfl,embedding_cluster_size,23,83,90.0,115.0,96.56521739130434,124.63855421686748,-25.0,667.0,0.021591576866401747,-0.30120481927710846,small,1.0,False,False,0.30120481927710846,False
boostnsift,flexfl,description_length,23,83,829.0,20.0,1145.2173913043478,708.4819277108434,809.0,1191.0,0.05409020177222735,0.24777370350969094,small,1.0,False,False,0.24777370350969094,False
boostnsift,flexfl,embedding_min,23,83,-0.1555699557065963,-0.1495912373065948,-0.158795667083367,-0.14921248381037305,-0.005978718400001498,723.0,0.07659281342115444,-0.2425353588266108,small,1.0,False,False,0.2425353588266108,False
boostnsift,flexfl,technical_depth,23,83,3.0,0.0,2.4347826086956523,1.6265060240963856,3.0,1161.0,0.09091616764958486,0.21634363541121004,small,1.0,False,False,0.21634363541121004,False
boostnsift,flexfl,clarity,23,83,4.0,0.0,2.9130434782608696,2.0602409638554215,4.0,1149.5,0.10703088756571838,0.20429544264012572,small,1.0,False,False,0.20429544264012572,False
boostnsift,flexfl,num_versions,23,83,1.0,0.0,1.7391304347826086,1.2409638554216869,1.0,1148.5,0.10230571255242961,0.2032477737035097,small,1.0,False,False,0.2032477737035097,False
boostnsift,flexfl,actionability,23,83,3.0,0.0,2.6956521739130435,1.9036144578313252,3.0,1147.0,0.11409863211818727,0.20167627029858565,small,1.0,False,False,0.20167627029858565,False
boostnsift,flexfl,specificity,23,83,3.0,0.0,2.6956521739130435,1.9036144578313252,3.0,1140.0,0.1279012524705776,0.19434258774227345,small,1.0,False,False,0.19434258774227345,False
boostnsift,flexfl,semantic_spread_pc2,23,83,0.3315455615520477,0.3628345131874084,0.268029510974885,0.3280243112380249,-0.03128895163536072,774.0,0.16760084685459642,-0.1891042430591933,small,1.0,False,False,0.1891042430591933,False
boostnsift,flexfl,smog_index,20,79,12.5,12.0,13.25,11.99240506329114,0.5,938.0,0.19844180195765593,0.18734177215189873,small,1.0,False,False,0.18734177215189873,False
boostnsift,flexfl,embedding_sparsity,23,83,0.1666666666666666,0.1614583333333333,0.16496829710144922,0.16083082329317264,0.005208333333333315,1127.5,0.18528695380859272,0.18124672603457306,small,1.0,False,False,0.18124672603457306,False
boostnsift,flexfl,repair_difficulty,23,83,3.0,5.0,3.3043478260869565,3.783132530120482,-2.0,786.5,0.1663440654990872,-0.17600838135149294,small,1.0,False,False,0.17600838135149294,False
boostnsift,flexfl,automated_readability_index,20,79,29.8,32.5,30.895,36.9860759493671,-2.6999999999999993,663.5,0.2721621604105058,-0.160126582278481,small,1.0,False,False,0.160126582278481,False
boostnsift,flexfl,num_EB,23,83,0.0,0.0,0.391304347826087,0.6626506024096386,0.0,804.5,0.19183561707971286,-0.1571503404924044,small,1.0,False,False,0.1571503404924044,False
boostnsift,flexfl,gunning_fog,20,79,12.035,10.57,12.172,11.212531645569618,1.4649999999999999,909.0,0.3017298789629609,0.15063291139240506,small,1.0,False,False,0.15063291139240506,False
boostnsift,flexfl,causal_reasoning_quality,23,83,3.0,0.0,2.4782608695652173,1.927710843373494,3.0,1096.5,0.24420737054217512,0.14876898899947616,small,1.0,False,False,0.14876898899947616,False
boostnsift,flexfl,completeness_score,23,83,2.0,2.0,1.7826086956521738,2.0481927710843375,0.0,815.5,0.26571654316034565,-0.14562598218962808,negligible,1.0,False,False,0.14562598218962808,False
boostnsift,flexfl,embedding_std,23,83,0.0510289780795574,0.0510300695896148,0.051027625637209896,0.05102756246924396,-1.0915100574007686e-06,817.0,0.29357250355888054,-0.14405447878470404,negligible,1.0,False,False,0.14405447878470404,False
boostnsift,flexfl,num_negative_modals,23,83,0.0,0.0,0.43478260869565216,0.0963855421686747,0.0,1075.0,0.044532699028999916,0.12624410686223153,negligible,1.0,False,False,0.12624410686223153,False
boostnsift,flexfl,num_modal_verbs,23,83,0.0,0.0,0.9130434782608695,0.9397590361445783,0.0,837.0,0.31371195892048864,-0.12310110005238345,negligible,1.0,False,False,0.12310110005238345,False
boostnsift,flexfl,causal_density,23,83,0.0476190476190476,0.1818181818181818,0.22938741634393808,0.27939239017355405,-0.1341991341991342,837.5,0.359471063250135,-0.12257726558407543,negligible,1.0,False,False,0.12257726558407543,False
boostnsift,flexfl,num_causal_markers,23,83,1.0,1.0,1.6521739130434783,2.144578313253012,0.0,844.5,0.38616609647201117,-0.11524358302776323,negligible,1.0,False,False,0.11524358302776323,False
boostnsift,flexfl,exc_cat_runtime_error,23,83,0.0,0.0,0.0,0.1927710843373494,0.0,851.0,0.10239246676377585,-0.10843373493975904,negligible,1.0,False,False,0.10843373493975904,False
boostnsift,flexfl,has_exc_runtime_error,23,83,0.0,0.0,0.0,0.10843373493975904,0.0,851.0,0.10202219520096195,-0.10843373493975904,negligible,1.0,False,False,0.10843373493975904,False
boostnsift,flexfl,coleman_liau_index,20,79,28.125,31.16,31.247000000000003,35.75430379746835,-3.035,705.0,0.46147798156704944,-0.10759493670886076,negligible,1.0,False,False,0.10759493670886076,False
boostnsift,flexfl,modal_density,23,83,0.0,0.0,0.10296366383322905,0.1580904266487436,0.0,855.5,0.39853337226290586,-0.1037192247249869,negligible,1.0,False,False,0.1037192247249869,False
boostnsift,flexfl,embedding_norm,23,83,1.0,1.0,1.0000000129575315,1.0000000014362564,0.0,1053.5,0.19909374236312238,0.1037192247249869,negligible,1.0,False,False,0.1037192247249869,False
boostnsift,flexfl,redundancy,23,83,0.2521763741970062,0.2832772731781006,0.2545699295790299,0.2788105642041528,-0.03110089898109436,860.5,0.47349395635722447,-0.09848088004190676,negligible,1.0,False,False,0.09848088004190676,False
boostnsift,flexfl,exc_cat_io_error,23,83,0.0,0.0,0.17391304347826086,0.04819277108433735,0.0,1044.5,0.08667778118512941,0.09429020429544265,negligible,1.0,False,False,0.09429020429544265,False
boostnsift,flexfl,has_exc_io_error,23,83,0.0,0.0,0.13043478260869565,0.03614457831325301,0.0,1044.5,0.08655897300261371,0.09429020429544265,negligible,1.0,False,False,0.09429020429544265,False
boostnsift,flexfl,embedding_cluster_separation,23,83,0.7573284903011803,0.785170095891311,0.7524393875844125,0.7722306774572875,-0.027841605590130714,868.0,0.5097278902815068,-0.09062336301728653,negligible,1.0,False,False,0.09062336301728653,False
boostnsift,flexfl,n_sentences,23,83,5.0,7.0,8.434782608695652,8.927710843373495,-2.0,869.5,0.5160089643731829,-0.08905185961236249,negligible,1.0,False,False,0.08905185961236249,False
boostnsift,flexfl,num_semantic_sentences,23,83,5.0,7.0,8.434782608695652,8.927710843373495,-2.0,869.5,0.5160089643731829,-0.08905185961236249,negligible,1.0,False,False,0.08905185961236249,False
boostnsift,flexfl,expected_observed_alignment,23,83,3.0,0.0,2.6956521739130435,2.1927710843373496,3.0,1038.0,0.48800704347022716,0.08748035620743845,negligible,1.0,False,False,0.08748035620743845,False
boostnsift,flexfl,num_OB,23,83,3.0,4.0,6.0,5.072289156626506,-1.0,873.5,0.5348224683243799,-0.08486118386589837,negligible,1.0,False,False,0.08486118386589837,False
boostnsift,flexfl,num_browser_mentions,23,83,0.0,0.0,0.08695652173913043,0.1927710843373494,0.0,875.5,0.33227226799595944,-0.08276584599266631,negligible,1.0,False,False,0.08276584599266631,False
boostnsift,flexfl,semantic_entropy,23,83,1.3483881950378418,1.661170244216919,1.1830843091011405,1.3720960021019095,-0.31278204917907715,883.5,0.5888665944894321,-0.07438449449973808,negligible,1.0,False,False,0.07438449449973808,False
boostnsift,flexfl,embedding_pos_neg_ratio,23,83,0.9845360824742267,0.9845360824742267,1.0041739873623399,0.9882871497012515,0.0,1023.0,0.6015147291263809,0.071765322158198,negligible,1.0,False,False,0.071765322158198,False
boostnsift,flexfl,n_words,23,83,84.0,93.0,123.8695652173913,114.57831325301204,-9.0,1011.0,0.6676832305034855,0.05919329491880566,negligible,1.0,False,False,0.05919329491880566,False
boostnsift,flexfl,num_exception_types,23,83,0.0,0.0,0.2608695652173913,0.3855421686746988,0.0,908.0,0.6393558587319932,-0.04871660555264536,negligible,1.0,False,False,0.04871660555264536,False
boostnsift,flexfl,embedding_cluster_distance,23,83,0.5157047192466343,0.5004228228891315,0.46723217510549236,0.48577210812064037,0.015281896357502767,1000.0,0.7301226465986024,0.047668936616029334,negligible,1.0,False,False,0.047668936616029334,False
boostnsift,flexfl,ambiguity,23,83,0.0,0.0,0.004013226728715296,0.002963846622895718,0.0,999.0,0.6867764927077047,0.046621267679413304,negligible,1.0,False,False,0.046621267679413304,False
boostnsift,flexfl,n_tokens,23,83,192.0,176.0,209.34782608695653,207.56626506024097,16.0,995.0,0.7591137309034142,0.04243059193294919,negligible,1.0,False,False,0.04243059193294919,False
boostnsift,flexfl,semantic_coherence,23,83,0.3135163486003876,0.3033129870891571,0.3850047121877256,0.3390515280595745,0.010203361511230469,994.5,0.7620257564586864,0.041906757464641176,negligible,1.0,False,False,0.041906757464641176,False
boostnsift,flexfl,exc_cat_null_pointer,23,83,0.0,0.0,0.0,0.04819277108433735,0.0,920.0,0.36432474217068556,-0.03614457831325301,negligible,1.0,False,False,0.03614457831325301,False
boostnsift,flexfl,has_exc_null_pointer,23,83,0.0,0.0,0.0,0.03614457831325301,0.0,920.0,0.36428081378844035,-0.03614457831325301,negligible,1.0,False,False,0.03614457831325301,False
boostnsift,flexfl,embedding_max,23,83,0.1598518341779709,0.1579859405755996,0.1575666873351387,0.15867161786699868,0.001865893602371299,922.0,0.806219051484406,-0.03404924044002095,negligible,1.0,False,False,0.03404924044002095,False
boostnsift,flexfl,embedding_mean,23,83,-0.0001631184277357,-0.0001035324166878,-0.00019493764161976145,-0.00017979074608916114,-5.958601104789999e-05,923.0,0.8121597366670531,-0.03300157150340492,negligible,1.0,False,False,0.03300157150340492,False
boostnsift,flexfl,exc_cat_index_error,23,83,0.0,0.0,0.13043478260869565,0.024096385542168676,0.0,985.0,0.3292406967828171,0.03195390256678889,negligible,1.0,False,False,0.03195390256678889,False
boostnsift,flexfl,has_exc_index_error,23,83,0.0,0.0,0.043478260869565216,0.012048192771084338,0.0,984.5,0.3373435747945588,0.03143006809848088,negligible,1.0,False,False,0.03143006809848088,False
boostnsift,flexfl,exception_user_frame_ratio,23,83,0.0,0.0,0.043478260869565216,0.012048192771084338,0.0,984.5,0.3373435747945588,0.03143006809848088,negligible,1.0,False,False,0.03143006809848088,False
boostnsift,flexfl,stacktrace_depth,23,83,0.0,0.0,0.13043478260869565,0.20481927710843373,0.0,984.0,0.34561801648405943,0.030906233630172867,negligible,1.0,False,False,0.030906233630172867,False
boostnsift,flexfl,exception_user_frames,23,83,0.0,0.0,0.043478260869565216,0.20481927710843373,0.0,984.0,0.34561801648405943,0.030906233630172867,negligible,1.0,False,False,0.030906233630172867,False
boostnsift,flexfl,num_temporal_markers,23,83,0.0,0.0,0.34782608695652173,0.40963855421686746,0.0,982.0,0.7801408835051721,0.028810895756940808,negligible,1.0,False,False,0.028810895756940808,False
boostnsift,flexfl,num_env_mentions,23,83,0.0,0.0,0.043478260869565216,0.07228915662650602,0.0,927.0,0.6304584409302065,-0.028810895756940808,negligible,1.0,False,False,0.028810895756940808,False
boostnsift,flexfl,summary_chars,23,83,12.0,12.0,24.869565217391305,21.951807228915662,0.0,981.0,0.7888120741093032,0.02776322682032478,negligible,1.0,False,False,0.02776322682032478,False
boostnsift,flexfl,num_caused_by,23,83,0.0,0.0,0.0,0.04819277108433735,0.0,931.5,0.46431109134511317,-0.024096385542168676,negligible,1.0,False,False,0.024096385542168676,False
boostnsift,flexfl,exc_cat_type_error,23,83,0.0,0.0,0.0,0.07228915662650602,0.0,931.5,0.46433135140068404,-0.024096385542168676,negligible,1.0,False,False,0.024096385542168676,False
boostnsift,flexfl,has_exc_type_error,23,83,0.0,0.0,0.0,0.024096385542168676,0.0,931.5,0.46431109134511317,-0.024096385542168676,negligible,1.0,False,False,0.024096385542168676,False
boostnsift,flexfl,temporal_density,23,83,0.0,0.0,0.0485575920358529,0.05867071857773796,0.0,973.5,0.848881618758544,0.01990570979570456,negligible,1.0,False,False,0.01990570979570456,False
boostnsift,flexfl,flesch_reading_ease,20,79,3.275,5.19,-2.0244999999999993,-8.266708860759499,-1.9150000000000005,774.5,0.895991561511805,-0.019620253164556962,negligible,1.0,False,False,0.019620253164556962,False
boostnsift,flexfl,exc_cat_assertion,23,83,0.0,0.0,0.0,0.012048192771084338,0.0,943.0,0.6145962850009927,-0.012048192771084338,negligible,1.0,False,False,0.012048192771084338,False
boostnsift,flexfl,has_exc_assertion,23,83,0.0,0.0,0.0,0.012048192771084338,0.0,943.0,0.6145962850009927,-0.012048192771084338,negligible,1.0,False,False,0.012048192771084338,False
boostnsift,flexfl,embedding_cluster,23,83,3.0,2.0,3.4782608695652173,3.4216867469879517,1.0,945.0,0.9426254524731189,-0.00995285489785228,negligible,1.0,False,False,0.00995285489785228,False
boostnsift,flexfl,semantic_spread_pc1,23,83,0.4416529238224029,0.4319746792316437,0.4042787098366281,0.4246132600020213,0.009678244590759222,960.5,0.9663671279904216,0.006286013619696176,negligible,1.0,False,False,0.006286013619696176,False
