tool_a,tool_b,feature,n_a,n_b,median_a,median_b,mean_a,mean_b,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
boostnsift,buglocator,num_exception_types,17,11,0.0,0.0,0.35294117647058826,0.45454545454545453,0.0,102.0,0.6191080600579545,0.09090909090909091,negligible,1.0,False,False,0.09090909090909091,False
boostnsift,buglocator,exc_cat_runtime_error,17,11,0.0,0.0,0.0,0.09090909090909091,0.0,85.0,0.24198653062328446,-0.09090909090909091,negligible,1.0,False,False,0.09090909090909091,False
boostnsift,buglocator,has_exc_runtime_error,17,11,0.0,0.0,0.0,0.09090909090909091,0.0,85.0,0.24198653062328446,-0.09090909090909091,negligible,1.0,False,False,0.09090909090909091,False
boostnsift,buglocator,ambiguity,17,11,0.0032362459546925,0.0043859649122807,0.007456787851289012,0.006412276029704819,-0.0011497189575881998,85.0,0.6978750424308438,-0.09090909090909091,negligible,1.0,False,False,0.09090909090909091,False
boostnsift,buglocator,num_browser_mentions,17,11,0.0,0.0,0.17647058823529413,0.09090909090909091,0.0,101.5,0.5607528379357505,0.0855614973262032,negligible,1.0,False,False,0.0855614973262032,False
boostnsift,buglocator,semantic_spread_pc1,17,11,0.4521378576755523,0.4512540102005005,0.4587966396528132,0.45698838342319836,0.0008838474750518244,86.0,0.7419420496381586,-0.08021390374331551,negligible,1.0,False,False,0.08021390374331551,False
boostnsift,buglocator,num_OB,17,11,4.0,5.0,5.294117647058823,5.0,-1.0,86.0,0.7404997945701387,-0.08021390374331551,negligible,1.0,False,False,0.08021390374331551,False
boostnsift,buglocator,expected_observed_alignment,17,11,4.0,4.0,3.1176470588235294,2.5454545454545454,0.0,100.0,0.7684041636858678,0.06951871657754011,negligible,1.0,False,False,0.06951871657754011,False
boostnsift,buglocator,num_negative_modals,17,11,0.0,0.0,0.11764705882352941,0.18181818181818182,0.0,87.5,0.669672632416211,-0.06417112299465241,negligible,1.0,False,False,0.06417112299465241,False
boostnsift,buglocator,smog_index,17,11,12.0,12.4,13.064705882352941,12.727272727272727,-0.40000000000000036,88.0,0.8139270121797666,-0.058823529411764705,negligible,1.0,False,False,0.058823529411764705,False
boostnsift,buglocator,exc_cat_null_pointer,17,11,0.0,0.0,0.23529411764705882,0.0,0.0,99.0,0.4646127705447972,0.058823529411764705,negligible,1.0,False,False,0.058823529411764705,False
boostnsift,buglocator,exc_cat_index_error,17,11,0.0,0.0,0.17647058823529413,0.0,0.0,99.0,0.4646127705447972,0.058823529411764705,negligible,1.0,False,False,0.058823529411764705,False
boostnsift,buglocator,has_exc_null_pointer,17,11,0.0,0.0,0.058823529411764705,0.0,0.0,99.0,0.4646127705447972,0.058823529411764705,negligible,1.0,False,False,0.058823529411764705,False
boostnsift,buglocator,has_exc_index_error,17,11,0.0,0.0,0.058823529411764705,0.0,0.0,99.0,0.4646127705447972,0.058823529411764705,negligible,1.0,False,False,0.058823529411764705,False
boostnsift,buglocator,n_tokens,17,11,218.0,215.0,260.6470588235294,257.09090909090907,3.0,89.0,0.8507298494186601,-0.0481283422459893,negligible,1.0,False,False,0.0481283422459893,False
boostnsift,buglocator,n_words,17,11,94.0,114.0,144.2941176470588,130.0909090909091,-20.0,89.0,0.8507298494186601,-0.0481283422459893,negligible,1.0,False,False,0.0481283422459893,False
boostnsift,buglocator,causal_density,17,11,0.1739130434782608,0.1666666666666666,0.3025398301613135,0.3086485484212757,0.007246376811594207,89.0,0.8499566202136646,-0.0481283422459893,negligible,1.0,False,False,0.0481283422459893,False
boostnsift,buglocator,has_exc_io_error,17,11,0.0,0.0,0.11764705882352941,0.09090909090909091,0.0,96.0,0.8606825423562883,0.026737967914438502,negligible,1.0,False,False,0.026737967914438502,False
boostnsift,buglocator,embedding_min,17,11,-0.1584273427724838,-0.1571573764085769,-0.15875311897081482,-0.15944236110557208,-0.001269966363906888,91.0,0.9250450039789107,-0.026737967914438502,negligible,1.0,False,False,0.026737967914438502,False
boostnsift,buglocator,embedding_cluster_separation,17,11,0.7300769499081391,0.7512888393651611,0.7239958365918859,0.7221968294240567,-0.021211889457022015,96.0,0.9250450039789107,0.026737967914438502,negligible,1.0,False,False,0.026737967914438502,False
boostnsift,buglocator,causal_reasoning_quality,17,11,3.0,3.0,2.6470588235294117,2.3636363636363638,0.0,96.0,0.9227334149426415,0.026737967914438502,negligible,1.0,False,False,0.026737967914438502,False
boostnsift,buglocator,exc_cat_io_error,17,11,0.0,0.0,0.17647058823529413,0.18181818181818182,0.0,95.5,0.8954261427630614,0.0213903743315508,negligible,1.0,False,False,0.0213903743315508,False
boostnsift,buglocator,embedding_cluster_distance,17,11,0.5365475799691005,0.5372804844688406,0.5373594232204939,0.5285194009668635,-0.0007329044997400613,95.0,0.9624810445979066,0.016042780748663103,negligible,1.0,False,False,0.016042780748663103,False
boostnsift,buglocator,num_env_mentions,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,num_caused_by,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,exc_cat_type_error,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,exc_cat_concurrency,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,exc_cat_assertion,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,exc_cat_arithmetic,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,has_exc_type_error,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,has_exc_concurrency,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,has_exc_assertion,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,has_exc_arithmetic,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,behavior_verb_count,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,behavior_verb_density,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,buglocator,num_S2R,17,11,0.0,0.0,0.0,0.0,0.0,93.5,1.0,0.0,negligible,1.0,False,False,0.0,False
boostnsift,flexfl,embedding_min,17,118,-0.1584273427724838,-0.14983055740594858,-0.15875311897081482,-0.14987505460947248,-0.008596785366535215,673.0,0.02886234540321518,-0.32901296111665007,small,1.0,False,False,0.32901296111665007,False
boostnsift,flexfl,embedding_std,17,118,0.0510284788906574,0.051029872149229,0.051026497693622774,0.05102770314630811,-1.3932585716039392e-06,684.5,0.034930644159595625,-0.31754735792622135,small,1.0,False,False,0.31754735792622135,False
boostnsift,flexfl,description_length,17,118,865.0,20.0,1359.9411764705883,857.2881355932203,845.0,1315.0,0.028843649551064568,0.31106679960119643,small,1.0,False,False,0.31106679960119643,False
boostnsift,flexfl,automated_readability_index,17,113,26.1,32.2,27.4,38.30530973451327,-6.100000000000001,672.0,0.04672189146235153,-0.30036439354502864,small,1.0,False,False,0.30036439354502864,False
boostnsift,flexfl,coleman_liau_index,17,113,27.85,31.46,27.17647058823529,37.41159292035398,-3.6099999999999994,686.0,0.05847688744330725,-0.2857886517438834,small,1.0,False,False,0.2857886517438834,False
boostnsift,flexfl,technical_depth,17,118,3.0,0.0,2.7058823529411766,1.7033898305084745,3.0,1276.5,0.05375963574925464,0.2726819541375872,small,1.0,False,False,0.2726819541375872,False
boostnsift,flexfl,embedding_cluster_distance,17,118,0.5365475799691005,0.4939301857145936,0.5373594232204939,0.4884915024630674,0.042617394254506946,1261.0,0.08766754024289443,0.2572283150548355,small,1.0,False,False,0.2572283150548355,False
boostnsift,flexfl,actionability,17,118,3.0,0.0,3.0,1.9745762711864407,3.0,1245.5,0.08677141627335334,0.24177467597208374,small,1.0,False,False,0.24177467597208374,False
boostnsift,flexfl,specificity,17,118,3.0,0.0,3.0,1.9745762711864407,3.0,1244.0,0.0888146407332729,0.24027916251246262,small,1.0,False,False,0.24027916251246262,False
boostnsift,flexfl,embedding_mean,17,118,-0.0004581704561132,-0.0001294869034609,-0.00034108391178851736,-0.00019141467143941906,-0.0003286835526523,764.0,0.11369132819647072,-0.2382851445663011,small,1.0,False,False,0.2382851445663011,False
boostnsift,flexfl,embedding_cluster_separation,17,118,0.7300769499081391,0.7789208034469062,0.7239958365918859,0.7674251661968219,-0.04884385353876708,764.0,0.11369132819647072,-0.2382851445663011,small,1.0,False,False,0.2382851445663011,False
boostnsift,flexfl,repair_difficulty,17,118,3.0,5.0,3.176470588235294,3.76271186440678,-2.0,766.5,0.09143798308236933,-0.2357926221335992,small,1.0,False,False,0.2357926221335992,False
boostnsift,flexfl,num_modal_verbs,17,118,0.0,0.0,0.35294117647058826,1.1440677966101696,0.0,767.5,0.08510493507748727,-0.23479561316051845,small,1.0,False,False,0.23479561316051845,False
boostnsift,flexfl,num_versions,17,118,1.0,0.0,1.9411764705882353,1.2966101694915255,1.0,1231.0,0.09391852678685804,0.22731804586241275,small,1.0,False,False,0.22731804586241275,False
boostnsift,flexfl,clarity,17,118,4.0,0.0,3.176470588235294,2.1186440677966103,4.0,1230.0,0.10666879400423467,0.226321036889332,small,1.0,False,False,0.226321036889332,False
boostnsift,flexfl,ambiguity,17,118,0.0032362459546925,0.0,0.007456787851289012,0.002952881011844348,0.0032362459546925,1226.0,0.08266319397121095,0.22233300099700898,small,1.0,False,False,0.22233300099700898,False
boostnsift,flexfl,summary_chars,17,118,12.0,12.0,33.88235294117647,23.56779661016949,0.0,1207.0,0.0636197698018579,0.2033898305084746,small,1.0,False,False,0.2033898305084746,False
boostnsift,flexfl,flesch_reading_ease,17,113,6.34,5.19,12.231764705882354,-14.15053097345133,1.1499999999999995,1149.0,0.19420417882839647,0.19625195210827695,small,1.0,False,False,0.19625195210827695,False
boostnsift,flexfl,causal_reasoning_quality,17,118,3.0,0.0,2.6470588235294117,1.9576271186440677,3.0,1175.5,0.22268978477746904,0.1719840478564307,small,1.0,False,False,0.1719840478564307,False
boostnsift,flexfl,embedding_cluster_size,17,118,115.0,115.0,108.0,123.12711864406779,0.0,831.0,0.23296339174669956,-0.17148554336989033,small,1.0,False,False,0.17148554336989033,False
boostnsift,flexfl,n_words,17,118,94.0,95.0,144.2941176470588,139.67796610169492,-1.0,1169.5,0.27087703465967217,0.16600199401794616,small,1.0,False,False,0.16600199401794616,False
boostnsift,flexfl,modal_density,17,118,0.0,0.0,0.08047962267911117,0.15948600183380662,0.0,838.5,0.2320730892313293,-0.16400797607178463,small,1.0,False,False,0.16400797607178463,False
boostnsift,flexfl,expected_observed_alignment,17,118,4.0,0.0,3.1176470588235294,2.2542372881355934,4.0,1157.5,0.26961189302748867,0.15403788634097706,small,1.0,False,False,0.15403788634097706,False
boostnsift,flexfl,redundancy,17,118,0.3135163486003876,0.2783687710762024,0.3033863972215092,0.27531519532203674,0.03514757752418518,1142.0,0.3583057598530679,0.13858424725822532,negligible,1.0,False,False,0.13858424725822532,False
boostnsift,flexfl,n_tokens,17,118,218.0,182.5,260.6470588235294,242.61864406779662,35.5,1141.0,0.36177679513264815,0.13758723828514458,negligible,1.0,False,False,0.13758723828514458,False
boostnsift,flexfl,embedding_norm,17,118,1.0,1.0,1.000000017530778,1.0000000025256206,0.0,1122.0,0.17239342460677687,0.11864406779661017,negligible,1.0,False,False,0.11864406779661017,False
boostnsift,flexfl,semantic_spread_pc1,17,118,0.4521378576755523,0.4315839409828186,0.4587966396528132,0.42706488148640775,0.02055391669273371,1115.0,0.45959050090581866,0.11166500498504486,negligible,1.0,False,False,0.11166500498504486,False
boostnsift,flexfl,temporal_density,17,118,0.0,0.0,0.07018854972819166,0.04956854501650176,0.0,1110.5,0.3664629847050068,0.10717846460618145,negligible,1.0,False,False,0.10717846460618145,False
boostnsift,flexfl,num_EB,17,118,0.0,0.0,0.35294117647058826,0.6101694915254238,0.0,898.0,0.4274844120916652,-0.10468594217347957,negligible,1.0,False,False,0.10468594217347957,False
boostnsift,flexfl,num_temporal_markers,17,118,0.0,0.0,0.5294117647058824,0.4152542372881356,0.0,1097.0,0.42730947956319454,0.09371884346959122,negligible,1.0,False,False,0.09371884346959122,False
boostnsift,flexfl,exc_cat_runtime_error,17,118,0.0,0.0,0.0,0.16101694915254236,0.0,909.5,0.19347250835162566,-0.09322033898305085,negligible,1.0,False,False,0.09322033898305085,False
boostnsift,flexfl,has_exc_runtime_error,17,118,0.0,0.0,0.0,0.09322033898305085,0.0,909.5,0.19303762624462095,-0.09322033898305085,negligible,1.0,False,False,0.09322033898305085,False
boostnsift,flexfl,num_env_mentions,17,118,0.0,0.0,0.0,0.11016949152542373,0.0,918.0,0.2167925166015473,-0.0847457627118644,negligible,1.0,False,False,0.0847457627118644,False
boostnsift,flexfl,exc_cat_io_error,17,118,0.0,0.0,0.17647058823529413,0.0423728813559322,0.0,1088.0,0.11649604974198863,0.0847457627118644,negligible,1.0,False,False,0.0847457627118644,False
boostnsift,flexfl,has_exc_io_error,17,118,0.0,0.0,0.11764705882352941,0.03389830508474576,0.0,1087.0,0.12079803696401717,0.08374875373878365,negligible,1.0,False,False,0.08374875373878365,False
boostnsift,flexfl,n_sentences,17,118,6.0,7.0,8.058823529411764,10.864406779661017,-1.0,920.5,0.5855902952759479,-0.08225324027916252,negligible,1.0,False,False,0.08225324027916252,False
boostnsift,flexfl,num_semantic_sentences,17,118,6.0,7.0,8.058823529411764,10.864406779661017,-1.0,920.5,0.5855902952759479,-0.08225324027916252,negligible,1.0,False,False,0.08225324027916252,False
boostnsift,flexfl,num_OB,17,118,4.0,4.5,5.294117647058823,5.203389830508475,-0.5,922.5,0.5935125761687423,-0.08025922233300099,negligible,1.0,False,False,0.08025922233300099,False
boostnsift,flexfl,smog_index,17,113,12.0,12.3,13.064705882352941,12.358407079646017,-0.3000000000000007,1035.0,0.6092163421297238,0.07756376887038001,negligible,1.0,False,False,0.07756376887038001,False
boostnsift,flexfl,embedding_pos_neg_ratio,17,118,0.9845360824742267,0.9845360824742267,0.9957442297581297,0.9857040078920011,0.0,1079.5,0.6136110993142445,0.07627118644067797,negligible,1.0,False,False,0.07627118644067797,False
boostnsift,flexfl,exception_user_frame_ratio,17,118,0.0,0.0,0.07352941176470588,0.030222991502944746,0.0,1077.0,0.20452074397919595,0.07377866400797607,negligible,1.0,False,False,0.07377866400797607,False
boostnsift,flexfl,stacktrace_depth,17,118,0.0,0.0,0.4117647058823529,0.4915254237288136,0.0,1075.5,0.21394870632399876,0.07228315054835494,negligible,1.0,False,False,0.07228315054835494,False
boostnsift,flexfl,exception_user_frames,17,118,0.0,0.0,0.11764705882352941,0.4491525423728814,0.0,1073.5,0.22694002399332114,0.07028913260219342,negligible,1.0,False,False,0.07028913260219342,False
boostnsift,flexfl,embedding_cluster,17,118,2.0,2.0,3.411764705882353,3.2711864406779663,0.0,935.0,0.6391227203445635,-0.06779661016949153,negligible,1.0,False,False,0.06779661016949153,False
boostnsift,flexfl,description_chars,17,118,1785.0,1464.0,1912.2941176470588,2068.898305084746,321.0,1067.0,0.6736417750359176,0.06380857427716849,negligible,1.0,False,False,0.06380857427716849,False
boostnsift,flexfl,embedding_sparsity,17,118,0.1640625,0.1614583333333333,0.15916053921568626,0.16300317796610164,0.002604166666666713,939.5,0.675665081883421,-0.06331006979062812,negligible,1.0,False,False,0.06331006979062812,False
boostnsift,flexfl,num_os_mentions,17,118,0.0,0.0,0.17647058823529413,0.1271186440677966,0.0,1059.5,0.5182899680087911,0.05633100697906281,negligible,1.0,False,False,0.05633100697906281,False
boostnsift,flexfl,exception_library_frames,17,118,0.0,0.0,0.35294117647058826,1.4576271186440677,0.0,1056.5,0.4162627028693284,0.05333998005982054,negligible,1.0,False,False,0.05333998005982054,False
boostnsift,flexfl,exc_cat_index_error,17,118,0.0,0.0,0.17647058823529413,0.01694915254237288,0.0,1054.0,0.10948793713248368,0.05084745762711865,negligible,1.0,False,False,0.05084745762711865,False
boostnsift,flexfl,has_exc_index_error,17,118,0.0,0.0,0.058823529411764705,0.00847457627118644,0.0,1053.5,0.11303529272839356,0.050348953140578266,negligible,1.0,False,False,0.050348953140578266,False
boostnsift,flexfl,semantic_spread_pc2,17,118,0.3366288244724273,0.35731771588325495,0.3015678893117356,0.3280679490101542,-0.020688891410827637,953.5,0.7451866576441156,-0.04935194416749751,negligible,1.0,False,False,0.04935194416749751,False
boostnsift,flexfl,semantic_coherence,17,118,0.3135163486003876,0.2853177785873413,0.3033863972215092,0.32616265294915536,0.028198570013046265,1040.0,0.8087139496391641,0.036889332003988036,negligible,1.0,False,False,0.036889332003988036,False
boostnsift,flexfl,completeness_score,17,118,2.0,2.0,2.1176470588235294,2.0508474576271185,0.0,1038.0,0.8088823880875768,0.03489531405782652,negligible,1.0,False,False,0.03489531405782652,False
boostnsift,flexfl,exception_avg_frame_package_depth,17,118,0.0,0.0,0.47058823529411764,0.3239243552589497,0.0,1036.5,0.6574973145359797,0.03339980059820538,negligible,1.0,False,False,0.03339980059820538,False
boostnsift,flexfl,num_negative_modals,17,118,0.0,0.0,0.11764705882352941,0.2288135593220339,0.0,1033.0,0.691674874907432,0.02991026919242273,negligible,1.0,False,False,0.02991026919242273,False
boostnsift,flexfl,embedding_max,17,118,0.1577728390693664,0.15366294234991068,0.15626878335195424,0.15803959668945458,0.004109896719455719,973.0,0.8448805785638556,-0.02991026919242273,negligible,1.0,False,False,0.02991026919242273,False
boostnsift,flexfl,exc_cat_null_pointer,17,118,0.0,0.0,0.23529411764705882,0.0423728813559322,0.0,1030.0,0.5911372038046362,0.026919242273180457,negligible,1.0,False,False,0.026919242273180457,False
boostnsift,flexfl,num_caused_by,17,118,0.0,0.0,0.0,0.0423728813559322,0.0,977.5,0.516106249965625,-0.025423728813559324,negligible,1.0,False,False,0.025423728813559324,False
boostnsift,flexfl,has_exc_null_pointer,17,118,0.0,0.0,0.058823529411764705,0.03389830508474576,0.0,1028.0,0.6193746669636713,0.024925224327018942,negligible,1.0,False,False,0.024925224327018942,False
boostnsift,flexfl,num_causal_markers,17,118,1.0,1.0,1.8823529411764706,2.7203389830508473,0.0,980.0,0.878660425367351,-0.022931206380857428,negligible,1.0,False,False,0.022931206380857428,False
boostnsift,flexfl,num_exception_types,17,118,0.0,0.0,0.35294117647058826,0.3898305084745763,0.0,1024.0,0.8605553621055598,0.020937188434695914,negligible,1.0,False,False,0.020937188434695914,False
boostnsift,flexfl,num_browser_mentions,17,118,0.0,0.0,0.17647058823529413,0.211864406779661,0.0,983.0,0.8499490830659806,-0.019940179461615155,negligible,1.0,False,False,0.019940179461615155,False
boostnsift,flexfl,gunning_fog,17,113,10.86,10.94,11.523529411764706,11.385309734513276,-0.08000000000000007,978.0,0.9065477862095885,0.018219677251431546,negligible,1.0,False,False,0.018219677251431546,False
boostnsift,flexfl,exc_cat_type_error,17,118,0.0,0.0,0.0,0.05084745762711865,0.0,986.0,0.601019275493636,-0.01694915254237288,negligible,1.0,False,False,0.01694915254237288,False
