tool_a,tool_b,feature,n_a,n_b,median_a,median_b,mean_a,mean_b,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
buglocator,locus,coleman_liau_index,19,13,36.11,37.43,32.608421052631584,39.91923076923077,-1.3200000000000003,107.0,0.5392743800095715,-0.13360323886639677,negligible,1.0,False,False,0.13360323886639677,False
buglocator,locus,exception_avg_frame_package_depth,19,13,0.0,0.0,0.9553429027113236,1.4816616861782956,0.0,107.0,0.4388348588913229,-0.13360323886639677,negligible,1.0,False,False,0.13360323886639677,False
buglocator,locus,semantic_entropy,19,13,1.7719297409057615,1.8053845167160032,1.6014793609318196,1.6828227868446937,-0.0334547758102417,107.0,0.5392743800095715,-0.13360323886639677,negligible,1.0,False,False,0.13360323886639677,False
buglocator,locus,embedding_sparsity,19,13,0.1614583333333333,0.1640625,0.1624177631578947,0.16686698717948717,-0.002604166666666713,107.0,0.5386037015275036,-0.13360323886639677,negligible,1.0,False,False,0.13360323886639677,False
buglocator,locus,embedding_cluster,19,13,3.0,4.0,2.8421052631578947,3.3076923076923075,-1.0,109.5,0.5964473860233273,-0.11336032388663968,negligible,1.0,False,False,0.11336032388663968,False
buglocator,locus,modal_density,19,13,0.0,0.0434782608695652,0.09615978351676292,0.06851206177293133,-0.0434782608695652,110.5,0.6029269815627483,-0.10526315789473684,negligible,1.0,False,False,0.10526315789473684,False
buglocator,locus,clarity,19,13,5.0,5.0,4.0,3.6153846153846154,0.0,136.5,0.5857340880102859,0.10526315789473684,negligible,1.0,False,False,0.10526315789473684,False
buglocator,locus,exc_cat_runtime_error,19,13,0.0,0.0,0.05263157894736842,0.15384615384615385,0.0,111.0,0.36200179537979393,-0.10121457489878542,negligible,1.0,False,False,0.10121457489878542,False
buglocator,locus,has_exc_runtime_error,19,13,0.0,0.0,0.05263157894736842,0.15384615384615385,0.0,111.0,0.36200179537979393,-0.10121457489878542,negligible,1.0,False,False,0.10121457489878542,False
buglocator,locus,num_OB,19,13,4.0,6.0,5.578947368421052,6.230769230769231,-2.0,112.0,0.6706964816759831,-0.0931174089068826,negligible,1.0,False,False,0.0931174089068826,False
buglocator,locus,gunning_fog,19,13,10.47,10.64,11.089473684210526,11.124615384615385,-0.16999999999999993,112.5,0.6870101807685094,-0.08906882591093117,negligible,1.0,False,False,0.08906882591093117,False
buglocator,locus,embedding_cluster_separation,19,13,0.7190186573283184,0.7095824405896479,0.7258327602119983,0.7172836360447423,0.009436216738670455,134.0,0.7012051498520031,0.08502024291497975,negligible,1.0,False,False,0.08502024291497975,False
buglocator,locus,num_temporal_markers,19,13,0.0,0.0,0.8947368421052632,0.6153846153846154,0.0,114.0,0.6892145789716648,-0.07692307692307693,negligible,1.0,False,False,0.07692307692307693,False
buglocator,locus,embedding_cluster_distance,19,13,0.51106396221888,0.4755729147702434,0.5221449127367234,0.5029101919936576,0.03549104744863657,133.0,0.7298502540390175,0.07692307692307693,negligible,1.0,False,False,0.07692307692307693,False
buglocator,locus,num_EB,19,13,1.0,1.0,0.8421052631578947,0.6923076923076923,0.0,132.5,0.7251536775958893,0.0728744939271255,negligible,1.0,False,False,0.0728744939271255,False
buglocator,locus,stacktrace_depth,19,13,0.0,0.0,1.105263157894737,6.384615384615385,0.0,116.0,0.7104673568294456,-0.06072874493927125,negligible,1.0,False,False,0.06072874493927125,False
buglocator,locus,completeness_score,19,13,2.0,3.0,2.5789473684210527,2.6153846153846154,-1.0,116.0,0.7726884882136962,-0.06072874493927125,negligible,1.0,False,False,0.06072874493927125,False
