tool_a,tool_b,feature,n_a,n_b,median_a,median_b,mean_a,mean_b,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
BRaIn,FlexFL,clarity_specificity_gap,25,49,-0.4497603897317977,-0.4497603897317977,-0.025410191510271102,-0.3198572678272487,0.0,677.5,0.23283090992870303,0.10612244897959183,negligible,1.0,False,False,0.10612244897959183,False
BRaIn,FlexFL,num_OB,25,49,-0.0777818550633016,-0.0777818550633016,0.19213128354597356,0.08144624009842004,0.0,551.5,0.4874562984691406,-0.09959183673469388,negligible,1.0,False,False,0.09959183673469388,False
BRaIn,FlexFL,repair_difficulty,25,49,0.7913689832670419,1.5143373651357288,0.5600191010690619,0.7323511561757202,-0.722968381868687,552.5,0.4599566850000506,-0.09795918367346938,negligible,1.0,False,False,0.09795918367346938,False
BRaIn,FlexFL,redundancy,25,49,0.0889678091248501,0.3419996848989602,0.034712610780736425,0.13786076684061951,-0.2530318757741101,553.0,0.5000630244424422,-0.09714285714285714,negligible,1.0,False,False,0.09714285714285714,False
BRaIn,FlexFL,txt_reasoning_avg_sentence_len,25,49,-0.1307782368282674,-0.2475199498496658,-0.12610856830741146,-0.2062235615699875,0.11674171302139841,668.0,0.5281752383636693,0.09061224489795919,negligible,1.0,False,False,0.09061224489795919,False
BRaIn,FlexFL,description_length,25,49,-0.6046795619411115,-1.0231586669890729,-0.4806231080822944,-0.4807546360382294,0.4184791050479614,663.5,0.5348127984607953,0.08326530612244898,negligible,1.0,False,False,0.08326530612244898,False
BRaIn,FlexFL,num_exception_types,25,49,-0.5251530779927517,-0.5251530779927517,-0.184095329007459,-0.027984347693491327,0.0,562.0,0.4266847667067385,-0.08244897959183674,negligible,1.0,False,False,0.08244897959183674,False
BRaIn,FlexFL,embedding_min,25,49,0.218724345125349,0.223523753069386,-0.05118532220008795,0.19329528454936998,-0.004799407944036993,565.5,0.5950918348108019,-0.07673469387755102,negligible,1.0,False,False,0.07673469387755102,False
BRaIn,FlexFL,reasoning_composite,25,49,-0.31697461235302,-0.8421210435331218,-0.6110566138138771,-0.7456655765816744,0.5251464311801017,658.5,0.5876275874446266,0.07510204081632653,negligible,1.0,False,False,0.07510204081632653,False
BRaIn,FlexFL,txt_reasoning_avg_word_len,25,49,-0.1324876271700873,-0.4001908719618544,-0.11685386894893252,-0.27758053824891293,0.2677032447917671,658.0,0.6070389371317522,0.07428571428571429,negligible,1.0,False,False,0.07428571428571429,False
BRaIn,FlexFL,embedding_cluster_size,25,49,0.4146459595637947,0.4146459595637947,0.3299640438022882,0.4869674714719139,0.0,567.5,0.5906976052385542,-0.07346938775510205,negligible,1.0,False,False,0.07346938775510205,False
BRaIn,FlexFL,embedding_max,25,49,-0.0209561997722207,0.5478698168163857,0.29139525355959695,0.43957492808755544,-0.5688260165886064,568.5,0.6190597580993326,-0.07183673469387755,negligible,1.0,False,False,0.07183673469387755,False
BRaIn,FlexFL,technical_depth_consistency,25,49,0.2728966222079432,0.2728966222079432,0.3366361129893784,0.4246573145446944,0.0,570.5,0.6284397983546135,-0.06857142857142857,negligible,1.0,False,False,0.06857142857142857,False
BRaIn,FlexFL,completeness_score,25,49,-0.1877149484641514,-0.1877149484641514,-0.3165439747388635,-0.2096246468101909,0.0,571.5,0.6245840018277742,-0.06693877551020408,negligible,1.0,False,False,0.06693877551020408,False
BRaIn,FlexFL,concept_network_concept_breadth,25,49,0.410786675927473,-1.610864843126201,-0.39787393169399665,-0.5381517921997616,2.021651519053674,651.5,0.6297180944162615,0.0636734693877551,negligible,1.0,False,False,0.0636734693877551,False
BRaIn,FlexFL,num_versions,25,49,-0.3124943305803233,-0.3124943305803233,-0.19675802306498982,-0.11924261116696502,0.0,574.0,0.6244425760409943,-0.06285714285714286,negligible,1.0,False,False,0.06285714285714286,False
BRaIn,FlexFL,txt_title_digit_density,25,49,-0.6450552541976357,-0.6450552541976357,-0.5205274325898659,-0.3482170036494845,0.0,574.0,0.44430608552438333,-0.06285714285714286,negligible,1.0,False,False,0.06285714285714286,False
BRaIn,FlexFL,actionability_depth_product,25,49,-0.7612597790150608,-1.4274451926160137,-0.5880515714788132,-0.6728882445577917,0.6661854136009528,650.0,0.648640880171535,0.061224489795918366,negligible,1.0,False,False,0.061224489795918366,False
BRaIn,FlexFL,causal_reasoning_consistency,25,49,0.7820593740711346,0.7820593740711349,0.3654990433041644,0.4070050546530943,-3.3306690738754696e-16,575.5,0.6697517495570887,-0.060408163265306125,negligible,1.0,False,False,0.060408163265306125,False
BRaIn,FlexFL,semantic_spread_pc2,25,49,0.1118788475209216,0.1710512209220148,-0.15598299240624963,-0.25659238707241866,-0.0591723734010932,641.0,0.74892880438022,0.04653061224489796,negligible,1.0,False,False,0.04653061224489796,False
BRaIn,FlexFL,actionability,25,49,-0.163033776330488,-1.6812479388132866,-0.6286194528252129,-0.741401076323935,1.5182141624827987,640.5,0.7335200148830109,0.045714285714285714,negligible,1.0,False,False,0.045714285714285714,False
BRaIn,FlexFL,txt_title_avg_sentence_len,25,49,-0.70287777031615,-0.70287777031615,-0.6303599288669333,-0.4866881269401338,0.0,585.5,0.6478609823783535,-0.044081632653061226,negligible,1.0,False,False,0.044081632653061226,False
BRaIn,FlexFL,ambiguity_type_count,25,49,0.5643045720484069,1.7403303232807357,0.6113456020977,0.684307199725175,-1.1760257512323289,588.5,0.7616224739498795,-0.03918367346938775,negligible,1.0,False,False,0.03918367346938775,False
BRaIn,FlexFL,num_EB,25,49,0.2959479588785432,-0.673136533919824,-0.014159078816934297,-0.0007105593250385885,0.9690844927983672,636.0,0.7714325812694427,0.03836734693877551,negligible,1.0,False,False,0.03836734693877551,False
BRaIn,FlexFL,consistency_composite,25,49,0.4309578227953485,0.732592174877592,0.46112125800357295,0.5417622786622952,-0.3016343520822435,589.0,0.7921109227805772,-0.03836734693877551,negligible,1.0,False,False,0.03836734693877551,False
BRaIn,FlexFL,num_causal_markers,25,49,-0.4554019288379759,-0.4554019288379759,-0.128946078737748,-0.10377714698398888,0.0,591.0,0.8055364907855564,-0.03510204081632653,negligible,1.0,False,False,0.03510204081632653,False
BRaIn,FlexFL,causal_reasoning_quality,25,49,-0.6522192995069321,-1.6524086752429987,-0.6722230870216535,-0.7236613977737941,1.0001893757360665,631.5,0.8174104876214284,0.031020408163265307,negligible,1.0,False,False,0.031020408163265307,False
BRaIn,FlexFL,clarity,25,49,-0.2346268238579989,-1.7301489453956265,-0.6334327229346995,-0.7331341977038748,1.4955221215376275,630.5,0.8276134479971564,0.029387755102040815,negligible,1.0,False,False,0.029387755102040815,False
BRaIn,FlexFL,embedding_cluster_separation,25,49,0.3225329240176027,0.4474791802280871,0.5554943490136384,0.4030470810405688,-0.12494625621048439,629.5,0.8504166872093711,0.027755102040816326,negligible,1.0,False,False,0.027755102040816326,False
BRaIn,FlexFL,semantic_entropy,25,49,0.3409737021551381,0.4978435081071266,-0.07457600467679609,-0.13447482974853503,-0.15686980595198846,629.0,0.8548877948930456,0.026938775510204082,negligible,1.0,False,False,0.026938775510204082,False
BRaIn,FlexFL,num_env_mentions,25,49,-0.2192296649910203,-0.2192296649910203,0.04703472812534619,0.12039328541250835,0.0,599.0,0.7694640316429773,-0.022040816326530613,negligible,1.0,False,False,0.022040816326530613,False
BRaIn,FlexFL,exception_library_frames,25,49,-0.1983965354258864,-0.1983965354258864,-0.1983965354258864,-0.08791160339933234,0.0,600.0,0.4928932964396343,-0.02040816326530612,negligible,1.0,False,False,0.02040816326530612,False
BRaIn,FlexFL,exception_avg_frame_package_depth,25,49,-0.3416459317228559,-0.3416459317228559,-0.34164593172285584,-0.28346476125916764,0.0,600.0,0.4928932964396343,-0.02040816326530612,negligible,1.0,False,False,0.02040816326530612,False
BRaIn,FlexFL,txt_title_avg_word_len,25,49,-0.3969089280843758,-0.3969089280843758,-0.3969089280843757,-0.47609702566159373,0.0,623.5,0.8516544560613717,0.017959183673469388,negligible,1.0,False,False,0.017959183673469388,False
BRaIn,FlexFL,txt_reasoning_hedge_density,25,49,-0.3595077050751572,-0.3595077050751572,0.2359021088895761,0.3807600016146616,0.0,603.5,0.8973044268042514,-0.014693877551020407,negligible,1.0,False,False,0.014693877551020407,False
BRaIn,FlexFL,n_sentences,25,49,-0.1927790342493305,-0.1927790342493305,-0.1476471201563798,-0.08724096983129097,0.0,606.5,0.9497287309587568,-0.009795918367346938,negligible,1.0,False,False,0.009795918367346938,False
BRaIn,FlexFL,expected_observed_alignment,25,49,-0.7508759403905653,-1.719935307046086,-0.6733511910581236,-0.6816574142008854,0.9690593666555208,610.5,0.9848473393420758,-0.0032653061224489797,negligible,1.0,False,False,0.0032653061224489797,False
BRaIn,FlexFL,stacktrace_depth,25,49,-0.2020454871191189,-0.2020454871191189,-0.20204548711911893,-0.20204548711911888,0.0,612.5,1.0,0.0,negligible,1.0,False,False,0.0,False
BRaIn,FlexFL,exception_user_frames,25,49,-0.2073567129463963,-0.2073567129463963,-0.2073567129463963,-0.20735671294639627,0.0,612.5,1.0,0.0,negligible,1.0,False,False,0.0,False
BRaIn,boostnsift,num_temporal_markers,25,11,-0.4635308650875505,-0.4635308650875505,-0.0825437513668211,-0.4635308650875505,0.0,187.0,0.025959245865147695,0.36,medium,1.0,False,False,0.36,False
BRaIn,boostnsift,num_modal_verbs,25,11,-0.0804807840834863,-0.5746091275372439,0.37411729189397064,-0.17032230107507862,0.4941283434537576,182.5,0.10017506639955055,0.32727272727272727,small,1.0,False,False,0.32727272727272727,False
BRaIn,boostnsift,num_causal_markers,25,11,-0.4554019288379759,-0.7576758641159647,-0.128946078737748,-0.5103608261612466,0.30227393527798874,179.5,0.13543216236508832,0.3054545454545455,small,1.0,False,False,0.3054545454545455,False
BRaIn,boostnsift,embedding_cluster_distance,25,11,0.0640402002222395,-0.3813911898100356,-0.11920650962355707,-0.8702431532448884,0.4454313900322751,179.0,0.1590193095741771,0.3018181818181818,small,1.0,False,False,0.3018181818181818,False
BRaIn,boostnsift,embedding_sparsity,25,11,0.2591098774656933,0.2591098774656933,0.3112091611888965,-0.2276763593420073,0.0,178.5,0.1599878906816362,0.29818181818181816,small,1.0,False,False,0.29818181818181816,False
BRaIn,boostnsift,quality_std,25,11,-0.6141221745332237,-0.6141221745332237,0.30166052536863175,-0.43119367074511766,0.0,175.5,0.09993060431970074,0.27636363636363637,small,1.0,False,False,0.27636363636363637,False
BRaIn,boostnsift,num_EB,25,11,0.2959479588785432,-0.673136533919824,-0.014159078816934297,-0.23264358264783888,0.9690844927983672,168.5,0.23914235575710419,0.22545454545454546,small,1.0,False,False,0.22545454545454546,False
BRaIn,boostnsift,redundancy,25,11,0.0889678091248501,-0.6310404451616434,0.034712610780736425,-0.44292657051046286,0.7200082542864935,167.0,0.31916780977975034,0.21454545454545454,small,1.0,False,False,0.21454545454545454,False
BRaIn,boostnsift,embedding_cluster_size,25,11,0.4146459595637947,0.1845320580379615,0.3299640438022882,-0.12089184762359889,0.2301139015258332,167.0,0.3042308311604225,0.21454545454545454,small,1.0,False,False,0.21454545454545454,False
BRaIn,boostnsift,embedding_min,25,11,0.218724345125349,-0.204948085873011,-0.05118532220008795,-0.3593864370899134,0.42367243099836,163.0,0.39046919561507953,0.18545454545454546,small,1.0,False,False,0.18545454545454546,False
BRaIn,boostnsift,num_versions,25,11,-0.3124943305803233,-0.1809757993128989,-0.19675802306498982,-0.12119464873679692,-0.13151853126742438,113.5,0.373508415414587,-0.17454545454545456,small,1.0,False,False,0.17454545454545456,False
BRaIn,boostnsift,actionability,25,11,-0.163033776330488,0.3430376111637781,-0.6286194528252129,-0.3930662251915182,-0.5060713874942662,114.5,0.41419483285764536,-0.16727272727272727,small,1.0,False,False,0.16727272727272727,False
BRaIn,boostnsift,clarity,25,11,-0.2346268238579989,0.2638805499878769,-0.6334327229346995,-0.4159022325292265,-0.49850737384587585,114.5,0.4125781876715333,-0.16727272727272727,small,1.0,False,False,0.16727272727272727,False
BRaIn,boostnsift,semantic_spread_pc1,25,11,0.1823572659541105,0.1053774694642904,0.1189838191262021,-0.5215398862861446,0.0769797964898201,158.0,0.49207426622638184,0.14909090909090908,small,1.0,False,False,0.14909090909090908,False
BRaIn,boostnsift,actionability_depth_product,25,11,-0.7612597790150608,-0.095074365414108,-0.5880515714788132,-0.28685501478407927,-0.6661854136009528,119.5,0.5279142199332326,-0.13090909090909092,negligible,1.0,False,False,0.13090909090909092,False
BRaIn,boostnsift,causal_reasoning_consistency,25,11,0.7820593740711346,1.3946480957872676,0.3654990433041644,0.39223018752450484,-0.612588721716133,120.5,0.5604791373057905,-0.12363636363636364,negligible,1.0,False,False,0.12363636363636364,False
BRaIn,boostnsift,reasoning_composite,25,11,-0.31697461235302,-0.31697461235302,-0.6110566138138771,-0.31697461235301994,0.0,121.5,0.5823479744424332,-0.11636363636363636,negligible,1.0,False,False,0.11636363636363636,False
BRaIn,boostnsift,causal_reasoning_quality,25,11,-0.6522192995069321,-1.1523139873749657,-0.6722230870216535,-0.5158298391792866,0.5000946878680336,122.0,0.5831215880236562,-0.11272727272727273,negligible,1.0,False,False,0.11272727272727273,False
BRaIn,boostnsift,embedding_cluster,25,11,2.0,4.0,3.68,4.090909090909091,-2.0,122.5,0.6079763576845254,-0.10909090909090909,negligible,1.0,False,False,0.10909090909090909,False
BRaIn,boostnsift,description_chars,25,11,-0.3648935603033021,-0.1447146814815746,-0.36523030447091187,-0.30984884059787027,-0.22017887882172751,123.0,0.6305588829500526,-0.10545454545454545,negligible,1.0,False,False,0.10545454545454545,False
BRaIn,boostnsift,consistency_composite,25,11,0.4309578227953485,1.185043703000956,0.46112125800357295,0.5543536941017208,-0.7540858802056074,123.0,0.6284499959373955,-0.10545454545454545,negligible,1.0,False,False,0.10545454545454545,False
BRaIn,boostnsift,txt_title_digit_density,25,11,-0.6450552541976357,-0.6450552541976357,-0.5205274325898659,-0.44350555338975534,0.0,124.5,0.43150723811875946,-0.09454545454545454,negligible,1.0,False,False,0.09454545454545454,False
BRaIn,boostnsift,num_exception_types,25,11,-0.5251530779927517,-0.5251530779927517,-0.184095329007459,-0.19295397183824592,0.0,125.0,0.5498391958134417,-0.09090909090909091,negligible,1.0,False,False,0.09090909090909091,False
BRaIn,boostnsift,exception_user_frames,25,11,-0.2073567129463963,-0.2073567129463963,-0.2073567129463963,-0.1804042136764335,0.0,125.0,0.14782567034901334,-0.09090909090909091,negligible,1.0,False,False,0.09090909090909091,False
BRaIn,boostnsift,num_negative_modals,25,11,-0.2577319414569243,-0.2577319414569243,0.3114083457934076,-0.09604435985171635,0.0,149.5,0.5868927100384345,0.08727272727272728,negligible,1.0,False,False,0.08727272727272728,False
BRaIn,boostnsift,n_sentences,25,11,-0.1927790342493305,-0.2868038552763112,-0.1476471201563798,-0.22696987825914172,0.0940248210269807,149.0,0.7046651740768843,0.08363636363636363,negligible,1.0,False,False,0.08363636363636363,False
BRaIn,boostnsift,num_OB,25,11,-0.0777818550633016,-0.4995211341402941,0.19213128354597356,-0.19280165844793595,0.4217392790769925,148.5,0.7170611403621101,0.08,negligible,1.0,False,False,0.08,False
BRaIn,boostnsift,clarity_specificity_gap,25,11,-0.4497603897317977,-0.4497603897317977,-0.025410191510271102,-0.2568739359947401,0.0,148.5,0.6340382721048559,0.08,negligible,1.0,False,False,0.08,False
BRaIn,boostnsift,expected_observed_alignment,25,11,-0.7508759403905653,-0.2663462570628048,-0.6733511910581236,-0.5306351752415833,-0.4845296833277605,127.5,0.7257303323445422,-0.07272727272727272,negligible,1.0,False,False,0.07272727272727272,False
BRaIn,boostnsift,semantic_coherence,25,11,-0.0963269328104807,0.0114514839302217,0.02480256632875564,0.5811116282036136,-0.1077784167407024,128.0,0.7572028297153336,-0.06909090909090909,negligible,1.0,False,False,0.06909090909090909,False
BRaIn,boostnsift,completeness_score,25,11,-0.1877149484641514,-0.1877149484641514,-0.3165439747388635,-0.5781059371754002,0.0,147.0,0.7396645668515964,0.06909090909090909,negligible,1.0,False,False,0.06909090909090909,False
BRaIn,boostnsift,txt_reasoning_avg_sentence_len,25,11,-0.1307782368282674,-0.2475199498496658,-0.12610856830741146,-0.3048295180601706,0.11674171302139841,147.0,0.7558132230648593,0.06909090909090909,negligible,1.0,False,False,0.06909090909090909,False
BRaIn,boostnsift,repair_difficulty,25,11,0.7913689832670419,0.0684006013983548,0.5600191010690619,0.39702259315684896,0.7229683818686871,146.5,0.7578607691600929,0.06545454545454546,negligible,1.0,False,False,0.06545454545454546,False
BRaIn,boostnsift,technical_depth_consistency,25,11,0.2728966222079432,0.2728966222079432,0.3366361129893784,0.46604659427289924,0.0,128.5,0.7654673226329689,-0.06545454545454546,negligible,1.0,False,False,0.06545454545454546,False
BRaIn,boostnsift,txt_reasoning_hedge_density,25,11,-0.3595077050751572,-0.3595077050751572,0.2359021088895761,0.1639004248021082,0.0,145.5,0.7233634506198874,0.05818181818181818,negligible,1.0,False,False,0.05818181818181818,False
BRaIn,boostnsift,description_length,25,11,-0.6046795619411115,-0.4603261424297939,-0.4806231080822944,-0.3547453355971361,-0.14435341951131758,130.5,0.8152323216917471,-0.05090909090909091,negligible,1.0,False,False,0.05090909090909091,False
BRaIn,boostnsift,semantic_entropy,25,11,0.3409737021551381,0.3840927717717992,-0.07457600467679609,-0.2587601551582933,-0.043119069616661065,144.0,0.8367096519703029,0.04727272727272727,negligible,1.0,False,False,0.04727272727272727,False
BRaIn,boostnsift,embedding_max,25,11,-0.0209561997722207,0.5000658636107773,0.29139525355959695,0.29339173612522274,-0.5210220633829981,143.0,0.8636314360928578,0.04,negligible,1.0,False,False,0.04,False
BRaIn,boostnsift,gunning_fog,25,11,0.0,0.0,0.12164064962297641,0.08483202762432507,0.0,142.0,0.8907125082802356,0.03272727272727273,negligible,1.0,False,False,0.03272727272727273,False
BRaIn,boostnsift,txt_title_avg_word_len,25,11,-0.3969089280843758,-0.3969089280843758,-0.3969089280843757,-0.4921473952001035,0.0,142.0,0.842338667959945,0.03272727272727273,negligible,1.0,False,False,0.03272727272727273,False
BRaIn,boostnsift,concept_network_concept_breadth,25,11,0.410786675927473,0.410786675927473,-0.39787393169399665,-0.44688366548923714,0.0,141.5,0.8946380123599752,0.02909090909090909,negligible,1.0,False,False,0.02909090909090909,False
BRaIn,boostnsift,txt_title_avg_sentence_len,25,11,-0.70287777031615,-0.70287777031615,-0.6303599288669333,-0.538064494295203,0.0,141.5,0.8618155108620481,0.02909090909090909,negligible,1.0,False,False,0.02909090909090909,False
BRaIn,boostnsift,semantic_spread_pc2,25,11,0.1118788475209216,0.1552142595516366,-0.15598299240624963,-0.2968585584002756,-0.04333541203071499,140.0,0.9452273492808584,0.01818181818181818,negligible,1.0,False,False,0.01818181818181818,False
BRaIn,boostnsift,embedding_cluster_separation,25,11,0.3225329240176027,0.502950031241528,0.5554943490136384,0.4097091985306147,-0.18041710722392534,140.0,0.9452273492808584,0.01818181818181818,negligible,1.0,False,False,0.01818181818181818,False
BRaIn,boostnsift,txt_reasoning_avg_word_len,25,11,-0.1324876271700873,-0.0992841239400999,-0.11685386894893252,-0.06033946875632406,-0.0332035032299874,140.0,0.94524142742881,0.01818181818181818,negligible,1.0,False,False,0.01818181818181818,False
BRaIn,boostnsift,txt_root_cause_guess_hedge_density,25,11,-0.5490791258336135,-0.5490791258336135,0.49680126368670746,0.5313758220179577,0.0,135.5,0.9522915872406855,-0.014545454545454545,negligible,1.0,False,False,0.014545454545454545,False
BRaIn,boostnsift,num_env_mentions,25,11,-0.2192296649910203,-0.2192296649910203,0.04703472812534619,0.08334350900485066,0.0,136.0,0.9428326516641778,-0.01090909090909091,negligible,1.0,False,False,0.01090909090909091,False
BRaIn,boostnsift,ambiguity_type_count,25,11,0.5643045720484069,-0.2197125954398122,0.6113456020977,0.5286674280716697,0.784017167488219,137.0,1.0,-0.0036363636363636364,negligible,1.0,False,False,0.0036363636363636364,False
BRaIn,boostnsift,stacktrace_depth,25,11,-0.2020454871191189,-0.2020454871191189,-0.20204548711911893,-0.20204548711911888,0.0,137.5,1.0,0.0,negligible,1.0,False,False,0.0,False
BRaIn,boostnsift,exception_library_frames,25,11,-0.1983965354258864,-0.1983965354258864,-0.1983965354258864,-0.19839653542588637,0.0,137.5,1.0,0.0,negligible,1.0,False,False,0.0,False
BRaIn,boostnsift,exception_avg_frame_package_depth,25,11,-0.3416459317228559,-0.3416459317228559,-0.34164593172285584,-0.3416459317228559,0.0,137.5,1.0,0.0,negligible,1.0,False,False,0.0,False
BRaIn,buglocator,embedding_cluster_separation,25,9,0.3225329240176027,-0.3516639628184206,0.5554943490136384,-0.3690386022844401,0.6741968868360233,181.0,0.007943823546801275,0.6088888888888889,large,0.40513500088686505,False,False,0.6088888888888889,False
BRaIn,buglocator,consistency_composite,25,9,0.4309578227953485,-0.3231280574102589,0.46112125800357295,-0.3398855214148279,0.7540858802056074,160.5,0.06304097823839332,0.4266666666666667,medium,1.0,False,False,0.4266666666666667,False
BRaIn,buglocator,clarity,25,9,-0.2346268238579989,0.2638805499878769,-0.6334327229346995,0.04232171716748762,-0.49850737384587585,68.0,0.07218560328159715,-0.39555555555555555,medium,1.0,False,False,0.39555555555555555,False
BRaIn,buglocator,txt_reasoning_avg_sentence_len,25,9,-0.1307782368282674,0.1027051892145295,-0.12610856830741146,0.40536888964037743,-0.23348342604279687,68.5,0.08760967103342415,-0.39111111111111113,medium,1.0,False,False,0.39111111111111113,False
BRaIn,buglocator,causal_reasoning_consistency,25,9,0.7820593740711346,-0.4431180693611308,0.3654990433041644,-0.37505265583711606,1.2251774434322653,156.0,0.08943502903938194,0.38666666666666666,medium,1.0,False,False,0.38666666666666666,False
BRaIn,buglocator,repair_difficulty,25,9,0.7913689832670419,-0.6545677804703322,0.5600191010690619,-0.09225903901690895,1.445936763737374,154.0,0.0946337224978964,0.3688888888888889,medium,1.0,False,False,0.3688888888888889,False
BRaIn,buglocator,actionability,25,9,-0.163033776330488,0.3430376111637781,-0.6286194528252129,0.005656686167600646,-0.5060713874942662,71.5,0.09965243539673847,-0.36444444444444446,medium,1.0,False,False,0.36444444444444446,False
BRaIn,buglocator,causal_reasoning_quality,25,9,-0.6522192995069321,0.3479700762291345,-0.6722230870216535,-0.0409924587793358,-1.0001893757360667,75.0,0.1307180127422973,-0.3333333333333333,medium,1.0,False,False,0.3333333333333333,False
BRaIn,buglocator,actionability_depth_product,25,9,-0.7612597790150608,0.3490492436531938,-0.5880515714788132,0.003619769934181264,-1.1103090226682546,75.5,0.14143824433539304,-0.3288888888888889,small,1.0,False,False,0.3288888888888889,False
BRaIn,buglocator,embedding_max,25,9,-0.0209561997722207,-0.1681646186147611,0.29139525355959695,-0.337094409760208,0.14720841884254038,148.0,0.17185733906279932,0.31555555555555553,small,1.0,False,False,0.31555555555555553,False
BRaIn,buglocator,expected_observed_alignment,25,9,-0.7508759403905653,0.2181834262649555,-0.6733511910581236,-0.05099973113935579,-0.9690593666555207,78.5,0.16660153761892504,-0.3022222222222222,small,1.0,False,False,0.3022222222222222,False
BRaIn,buglocator,ambiguity_type_count,25,9,0.5643045720484069,-0.6117211791839219,0.6113456020977,-0.04548655822020802,1.1760257512323289,146.0,0.15994775060462407,0.29777777777777775,small,1.0,False,False,0.29777777777777775,False
BRaIn,buglocator,reasoning_composite,25,9,-0.31697461235302,0.2081718188270818,-0.6110566138138771,0.03312300843371464,-0.5251464311801017,80.0,0.20006332059986853,-0.28888888888888886,small,1.0,False,False,0.28888888888888886,False
BRaIn,buglocator,semantic_spread_pc2,25,9,0.1118788475209216,0.151886118099568,-0.15598299240624963,0.5607229658048383,-0.040007270578646406,81.0,0.22623434975083556,-0.28,small,1.0,False,False,0.28,False
BRaIn,buglocator,embedding_sparsity,25,9,0.2591098774656933,-0.31977105279211,0.3112091611888965,-0.19113084606815392,0.5788809302578033,144.0,0.2247410021559979,0.28,small,1.0,False,False,0.28,False
BRaIn,buglocator,semantic_coherence,25,9,-0.0963269328104807,-0.160378299823121,0.02480256632875564,-0.32730602321623725,0.06405136701264029,140.0,0.2918957005942149,0.24444444444444444,small,1.0,False,False,0.24444444444444444,False
BRaIn,buglocator,txt_root_cause_guess_hedge_density,25,9,-0.5490791258336135,-0.5490791258336135,0.49680126368670746,-0.020856706883956452,0.0,137.0,0.26589504468347847,0.21777777777777776,small,1.0,False,False,0.21777777777777776,False
BRaIn,buglocator,concept_network_concept_breadth,25,9,0.410786675927473,0.410786675927473,-0.39787393169399665,0.1112827471787806,0.0,88.5,0.32180341978532556,-0.21333333333333335,small,1.0,False,False,0.21333333333333335,False
BRaIn,buglocator,description_length,25,9,-0.6046795619411115,-0.4515774503381989,-0.4806231080822944,-0.2063710525487723,-0.1531021116029126,89.5,0.36606160601047977,-0.20444444444444446,small,1.0,False,False,0.20444444444444446,False
