tool_a,tool_b,feature,n_a,n_b,median_a,median_b,mean_a,mean_b,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
BRaIn,locus,semantic_spread_pc1,21,11,0.1933742519460241,0.2154834459643861,0.08064295796118816,0.008444827185430465,-0.022109194018362005,137.0,0.4047344344781626,0.18614718614718614,small,1.0,False,False,0.18614718614718614,False
BRaIn,locus,txt_root_cause_guess_hedge_density,21,11,-0.5490791258336135,1.8279217594398431,0.35644502093722713,0.7474668115882722,-2.3770008852734565,96.5,0.3931938503572544,-0.1645021645021645,small,1.0,False,False,0.1645021645021645,False
BRaIn,locus,redundancy,21,11,-0.1627875892084986,-0.0658449972652414,-0.22500252487620118,0.4516728795963798,-0.09694259194325719,97.0,0.4751235238172632,-0.16017316017316016,small,1.0,False,False,0.16017316017316016,False
BRaIn,locus,txt_reasoning_avg_word_len,21,11,-0.4391317452352584,-0.6394484325840294,-0.3623870649694071,-0.23927189409925867,0.200316687348771,97.0,0.4751235238172632,-0.16017316017316016,small,1.0,False,False,0.16017316017316016,False
BRaIn,locus,embedding_cluster_separation,21,11,0.5811312233841993,0.4074994551082715,0.5657490215427549,0.24442329687775863,0.1736317682759278,133.0,0.4999987857553029,0.15151515151515152,small,1.0,False,False,0.15151515151515152,False
BRaIn,locus,num_EB,21,11,-0.673136533919824,-0.673136533919824,-0.21166772782536342,-0.23264358264783888,0.0,131.5,0.4518736379990024,0.13852813852813853,negligible,1.0,False,False,0.13852813852813853,False
BRaIn,locus,causal_reasoning_quality,21,11,-0.1521246116388988,-1.6524086752429987,-0.4378930047063464,-0.6522192995069322,1.5002840636041,130.0,0.5518428727189992,0.12554112554112554,negligible,1.0,False,False,0.12554112554112554,False
BRaIn,locus,ambiguity_type_count,21,11,-0.6117211791839219,1.7403303232807357,0.4149679687173175,0.6712160039786185,-2.3520515024646578,101.5,0.5472571853064342,-0.12121212121212122,negligible,1.0,False,False,0.12121212121212122,False
BRaIn,locus,txt_title_avg_word_len,21,11,-0.3969089280843758,-0.3969089280843758,-0.3101463168258586,0.18867894404611213,0.0,102.0,0.515478339997469,-0.11688311688311688,negligible,1.0,False,False,0.11688311688311688,False
BRaIn,locus,gunning_fog,21,11,0.0075622884615211,0.4951594328093486,-0.00523117319513201,0.1525545184816668,-0.48759714434782747,103.0,0.6339947589340608,-0.10822510822510822,negligible,1.0,False,False,0.10822510822510822,False
BRaIn,locus,stacktrace_depth,21,11,-0.2020454871191189,-0.2020454871191189,-0.2020454871191189,-0.13169186670858332,0.0,105.0,0.18820647083319508,-0.09090909090909091,negligible,1.0,False,False,0.09090909090909091,False
BRaIn,locus,exception_user_frames,21,11,-0.2073567129463963,-0.2073567129463963,-0.20735671294639632,-0.1534517144064707,0.0,105.0,0.18820647083319508,-0.09090909090909091,negligible,1.0,False,False,0.09090909090909091,False
BRaIn,locus,actionability_depth_product,21,11,-0.7612597790150608,-1.4274451926160137,-0.44402862968127393,-0.49882310092983706,0.6661854136009528,126.0,0.6773797687948024,0.09090909090909091,negligible,1.0,False,False,0.09090909090909091,False
BRaIn,locus,num_exception_types,21,11,-0.5251530779927517,-0.5251530779927517,-0.11913194824835571,0.02851209893142466,0.0,106.0,0.6211371194412266,-0.08225108225108226,negligible,1.0,False,False,0.08225108225108226,False
BRaIn,locus,semantic_spread_pc2,21,11,0.0919541249722254,0.011731135066104,0.037694374226954264,-0.3296631002638029,0.0802229899061214,125.0,0.7210045560653725,0.08225108225108226,negligible,1.0,False,False,0.08225108225108226,False
BRaIn,locus,txt_title_avg_sentence_len,21,11,-0.70287777031615,-0.70287777031615,-0.31185019387429525,-0.23752263802171128,0.0,106.0,0.6524978411779304,-0.08225108225108226,negligible,1.0,False,False,0.08225108225108226,False
BRaIn,locus,expected_observed_alignment,21,11,-0.2663462570628048,-1.719935307046086,-0.4970746776950717,-0.6627796343309723,1.4535890499832813,124.0,0.7297515092016729,0.0735930735930736,negligible,1.0,False,False,0.0735930735930736,False
BRaIn,locus,repair_difficulty,21,11,0.0684006013983548,1.5143373651357288,0.412671259431063,0.4627469915085477,-1.445936763737374,107.5,0.7536191894190577,-0.06926406926406926,negligible,1.0,False,False,0.06926406926406926,False
BRaIn,locus,semantic_entropy,21,11,0.4628130437656807,0.408560305397471,0.0814912927648231,-0.20399521923467964,0.05425273836820971,123.0,0.7812182013981818,0.06493506493506493,negligible,1.0,False,False,0.06493506493506493,False
BRaIn,locus,semantic_coherence,21,11,-0.3399242188617664,-0.2805756406488844,-0.09300968360527345,0.046002654538547155,-0.059348578212881975,108.0,0.7812182013981818,-0.06493506493506493,negligible,1.0,False,False,0.06493506493506493,False
BRaIn,locus,clarity,21,11,-0.2346268238579989,-1.7301489453956265,-0.4482728412205171,-0.6424964933682609,1.4955221215376275,122.0,0.799954015979915,0.05627705627705628,negligible,1.0,False,False,0.05627705627705628,False
BRaIn,locus,num_env_mentions,21,11,-0.2192296649910203,-0.2192296649910203,-0.06073895480270694,-0.21922966499102034,0.0,121.0,0.5105691712089317,0.047619047619047616,negligible,1.0,False,False,0.047619047619047616,False
BRaIn,locus,txt_reasoning_avg_sentence_len,21,11,-0.0140365238068689,0.1027051892145295,0.1267947490443419,0.15576960422425612,-0.1167417130213984,110.0,0.8423194113307233,-0.047619047619047616,negligible,1.0,False,False,0.047619047619047616,False
BRaIn,locus,reasoning_composite,21,11,-0.31697461235302,-0.8421210435331218,-0.4670164498330491,-0.46019636631122957,0.5251464311801017,119.5,0.8862890990558923,0.03463203463203463,negligible,1.0,False,False,0.03463203463203463,False
BRaIn,locus,embedding_min,21,11,-0.204948085873011,-0.0245454526307874,-0.09982814778163569,0.01665867778432933,-0.1804026332422236,112.0,0.9052532201094461,-0.030303030303030304,negligible,1.0,False,False,0.030303030303030304,False
BRaIn,locus,num_causal_markers,21,11,-0.4554019288379759,-0.4554019288379759,-0.03797601821599139,0.12166649305636636,0.0,118.5,0.9192039299788618,0.025974025974025976,negligible,1.0,False,False,0.025974025974025976,False
BRaIn,locus,num_modal_verbs,21,11,-0.0804807840834863,-0.0804807840834863,0.2959979537860433,0.1441230083954944,0.0,112.5,0.915867229952891,-0.025974025974025976,negligible,1.0,False,False,0.025974025974025976,False
BRaIn,locus,completeness_score,21,11,-0.1877149484641514,-0.1877149484641514,-0.3410828368864277,-0.38291044281977576,0.0,113.0,0.9307254914612162,-0.021645021645021644,negligible,1.0,False,False,0.021645021645021644,False
BRaIn,locus,txt_title_digit_density,21,11,-0.6450552541976357,-0.6450552541976357,-0.3087114131789405,-0.2743090387145752,0.0,113.0,0.9169042046777781,-0.021645021645021644,negligible,1.0,False,False,0.021645021645021644,False
BRaIn,locus,num_OB,21,11,-0.0777818550633016,-0.2886514946017978,0.5648684749587821,0.15225775170596703,0.2108696395384962,113.5,0.9522179825224679,-0.017316017316017316,negligible,1.0,False,False,0.017316017316017316,False
BRaIn,locus,n_sentences,21,11,-0.1927790342493305,-0.1927790342493305,0.04452170453304932,0.1918679608610451,0.0,117.0,0.9682113838945688,0.012987012987012988,negligible,1.0,False,False,0.012987012987012988,False
BRaIn,locus,num_versions,21,11,-0.3124943305803233,-0.3124943305803233,-0.16218743770326685,-0.1809757993128989,0.0,114.0,0.9643029311809638,-0.012987012987012988,negligible,1.0,False,False,0.012987012987012988,False
BRaIn,locus,embedding_cluster_distance,21,11,0.1100865997533121,0.1038431048008272,-0.07682959462416283,-0.04259368718031913,0.006243494952484899,117.0,0.9683514517433134,0.012987012987012988,negligible,1.0,False,False,0.012987012987012988,False
BRaIn,locus,technical_depth_consistency,21,11,0.2728966222079432,0.2728966222079432,0.23495644912375488,0.10389039665110618,0.0,114.5,0.9839806404754208,-0.008658008658008658,negligible,1.0,False,False,0.008658008658008658,False
BRaIn,locus,actionability,21,11,-0.163033776330488,-1.6812479388132866,-0.4763160638269386,-0.5770921842803421,1.5182141624827987,116.0,1.0,0.004329004329004329,negligible,1.0,False,False,0.004329004329004329,False
FlexFL,boostnsift,semantic_spread_pc1,85,9,0.0083161552694027,0.2149026876095145,-0.06545893527953066,0.5170775588800096,-0.20658653234011182,258.0,0.11104493816213079,-0.3254901960784314,small,1.0,False,False,0.3254901960784314,False
FlexFL,boostnsift,embedding_cluster_distance,85,9,-0.3312195578023101,0.0689218790012345,-0.3737785810923554,0.03702081553769243,-0.40014143680354464,258.0,0.11105784299030055,-0.3254901960784314,small,1.0,False,False,0.3254901960784314,False
FlexFL,boostnsift,technical_depth_consistency,85,9,0.2728966222079432,0.2728966222079432,0.500984015690531,0.007315410618627961,0.0,506.0,0.10710339480726462,0.32287581699346407,small,1.0,False,False,0.32287581699346407,False
FlexFL,boostnsift,n_sentences,85,9,-0.2868038552763112,-0.5688783183572533,-0.027959053860858465,-0.4330646879849478,0.28207446308094214,491.0,0.1641462840415847,0.28366013071895424,small,1.0,False,False,0.28366013071895424,False
FlexFL,boostnsift,embedding_max,85,9,0.1423711691303995,0.5360346163596703,0.2856310598524314,0.663223624021183,-0.3936634472292708,285.0,0.21258304824241714,-0.2549019607843137,small,1.0,False,False,0.2549019607843137,False
FlexFL,boostnsift,semantic_entropy,85,9,0.3272366006137041,-0.6275486523473311,-0.13796530107809335,-0.6216872869956768,0.9547852529610352,478.0,0.2221476237003025,0.2496732026143791,small,1.0,False,False,0.2496732026143791,False
FlexFL,boostnsift,consistency_composite,85,9,0.280140646754227,-0.1723108813691369,0.393697108714601,-0.02149370532801578,0.45245152812336387,478.0,0.22140006009816693,0.2496732026143791,small,1.0,False,False,0.2496732026143791,False
FlexFL,boostnsift,embedding_min,85,9,0.223523753069386,0.0623141338278744,0.18401240488305792,-0.056529020494475196,0.1612096192415116,465.0,0.2920032096732317,0.21568627450980393,small,1.0,False,False,0.21568627450980393,False
FlexFL,boostnsift,num_OB,85,9,-0.0777818550633016,-0.4995211341402941,0.05122074794848432,-0.148071734909467,0.4217392790769925,458.0,0.33270749230432284,0.19738562091503267,small,1.0,False,False,0.19738562091503267,False
FlexFL,boostnsift,num_modal_verbs,85,9,-0.5746091275372439,-0.5746091275372439,-0.08048078408348633,-0.35499653044668494,0.0,451.5,0.3313732582237322,0.1803921568627451,small,1.0,False,False,0.1803921568627451,False
FlexFL,boostnsift,redundancy,85,9,0.1071055567117356,0.4814390642820931,0.08136259070750236,0.4000095879526298,-0.3743335075703575,314.0,0.3821931406638014,-0.17908496732026144,small,1.0,False,False,0.17908496732026144,False
FlexFL,boostnsift,completeness_score,85,9,-0.1877149484641514,-0.1877149484641514,-0.21297554185134987,0.05085732241494492,0.0,315.0,0.3624448342196357,-0.17647058823529413,small,1.0,False,False,0.17647058823529413,False
