feature,none_count,all_count,none_median,all_median,none_mean,all_mean,none_std,all_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
repair_difficulty,172,237,0.0684006013983548,-0.6545677804703322,0.4971376650646692,-0.6301637844578871,0.9974807029960302,0.6309189023359841,32798.0,1.3148080734816806e-27,0.6091649494652144,large,-0.722968381868687,-1.1273014495225564,8.020329248238252e-26,True,True,0.6091649494652144
causal_reasoning_quality,172,237,-0.1521246116388988,0.8480647640971679,-0.4835827187142231,0.6075128889201392,1.0980805612552558,0.4002406799507593,9017.5,5.256807676320752e-25,-0.5575753115494063,large,1.0001893757360667,1.0910956076343623,3.154084605792451e-23,True,True,0.5575753115494063
actionability,172,237,-0.163033776330488,0.8491089986580442,-0.48668408228612337,0.5864643545154503,1.0971032893483255,0.39690455100338295,9170.5,4.927098758928548e-24,-0.5500686880580905,large,1.0121427749885323,1.0731484368015738,2.9069882677678435e-22,True,True,0.5500686880580905
summary_chars,172,237,-0.8058683276097268,0.7826235549273908,-0.3427987008781125,0.5969434317906351,0.8542113433550457,0.9175409180808562,9483.0,1.650915037086636e-21,-0.5347365322343244,large,1.5884918825371175,0.9397421326687476,9.29021352453168e-20,True,True,0.5347365322343244
automated_readability_index,172,237,0.0,-0.523832722427402,0.24727545993409283,-0.427236898553708,1.2217454142715736,0.3774551729593883,30916.0,4.414237245918607e-19,0.5168285742321657,large,-0.523832722427402,-0.6745123584878008,2.4278304852552335e-17,True,True,0.5168285742321657
clarity,172,237,0.2638805499878769,0.7623879238337528,-0.4838805107809368,0.5604608863265627,1.1237854885358962,0.3420580596587543,9899.5,4.427167852589662e-22,-0.514301834952409,large,0.49850737384587585,1.0443413971074995,2.567757354502004e-20,True,True,0.514301834952409
coleman_liau_index,172,237,0.0,-0.5237376107549471,0.23536685913727623,-0.4176493672783621,1.2037285717893007,0.43757630375452417,30855.0,7.042404494100138e-19,0.5138357374153665,large,-0.5237376107549471,-0.6530162264156383,3.8028984268140744e-17,True,True,0.5138357374153665
fine_grained_confidence,172,237,3.5,5.0,2.9069767441860463,4.881856540084388,2.046979843327278,0.67864515803068,10126.5,2.0459609203373483e-30,-0.5031645569620253,large,1.5,1.9748797958983415,1.2889553798125294e-28,True,True,0.5031645569620253
flesch_reading_ease,172,237,0.0,0.4876895918295322,-0.201824537185224,0.3906569816190721,1.1866399693483431,0.43911917978915244,10439.5,3.617117373818208e-17,-0.48780786968894124,large,0.4876895918295322,0.5924815188042961,1.844729860647286e-15,True,True,0.48780786968894124
specificity,172,237,-0.1318907460872489,0.8878201148650916,-0.4579610795313114,0.5307061846581537,1.106681151414329,0.4547344313345689,10525.0,1.8599729212324903e-18,-0.48361299185555884,large,1.0197108609523404,0.988667264189465,9.857856482532199e-17,True,True,0.48361299185555884
expected_observed_alignment,172,237,-0.2663462570628048,0.7027131095927159,-0.47762373525804924,0.567780792716631,1.1398191582499837,0.3241440011169695,10710.5,1.6298620218476633e-21,-0.4745118241585713,large,0.9690593666555207,1.0454045279746802,9.29021352453168e-20,True,True,0.4745118241585713
confidence,172,237,0.5605334956487706,0.5605334956487706,-0.4641984707793117,0.5406355067715702,1.1644107611260894,0.21614554495867802,11432.5,1.5600758669963925e-28,-0.43908841134334214,medium,0.0,1.0048339775508819,9.672470375377633e-27,True,True,0.43908841134334214
technical_depth,172,237,-0.4775297293173347,0.627005794172899,-0.41973426587889234,0.473209708623626,1.1046294042689209,0.5518232567270955,11539.0,1.0691972167855716e-14,-0.43386321263860267,medium,1.1045355234902337,0.8929439745025183,5.345986083927858e-13,True,True,0.43386321263860267
description_length,172,237,-0.4559517963839964,0.0463689412084168,-0.23982434432084837,0.21472589250268653,0.9784338181072553,0.6162520945570528,12025.0,1.2148337252885492e-12,-0.4100186439014817,medium,0.5023207375924132,0.4545502368235349,5.95268525391389e-11,True,True,0.4100186439014817
has_version_info,172,237,-1.2686114456365274,0.7882634225314346,-0.3478011848869165,0.46714793678369354,1.0257765307011353,0.7481584013905415,12306.5,2.922435392535223e-17,-0.3962074379354332,medium,2.056874868167962,0.8149491216706101,1.5196664041183162e-15,True,True,0.3962074379354332
num_versions,172,237,-0.3124943305803233,-0.0494572680454745,-0.1236276025393127,0.11036271931747153,0.2634782624521236,0.8321497229313619,13505.0,2.2278286355082747e-09,-0.3374055539201256,medium,0.26303706253484876,0.23399032185678423,1.0693577450439719e-07,True,True,0.3374055539201256
concept_num_concepts,172,237,0.410786675927473,0.410786675927473,-0.32578403256495087,0.3539188413549365,1.1891907824245305,0.48908684286820764,14870.5,5.864783939732766e-07,-0.2704101658325974,small,0.0,0.6797028739198874,2.7564484516744003e-05,True,True,0.2704101658325974
causal_density,172,237,-0.3822513838378129,-0.0204358649100506,-0.14734956508720537,0.14907741473160774,0.8634576690313042,0.968887139878849,15892.0,0.0001284873661970039,-0.22029241487587087,small,0.36181551892776226,0.2964269798188131,0.005524956746471167,True,True,0.22029241487587087
completeness_score,172,237,-0.1877149484641514,-0.1877149484641514,-0.19395666485343016,0.15202404487633384,1.1405295347140754,0.9914287148573441,17001.0,0.002814599818624554,-0.16588166028848986,small,0.0,0.345980709729764,0.10976939292635761,False,False,0.16588166028848986
hidden_s2r_present,172,237,-0.4195906791483444,-0.4195906791483444,0.1507599068102773,-0.24219411353372794,1.1317078327411993,0.6839025717882065,23239.5,1.9831940445357572e-05,0.14019723285251692,negligible,0.0,-0.39295402034400523,0.0009122692604864483,True,True,0.14019723285251692
