tool,feature,unique_count,other_count,unique_median,other_median,unique_mean,other_mean,unique_std,other_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
FlexFL,ambiguity,118,44,-0.5855868655187282,-0.06118931211928725,-0.13885069507970474,0.3513960787368493,0.8021223845230804,1.3078324755655493,1949.5,0.005837877452838498,-0.24903697996918336,small,-0.5243975533994409,-0.490246773816554,0.36778627952882537,False,False,0.24903697996918336
FlexFL,coleman_liau_index,118,44,0.047411961735163946,-0.1522206148841865,0.37788225540984827,0.007950251404241748,1.3754977474101289,0.6328474571954116,3169.5,0.03095053762144003,0.22091679506933745,small,0.19963257661935047,0.3699320040056065,1.0,False,False,0.22091679506933745
FlexFL,automated_readability_index,118,44,0.1041478444196211,-0.1868675402168041,0.41779220314736004,0.02013861855168977,1.395575027202945,0.6526212623507076,3164.0,0.03259589978088403,0.21879815100154082,small,0.2910153846364252,0.3976535845956703,1.0,False,False,0.21879815100154082
FlexFL,actionability,118,44,-1.6812479388132866,0.09000191741664507,-0.6819713855407101,-0.2665483783179516,1.0698872880674253,1.0836423248680174,2051.5,0.029275805931288222,-0.2097457627118644,small,-1.7712498562299317,-0.41542300722275854,1.0,False,False,0.2097457627118644
FlexFL,specificity,118,44,-1.6614570375157598,0.12303696915083619,-0.6547086027619657,-0.2361793568664657,1.0820018335074402,1.0917450337656975,2059.0,0.031580652221180366,-0.2068567026194145,small,-1.784494006666596,-0.4185292458955,1.0,False,False,0.2068567026194145
FlexFL,clarity,118,44,-1.7301489453956265,0.2638805499878769,-0.6739892550441945,-0.26861596298385404,1.1025678371687455,1.0932207170785482,2066.0,0.03271303390567835,-0.2041602465331279,small,-1.9940294953835034,-0.40537329206034045,1.0,False,False,0.2041602465331279
FlexFL,technical_depth,118,44,-1.5820652528075685,0.0747380324277821,-0.6413379637332592,-0.2516020086034233,1.0396356776302007,1.0674250653068598,2084.5,0.04110874146816571,-0.19703389830508475,small,-1.6568032852353505,-0.38973595512983594,1.0,False,False,0.19703389830508475
FlexFL,description_length,118,44,-1.0231586669890729,-0.40017888430007825,-0.4127273261348449,-0.2825023478710864,0.9967333937259392,0.7252325115345772,2096.5,0.04772624537032919,-0.19241140215716487,small,-0.6229797826889947,-0.1302249782637585,1.0,False,False,0.19241140215716487
FlexFL,n_words,118,44,-0.407770314258109,-0.30517654168804725,-0.041075826807691576,-0.0037373844640111674,1.2418863656066192,0.8583987056559514,2112.0,0.06863988236335905,-0.1864406779661017,small,-0.10259377257006175,-0.03733844234368041,1.0,False,False,0.1864406779661017
FlexFL,causal_reasoning_quality,118,44,-1.6524086752429987,0.09792273229511786,-0.6734097523826961,-0.33397722540909264,1.0408125734628417,1.0406067703804742,2122.0,0.05743480716847327,-0.18258859784283513,small,-1.7503314075381167,-0.33943252697360343,1.0,False,False,0.18258859784283513
FlexFL,repair_difficulty,118,44,1.5143373651357288,0.0684006013983548,0.6198171638405738,0.26557379645345136,0.9853990116742403,1.0385170782643136,3061.0,0.060440139989753845,0.17912172573189522,small,1.445936763737374,0.3542433673871225,1.0,False,False,0.17912172573189522
FlexFL,confidence,118,44,-1.797378186299459,0.5605334956487706,-0.6384046477147357,-0.24330003228812574,1.1838133181176482,1.1306068087747654,2161.0,0.05816995231698162,-0.16756548536209553,small,-2.3579116819482295,-0.39510461542660996,1.0,False,False,0.16756548536209553
FlexFL,concept_num_concepts,118,44,-1.610864843126201,0.410786675927473,-0.4972432436474823,-0.1405728292689835,1.2156665962693323,1.1741719232241465,2164.5,0.0827484543567162,-0.16621725731895223,small,-2.021651519053674,-0.3566704143784988,1.0,False,False,0.16621725731895223
