tool,feature,unique_count,all_count,unique_median,all_median,unique_mean,all_mean,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta
FlexFL,coleman_liau_index,144,69,27.015,18.67,33.28861111111111,19.52289855072464,7759.5,3.347478233235034e-11,0.5618961352657005,large,1.8076382459469184e-09,True,True,0.5618961352657005
FlexFL,flesch_reading_ease,144,69,8.754999999999999,36.55,-6.7027777777777775,35.57753623188406,2205.0,5.2838633193944206e-11,-0.5561594202898551,large,2.800447559279043e-09,True,True,0.5561594202898551
FlexFL,repair_difficulty,147,69,3.0,2.0,2.9659863945578233,1.710144927536232,7840.5,1.8982870516841176e-11,0.5459923099674653,large,1.0440578784262646e-09,True,True,0.5459923099674653
FlexFL,automated_readability_index,144,69,26.4,18.6,32.88333333333333,19.582608695652173,7606.0,3.7059375898489084e-10,0.5309983896940419,large,1.9270875467214325e-08,True,True,0.5309983896940419
FlexFL,summary_chars,147,69,12.0,78.0,38.87755102040816,73.43478260869566,2750.0,9.487340695724719e-09,-0.4577541161392093,medium,4.838543754819607e-07,True,True,0.4577541161392093
FlexFL,causal_reasoning_quality,147,69,4.0,5.0,3.238095238095238,4.6231884057971016,2796.5,1.1882934249182436e-08,-0.44858523119392685,medium,5.941467124591218e-07,True,True,0.44858523119392685
FlexFL,actionability,147,69,4.0,5.0,3.360544217687075,4.594202898550725,3298.0,7.880114689367726e-06,-0.349699300009859,medium,0.00037824550508965086,True,True,0.349699300009859
FlexFL,causal_density,147,69,0.25,0.4,0.2782284442801395,0.43847925550733635,3427.0,0.00011394336723865267,-0.3242630385487528,small,0.005013508158500718,True,True,0.3242630385487528
FlexFL,clarity,147,69,4.0,5.0,3.496598639455782,4.666666666666667,3496.5,4.6864808850244795e-05,-0.3105590062111801,small,0.002108916398261016,True,True,0.3105590062111801
FlexFL,has_version_info,147,69,1.0,1.0,0.6054421768707483,0.8840579710144928,3658.5,3.5700018161350096e-05,-0.27861579414374443,small,0.0016422008354221045,True,True,0.27861579414374443
FlexFL,expected_observed_alignment,147,69,5.0,5.0,3.578231292517007,4.72463768115942,3710.5,0.00021384142077341095,-0.2683624174307404,small,0.00919518109325667,True,True,0.2683624174307404
FlexFL,specificity,147,69,4.0,5.0,3.3537414965986394,4.420289855072464,3716.5,0.0006829019776343181,-0.2671793355023169,small,0.02868188306064136,True,True,0.2671793355023169
FlexFL,num_causal_markers,147,69,2.0,2.0,2.7891156462585034,3.347826086956522,3727.5,0.0014195138275000148,-0.2650103519668737,small,0.058200066927500606,False,False,0.2650103519668737
FlexFL,fine_grained_confidence,144,66,5.0,5.0,4.020833333333333,4.984848484848484,3520.0,1.0024427665640156e-05,-0.25925925925925924,small,0.0004711481002850873,True,True,0.25925925925925924
FlexFL,confidence,147,69,5.0,5.0,4.061224489795919,5.0,3829.5,7.226910671640976e-06,-0.24489795918367346,small,0.0003541186229104078,True,True,0.24489795918367346
FlexFL,description_length,147,69,1331.0,1588.0,1610.3061224489795,1764.6521739130435,3901.5,0.006217784933714183,-0.23070097604259096,small,0.24249361241485312,False,False,0.23070097604259096
FlexFL,technical_depth,147,69,4.0,4.0,2.9523809523809526,3.8405797101449277,3923.5,0.005531230963749651,-0.2263630089717046,small,0.22124923854998604,False,False,0.2263630089717046
FlexFL,num_versions,147,69,1.0,2.0,3.251700680272109,2.6231884057971016,4081.0,0.017812391362065416,-0.19530710835058662,small,0.6768708717584858,False,False,0.19530710835058662
FlexFL,smog_index,144,69,12.350000000000001,12.0,12.616666666666667,12.049275362318841,5625.0,0.11872883883927292,0.1322463768115942,negligible,1.0,False,False,0.1322463768115942
FlexFL,modal_density,147,69,0.0,0.0526315789473684,0.10579110536687389,0.1362817171508264,4490.0,0.13804392619472433,-0.11466035689638174,negligible,1.0,False,False,0.11466035689638174
FlexFL,n_words,147,69,114.0,123.0,153.40816326530611,144.69565217391303,4504.5,0.18589225380634133,-0.11180124223602485,negligible,1.0,False,False,0.11180124223602485
FlexFL,num_browser_mentions,147,69,0.0,0.0,0.1564625850340136,0.043478260869565216,5611.5,0.023043514598620914,0.1064773735581189,negligible,0.8526100401489738,False,False,0.1064773735581189
FlexFL,gunning_fog,144,69,11.15,11.0,11.528611111111111,10.912898550724638,5426.5,0.2765747164500487,0.09229066022544283,negligible,1.0,False,False,0.09229066022544283
