tool,feature,unique_count,other_count,unique_median,other_median,unique_mean,other_mean,unique_std,other_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
FlexFL,automated_readability_index,79,48,32.5,26.549999999999997,36.9860759493671,30.089583333333337,18.801702965540493,12.60996295712806,2357.0,0.022035023437905622,0.24314345991561181,small,5.950000000000003,6.896492616033761,1.0,False,False,0.24314345991561181
FlexFL,actionability,83,51,0.0,4.0,1.9036144578313252,2.784313725490196,2.1277175325510216,2.193752269425115,1638.0,0.01959903148680971,-0.22608079376328843,small,-4.0,-0.8806992676588707,1.0,False,False,0.22608079376328843
FlexFL,clarity,83,51,0.0,4.0,2.0602409638554215,2.9607843137254903,2.2434152839700188,2.2535375241049396,1639.5,0.01902039268625862,-0.22537207654145996,small,-4.0,-0.9005433498700688,1.0,False,False,0.22537207654145996
FlexFL,coleman_liau_index,79,48,31.16,26.77,35.75430379746835,30.16875,17.586072846515055,12.331548646511377,2317.0,0.03654302114517119,0.2220464135021097,small,4.390000000000001,5.585553797468354,1.0,False,False,0.2220464135021097
FlexFL,specificity,83,51,0.0,3.0,1.9036144578313252,2.784313725490196,2.13344138476487,2.1846164467951446,1647.0,0.022021758220574766,-0.2218284904323175,small,-3.0,-0.8806992676588707,1.0,False,False,0.2218284904323175
FlexFL,description_length,83,51,20.0,884.0,708.4819277108434,1015.0392156862745,995.7375910746593,1003.4063376476015,1655.0,0.026041077664921836,-0.21804866524923222,small,-864.0,-306.5572879754311,1.0,False,False,0.21804866524923222
FlexFL,n_words,83,51,93.0,120.0,114.57831325301204,143.31372549019608,85.79244956287376,110.76506492501657,1681.0,0.04619028618996827,-0.20576423340420505,small,-27.0,-28.735412237184036,1.0,False,False,0.20576423340420505
FlexFL,technical_depth,83,51,0.0,3.0,1.6265060240963856,2.372549019607843,1.8980788963882635,1.938667421851675,1682.5,0.035075388706974964,-0.20505551618237655,small,-3.0,-0.7460429955114576,1.0,False,False,0.20505551618237655
FlexFL,repair_difficulty,83,51,5.0,3.0,3.783132530120482,3.235294117647059,1.4059819307297807,1.5177382553539018,2531.5,0.04257644324882442,0.19607843137254902,small,2.0,0.547838412473423,1.0,False,False,0.19607843137254902
FlexFL,smog_index,79,48,12.0,12.5,11.99240506329114,12.929166666666667,3.17594210338863,2.1032860140117866,1551.5,0.08708165378310709,-0.1816983122362869,small,-0.5,-0.9367616033755279,1.0,False,False,0.1816983122362869
FlexFL,causal_reasoning_quality,83,51,0.0,3.0,1.927710843373494,2.627450980392157,2.1344053409020582,2.116230463004684,1734.5,0.06275737047476074,-0.18048665249232224,small,-3.0,-0.6997401370186629,1.0,False,False,0.18048665249232224
FlexFL,confidence,83,51,1.0,5.0,2.8795180722891565,3.588235294117647,2.008503813735827,1.9305591996956246,1741.5,0.046910460736677456,-0.1771793054571226,small,-4.0,-0.7087172218284907,1.0,False,False,0.1771793054571226
FlexFL,n_tokens,83,51,176.0,197.0,207.56626506024097,250.13725490196077,147.90011401660246,172.47434819216951,1769.5,0.11228364834780614,-0.1639499173163241,small,-21.0,-42.57098984171981,1.0,False,False,0.1639499173163241
FlexFL,ambiguity,83,51,0.0,0.0020898641588296,0.002963846622895718,0.004464403508676217,0.005487590262414811,0.006887514839994339,1782.5,0.08174462984354634,-0.15780770139381053,small,-0.0020898641588296,-0.001500556885780499,1.0,False,False,0.15780770139381053
FlexFL,fine_grained_confidence,82,49,1.0,5.0,2.8292682926829267,3.4489795918367347,1.9864036493106279,1.9046130894247688,1714.0,0.11333613326278971,-0.14683922349427575,negligible,-4.0,-0.6197112991538081,1.0,False,False,0.14683922349427575
FlexFL,flesch_reading_ease,79,48,5.19,9.75,-8.266708860759499,3.271874999999999,51.63207720711848,38.54067907053643,1645.0,0.21292568409193724,-0.13238396624472573,negligible,-4.56,-11.538583860759498,1.0,False,False,0.13238396624472573
FlexFL,expected_observed_alignment,83,51,0.0,4.0,2.1927710843373496,2.823529411764706,2.3811138576422857,2.2334357600158654,1843.5,0.1758057750255514,-0.12898653437278526,negligible,-4.0,-0.6307583274273565,1.0,False,False,0.12898653437278526
FlexFL,num_negative_modals,83,51,0.0,0.0,0.0963855421686747,0.29411764705882354,0.5762464291477173,1.02555580339753,1847.0,0.01626873358352145,-0.12733286085518544,negligible,0.0,-0.19773210489014884,0.8947803470936798,False,False,0.12733286085518544
FlexFL,has_EB,83,51,0.0,0.0,0.43373493975903615,0.3137254901960784,0.4986022189969833,0.46862334890320484,2370.5,0.16874060289811754,0.12000944956295771,negligible,0.0,0.12000944956295773,1.0,False,False,0.12000944956295771
FlexFL,missing_EB,83,51,1.0,1.0,0.5662650602409639,0.6862745098039216,0.4986022189969834,0.46862334890320484,1862.5,0.16874060289811754,-0.12000944956295771,negligible,0.0,-0.12000944956295767,1.0,False,False,0.12000944956295771
FlexFL,has_version_info,83,51,0.0,1.0,0.39759036144578314,0.5098039215686274,0.49237500670021667,0.5048781642974013,1879.0,0.206568235649087,-0.11221356012284432,negligible,-1.0,-0.11221356012284428,1.0,False,False,0.11221356012284432
FlexFL,num_EB,83,51,0.0,0.0,0.6626506024096386,0.5294117647058824,0.914345139960368,0.9455779434075351,2349.0,0.22183617696806113,0.10985116938341602,negligible,0.0,0.13323883770375622,1.0,False,False,0.10985116938341602
FlexFL,description_chars,83,51,1392.0,1696.0,1752.6506024096386,1970.6470588235295,1275.876422199753,1430.2909749212488,1893.5,0.3078828444144296,-0.10536262697850224,negligible,-304.0,-217.99645641389088,1.0,False,False,0.10536262697850224
FlexFL,hidden_s2r_present,83,51,0.0,0.0,0.1927710843373494,0.29411764705882354,0.3968728777642879,0.46017899330842227,1902.0,0.17940217824207205,-0.10134656272147413,negligible,0.0,-0.10134656272147413,1.0,False,False,0.10134656272147413
FlexFL,gunning_fog,79,48,10.57,11.51,11.212531645569618,11.560833333333335,3.5351895710800147,3.247626847691091,1705.0,0.3435266336061754,-0.10073839662447258,negligible,-0.9399999999999995,-0.3483016877637173,1.0,False,False,0.10073839662447258
FlexFL,num_versions,83,51,0.0,1.0,1.2409638554216869,1.392156862745098,2.0576470189940737,1.9087004099391711,1920.0,0.32147292039835107,-0.09284195605953224,negligible,-1.0,-0.15119300732341112,1.0,False,False,0.09284195605953224
FlexFL,num_modal_verbs,83,51,0.0,1.0,0.9397590361445783,1.2941176470588236,1.3556512033450074,1.8032650126596348,1930.5,0.3539067890207058,-0.08788093550673282,negligible,-1.0,-0.35435861091424525,1.0,False,False,0.08788093550673282
FlexFL,summary_chars,83,51,12.0,12.0,21.951807228915662,26.80392156862745,27.315189919761313,28.380288658040907,1933.0,0.26194611167114357,-0.08669974013701866,negligible,0.0,-4.85211433971179,1.0,False,False,0.08669974013701866
FlexFL,modal_density,83,51,0.0,0.0588235294117647,0.1580904266487436,0.19053072867951762,0.35832734100057934,0.36405980122696824,1947.0,0.4011735769497148,-0.08008504606661943,negligible,-0.0588235294117647,-0.032440302030774026,1.0,False,False,0.08008504606661943
FlexFL,redundancy,83,51,0.2832772731781006,0.2652317583560943,0.2788105642041528,0.27081993426762374,0.10961825771215127,0.11383109154785977,2277.5,0.4619953033369063,0.0760689818095913,negligible,0.01804551482200628,0.007990629936529048,1.0,False,False,0.0760689818095913
FlexFL,causal_density,83,51,0.1818181818181818,0.1428571428571428,0.27939239017355405,0.2383370515723457,0.3575361948941861,0.31672604795454545,2248.0,0.5393060234444487,0.06213087644696433,negligible,0.038961038961039,0.04105533860120836,1.0,False,False,0.06213087644696433
FlexFL,num_env_mentions,83,51,0.0,0.0,0.07228915662650602,0.0196078431372549,0.26054036390250707,0.14002800840280097,2228.0,0.18690621015029207,0.05268131348925112,negligible,0.0,0.05268131348925112,1.0,False,False,0.05268131348925112
FlexFL,num_OB,83,51,4.0,5.0,5.072289156626506,5.96078431372549,3.4773943585858778,5.939564914414945,2024.0,0.6715317866094719,-0.04370422867942358,negligible,-1.0,-0.8884951570989843,1.0,False,False,0.04370422867942358
FlexFL,n_sentences,83,51,7.0,8.0,8.927710843373495,9.529411764705882,8.251804137588632,8.486113223794439,2029.5,0.690990042100643,-0.041105598866052445,negligible,-1.0,-0.6017009213323874,1.0,False,False,0.041105598866052445
FlexFL,has_stacktrace,83,51,0.0,1.0,0.4939759036144578,0.5294117647058824,0.5030030300035688,0.5041008302500836,2041.5,0.6934032905208376,-0.03543586109142452,negligible,-1.0,-0.03543586109142455,1.0,False,False,0.03543586109142452
FlexFL,num_browser_mentions,83,51,0.0,0.0,0.1927710843373494,0.1568627450980392,0.4802903422016983,0.41821281757535084,2180.0,0.647018914865763,0.030002362390739428,negligible,0.0,0.035908339239310194,1.0,False,False,0.030002362390739428
FlexFL,has_OB,83,51,1.0,1.0,0.9879518072289156,0.9607843137254902,0.10976425998969035,0.19603921176392136,2174.0,0.3080513874559726,0.027167493503425465,negligible,0.0,0.0271674935034254,1.0,False,False,0.027167493503425465
FlexFL,missing_OB,83,51,0.0,0.0,0.012048192771084338,0.0392156862745098,0.10976425998969035,0.19603921176392136,2059.0,0.3080513874559726,-0.027167493503425465,negligible,0.0,-0.027167493503425465,1.0,False,False,0.027167493503425465
FlexFL,stacktrace_depth,83,51,0.0,0.0,0.20481927710843373,0.13725490196078433,1.8659924198247355,0.6933861216706679,2060.0,0.31665256137304465,-0.026695015355539805,negligible,0.0,0.0675643751476494,1.0,False,False,0.026695015355539805
FlexFL,num_temporal_markers,83,51,0.0,0.0,0.40963855421686746,0.5098039215686274,1.0480661003441372,1.7247904106830814,2073.0,0.7911933722176516,-0.020552799433026223,negligible,0.0,-0.10016536735175996,1.0,False,False,0.020552799433026223
FlexFL,has_patch,83,51,0.0,0.0,0.0,0.0196078431372549,0.0,0.14002800840280097,2075.0,0.20754464506210746,-0.0196078431372549,negligible,0.0,-0.0196078431372549,1.0,False,False,0.0196078431372549
FlexFL,num_os_mentions,83,51,0.0,0.0,0.14457831325301204,0.11764705882352941,0.38674785762510433,0.32539568672798425,2151.0,0.787060771943145,0.01630049610205528,negligible,0.0,0.02693125442948263,1.0,False,False,0.01630049610205528
FlexFL,has_os_info,83,51,0.0,0.0,0.13253012048192772,0.11764705882352941,0.34112741119273676,0.32539568672798425,2148.0,0.8053571121350626,0.014883061658398299,negligible,0.0,0.014883061658398311,1.0,False,False,0.014883061658398299
FlexFL,has_enumeration,83,51,0.0,0.0,0.012048192771084338,0.0,0.10976425998969035,0.0,2142.0,0.4421880907228427,0.012048192771084338,negligible,0.0,0.012048192771084338,1.0,False,False,0.012048192771084338
FlexFL,num_exception_types,83,51,0.0,0.0,0.3855421686746988,0.3137254901960784,0.7623987385972985,0.5827588207288286,2141.0,0.8851221011032129,0.011575714623198678,negligible,0.0,0.07181667847862039,1.0,False,False,0.011575714623198678
FlexFL,temporal_density,83,51,0.0,0.0,0.05867071857773796,0.049198482286717575,0.1802367821279881,0.13780672576295636,2094.0,0.8927327268188763,-0.010630758327427357,negligible,0.0,0.009472236291020383,1.0,False,False,0.010630758327427357
FlexFL,num_causal_markers,83,51,1.0,1.0,2.144578313253012,2.0784313725490198,2.6647313968902626,2.6821121322935175,2132.0,0.9436074593401164,0.007323411292227734,negligible,0.0,0.0661469407039923,1.0,False,False,0.007323411292227734
FlexFL,num_caused_by,83,51,0.0,0.0,0.04819277108433735,0.0392156862745098,0.3085613532631611,0.28005601680560194,2126.0,0.872136594780898,0.0044885424049137725,negligible,0.0,0.008977084809827549,1.0,False,False,0.0044885424049137725
FlexFL,has_code,83,51,0.0,0.0,0.18072289156626506,0.17647058823529413,0.38712758069902276,0.3850133687518488,2125.5,0.9532329687127783,0.004252303330970942,negligible,0.0,0.00425230333097093,1.0,False,False,0.004252303330970942
FlexFL,behavior_verb_count,83,51,0.0,0.0,0.0,0.0,0.0,0.0,2116.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
FlexFL,behavior_verb_density,83,51,0.0,0.0,0.0,0.0,0.0,0.0,2116.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
FlexFL,contradiction_present,83,51,0.0,0.0,0.0,0.0,0.0,0.0,2116.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
FlexFL,has_S2R,83,51,0.0,0.0,0.0,0.0,0.0,0.0,2116.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
FlexFL,missing_S2R,83,51,1.0,1.0,1.0,1.0,0.0,0.0,2116.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
FlexFL,num_S2R,83,51,0.0,0.0,0.0,0.0,0.0,0.0,2116.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
boostnsift,num_versions,23,111,1.0,0.0,1.7391304347826086,1.2072072072072073,1.9821336370034972,1.9959828616367388,1540.5,0.0861110629860046,0.20681551116333724,small,1.0,0.5319232275754013,1.0,False,False,0.20681551116333724
boostnsift,description_length,23,111,829.0,594.0,1145.2173913043478,758.8378378378378,1137.4846235333046,969.0806847029683,1538.0,0.10469597364010287,0.20485703094398747,small,235.0,386.37955346650995,1.0,False,False,0.20485703094398747
boostnsift,has_version_info,23,111,1.0,0.0,0.6086956521739131,0.40540540540540543,0.4990108793478453,0.49319696191607176,1536.0,0.075510283734437,0.20329024676850763,small,1.0,0.20329024676850765,1.0,False,False,0.20329024676850763
boostnsift,num_modal_verbs,23,111,0.0,1.0,0.9130434782608695,1.1081081081081081,1.9751419621766402,1.4482048533606346,1043.0,0.13377814832600507,-0.18292205248726986,small,-1.0,-0.1950646298472386,1.0,False,False,0.18292205248726986
boostnsift,technical_depth,23,111,3.0,1.0,2.4347826086956523,1.8018018018018018,1.9731397903876622,1.9250493255537393,1489.5,0.1834357204088478,0.16686251468860164,small,2.0,0.6329808068938505,1.0,False,False,0.16686251468860164
boostnsift,modal_density,23,111,0.0,0.05,0.10296366383322905,0.1844180928498815,0.18684382024625001,0.3848784321857997,1077.5,0.2041851119900283,-0.15589502546024286,small,-0.05,-0.08145442901665245,1.0,False,False,0.15589502546024286
boostnsift,gunning_fog,20,107,12.035,10.67,12.172,11.189439252336449,3.8627009911936514,3.3285338241401004,1230.0,0.2911015532734277,0.14953271028037382,small,1.3650000000000002,0.9825607476635518,1.0,False,False,0.14953271028037382
boostnsift,smog_index,20,107,12.5,12.2,13.25,12.177570093457946,2.692386927694653,2.8545993477331093,1224.5,0.30790818571314194,0.144392523364486,negligible,0.3000000000000007,1.0724299065420535,1.0,False,False,0.144392523364486
boostnsift,hidden_s2r_present,23,111,0.0,0.0,0.34782608695652173,0.2072072072072072,0.48698475355767396,0.4071434216167145,1456.0,0.1481625519882993,0.14061887974931453,negligible,0.0,0.14061887974931453,1.0,False,False,0.14061887974931453
boostnsift,clarity,23,111,4.0,3.0,2.9130434782608696,2.2972972972972974,2.2342996356039806,2.286699068306241,1453.5,0.2633406874423254,0.13866039952996476,negligible,1.0,0.6157461809635723,1.0,False,False,0.13866039952996476
boostnsift,confidence,23,111,5.0,5.0,3.608695652173913,3.054054054054054,1.9479390142306958,2.0083364343195176,1453.5,0.22785419786435912,0.13866039952996476,negligible,0.0,0.5546415981198591,1.0,False,False,0.13866039952996476
boostnsift,num_causal_markers,23,111,1.0,1.0,1.6521739130434783,2.2162162162162162,2.327868624303315,2.7249867569499906,1103.5,0.2948843854152273,-0.1355268311790051,negligible,0.0,-0.564042303172738,1.0,False,False,0.1355268311790051
boostnsift,actionability,23,111,3.0,2.0,2.6956521739130435,2.144144144144144,2.1623804771739965,2.1902546420942466,1449.0,0.2795170034697403,0.13513513513513514,negligible,1.0,0.5515080297688995,1.0,False,False,0.13513513513513514
boostnsift,num_EB,23,111,0.0,0.0,0.391304347826087,0.6576576576576577,0.7223151185146154,0.9581753065592528,1106.0,0.24904032756540162,-0.1335683509596553,negligible,0.0,-0.26635330983157074,1.0,False,False,0.1335683509596553
boostnsift,specificity,23,111,3.0,2.0,2.6956521739130435,2.144144144144144,2.141256695763997,2.194401334167753,1440.0,0.3054482012729899,0.12808460634547592,negligible,1.0,0.5515080297688995,1.0,False,False,0.12808460634547592
boostnsift,n_sentences,23,111,5.0,7.0,8.434782608695652,9.306306306306306,8.580242033863836,8.291060676517038,1119.5,0.3544060165399914,-0.12299255777516648,negligible,-2.0,-0.8715236976106535,1.0,False,False,0.12299255777516648
boostnsift,causal_density,23,111,0.0476190476190476,0.1818181818181818,0.22938741634393808,0.2708905174656219,0.35410423040924666,0.3405858096720946,1120.5,0.34810425360170194,-0.12220916568742655,negligible,-0.1341991341991342,-0.041503101121683844,1.0,False,False,0.12220916568742655
boostnsift,repair_difficulty,23,111,3.0,3.0,3.3043478260869565,3.630630630630631,1.4904173487710703,1.464289638064869,1124.5,0.3398919174255238,-0.1190755973364669,negligible,0.0,-0.3262828045436743,1.0,False,False,0.1190755973364669
boostnsift,num_OB,23,111,3.0,5.0,6.0,5.288288288288288,7.897065047448727,3.5659689168771944,1129.5,0.3845818276339238,-0.11515863689776733,negligible,-2.0,0.711711711711712,1.0,False,False,0.11515863689776733
boostnsift,has_EB,23,111,0.0,0.0,0.30434782608695654,0.40540540540540543,0.4704719688969648,0.49319696191607176,1147.5,0.36902173134459537,-0.10105757931844889,negligible,0.0,-0.10105757931844889,1.0,False,False,0.10105757931844889
boostnsift,missing_EB,23,111,1.0,1.0,0.6956521739130435,0.5945945945945946,0.4704719688969648,0.4931969619160718,1405.5,0.36902173134459537,0.10105757931844889,negligible,0.0,0.10105757931844883,1.0,False,False,0.10105757931844889
boostnsift,num_negative_modals,23,111,0.0,0.0,0.43478260869565216,0.11711711711711711,1.4717363572115556,0.5349382077949622,1398.0,0.16400423803131325,0.09518213866039953,negligible,0.0,0.3176654915785351,1.0,False,False,0.09518213866039953
boostnsift,causal_reasoning_quality,23,111,3.0,3.0,2.4782608695652173,2.135135135135135,2.0860917180523204,2.163694174686543,1393.5,0.4643294521497343,0.09165687426556991,negligible,0.0,0.3431257344300822,1.0,False,False,0.09165687426556991
boostnsift,redundancy,23,111,0.2521763741970062,0.2832772731781006,0.2545699295790299,0.2801620278943766,0.13050839157849514,0.10651615893502742,1164.5,0.5105440884193388,-0.08773991382687035,negligible,-0.03110089898109436,-0.0255920983153467,1.0,False,False,0.08773991382687035
