feature,none_count,all_count,none_median,all_median,none_mean,all_mean,none_std,all_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
txt_title_hedge_count,172,237,-0.1305847431833189,-0.1305847431833189,-0.04002140384937266,0.13231642754138576,0.8373905565771772,1.4095595854499112,19931.0,0.15357415986918302,-0.02212736728485919,negligible,0.0,0.17233783139075842,1.0,False,False,0.02212736728485919
txt_title_has_code_like,172,237,0.0,0.0,0.0,0.008438818565400843,0.0,0.09166821073641201,20210.0,0.2290749686468475,-0.008438818565400843,negligible,0.0,0.008438818565400843,1.0,False,False,0.008438818565400843
txt_likely_impacted_code_concepts_has_code_like,172,237,0.0,0.0,0.01744186046511628,0.02531645569620253,0.13129303902760123,0.15741693082200076,20221.5,0.5936399107024304,-0.007874595231086252,negligible,0.0,0.007874595231086252,1.0,False,False,0.007874595231086252
txt_reasoning_exclaim_density,172,237,-0.0346271680532221,-0.0346271680532221,0.13347565360050184,-0.0346271680532221,2.2046478375119967,0.0,20500.5,0.24244799279752127,0.005813953488372093,negligible,0.0,-0.16810282165372395,1.0,False,False,0.005813953488372093
txt_reasoning_question_density,172,237,0.0,0.0,0.0,0.0,0.0,0.0,20382.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_fine_grained_reasoning_exclaim_density,172,237,-0.0351147493610311,-0.0351147493610311,-0.0351147493610311,-0.0351147493610311,0.0,0.0,20382.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_fine_grained_reasoning_question_density,172,237,0.0,0.0,0.0,0.0,0.0,0.0,20382.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_likely_impacted_code_concepts_line_count,172,237,0.0,0.0,0.0,0.0,0.0,0.0,20382.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_reasoning_line_count,172,237,0.0,0.0,0.0,0.0,0.0,0.0,20382.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_title_line_count,172,237,0.0,0.0,0.0,0.0,0.0,0.0,20382.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_likely_impacted_code_concepts_hedge_count,172,237,0.0,0.0,0.0,0.0,0.0,0.0,20382.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_likely_impacted_code_concepts_hedge_density,172,237,0.0,0.0,0.0,0.0,0.0,0.0,20382.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_likely_impacted_code_concepts_question_density,172,237,0.0,0.0,0.0,0.0,0.0,0.0,20382.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_likely_impacted_code_concepts_exclaim_density,172,237,0.0,0.0,0.0,0.0,0.0,0.0,20382.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
txt_title_question_density,172,237,-0.0586287119753727,-0.0586287119753727,-0.058628711975372685,-0.05862871197537268,1.3918306982532132e-17,2.0860738230234773e-17,20382.0,1.0,0.0,negligible,0.0,6.938893903907228e-18,1.0,False,False,0.0
txt_title_exclaim_density,172,237,0.0,0.0,0.0,0.0,0.0,0.0,20382.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
