tool,feature,unique_count,other_count,unique_median,other_median,unique_mean,other_mean,unique_std,other_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
FlexFL,num_EB,147,49,0.0,1.0,0.6326530612244898,0.8775510204081632,0.9369261359832535,0.8571428571428572,2908.5,0.026301755833822615,-0.1924198250728863,small,-1.0,-0.2448979591836734,1.0,False,False,0.1924198250728863
FlexFL,has_EB,147,49,0.0,1.0,0.42857142857142855,0.6122448979591837,0.4965635331614207,0.49228745543179364,2940.0,0.026252920665547564,-0.1836734693877551,small,-1.0,-0.18367346938775514,1.0,False,False,0.1836734693877551
FlexFL,missing_EB,147,49,1.0,0.0,0.5714285714285714,0.3877551020408163,0.49656353316142077,0.49228745543179364,4263.0,0.026252920665547564,0.1836734693877551,small,1.0,0.18367346938775508,1.0,False,False,0.1836734693877551
FlexFL,smog_index,144,49,12.350000000000001,11.7,12.616666666666667,11.608163265306121,2.417708560872192,3.7852695156517524,4129.0,0.07534141706545333,0.1703514739229025,small,0.6500000000000021,1.0085034013605458,1.0,False,False,0.1703514739229025
FlexFL,causal_reasoning_quality,147,49,4.0,5.0,3.238095238095238,3.7551020408163267,1.9666163603193683,1.7973430882474133,2996.0,0.06493098812215202,-0.16812439261418854,small,-1.0,-0.5170068027210886,1.0,False,False,0.16812439261418854
FlexFL,num_OB,147,49,4.0,5.0,5.149659863945578,7.6938775510204085,3.494327578516474,10.924368939883616,3122.5,0.16102475443019215,-0.1330001388310426,negligible,-1.0,-2.5442176870748305,1.0,False,False,0.1330001388310426
FlexFL,expected_observed_alignment,147,49,5.0,5.0,3.578231292517007,4.0,2.0571464811158915,1.8371173070873836,3183.5,0.16892282965149852,-0.11606275163126475,negligible,0.0,-0.4217687074829932,1.0,False,False,0.11606275163126475
FlexFL,num_versions,147,49,1.0,1.0,3.251700680272109,2.979591836734694,15.079171672235613,7.988246042150428,4014.0,0.21216704193615687,0.11453561016243231,negligible,0.0,0.2721088435374148,1.0,False,False,0.11453561016243231
FlexFL,n_sentences,147,49,7.0,8.0,11.523809523809524,12.693877551020408,15.24518038968891,12.196659518136947,3209.5,0.2538324367440985,-0.10884353741496598,negligible,-1.0,-1.1700680272108848,1.0,False,False,0.10884353741496598
FlexFL,num_temporal_markers,147,49,0.0,0.0,0.47619047619047616,0.7551020408163265,0.9314396967468151,1.4072818398852265,3224.0,0.1812120430567984,-0.10481743717895321,negligible,0.0,-0.2789115646258503,1.0,False,False,0.10481743717895321
FlexFL,has_os_info,147,49,0.0,0.0,0.10204081632653061,0.20408163265306123,0.303736860644864,0.4072055089639778,3234.0,0.06473376377551973,-0.10204081632653061,negligible,0.0,-0.10204081632653061,1.0,False,False,0.10204081632653061
FlexFL,num_os_mentions,147,49,0.0,0.0,0.11564625850340136,0.22448979591836735,0.36106780000667293,0.46838846602157147,3236.5,0.06684625578936816,-0.10134666111342497,negligible,0.0,-0.10884353741496598,1.0,False,False,0.10134666111342497
FlexFL,clarity,147,49,4.0,5.0,3.496598639455782,3.877551020408163,2.001280924259849,1.7869043653436953,3257.0,0.2797375713552923,-0.09565458836595862,negligible,-1.0,-0.38095238095238093,1.0,False,False,0.09565458836595862
FlexFL,num_negative_modals,147,49,0.0,0.0,0.36054421768707484,0.46938775510204084,1.489440357486951,1.4303560281786278,3276.0,0.10864603382383935,-0.09037900874635568,negligible,0.0,-0.108843537414966,1.0,False,False,0.09037900874635568
FlexFL,temporal_density,147,49,0.0,0.0,0.06333133374602136,0.06822108823965917,0.15161214629461878,0.14679217808195438,3292.5,0.27676263947210233,-0.08579758433985839,negligible,0.0,-0.004889754493637807,1.0,False,False,0.08579758433985839
FlexFL,modal_density,147,49,0.0,0.027027027027027,0.10579110536687389,0.11976613013181571,0.2247509941978681,0.19903960182429303,3309.5,0.3514900569912742,-0.08107732889073997,negligible,-0.027027027027027,-0.01397502476494182,1.0,False,False,0.08107732889073997
FlexFL,confidence,147,49,5.0,5.0,4.061224489795919,4.346938775510204,1.6889020904649754,1.4937511563198211,3315.5,0.25130111058868276,-0.07941135637928641,negligible,0.0,-0.2857142857142856,1.0,False,False,0.07941135637928641
FlexFL,ambiguity,147,49,0.0,0.0,0.003995150579297289,0.0031134222226591427,0.0066681436154366345,0.005667842213414709,3872.5,0.3736495213081126,0.0752464251006525,negligible,0.0,0.0008817283566381466,1.0,False,False,0.0752464251006525
FlexFL,repair_difficulty,147,49,3.0,3.0,2.9659863945578233,3.061224489795918,1.3159452354970258,1.0686471834619171,3344.5,0.42958394306110437,-0.07135915590726086,negligible,0.0,-0.0952380952380949,1.0,False,False,0.07135915590726086
FlexFL,num_modal_verbs,147,49,0.0,1.0,1.08843537414966,1.1020408163265305,2.1162294268895443,1.7823778354488475,3348.0,0.41549922318980825,-0.07038733860891296,negligible,-1.0,-0.013605442176870541,1.0,False,False,0.07038733860891296
FlexFL,technical_depth,147,49,4.0,4.0,2.9523809523809526,3.2244897959183674,1.851816336544269,1.6865312790167994,3363.0,0.475285895240398,-0.06622240733027905,negligible,0.0,-0.2721088435374148,1.0,False,False,0.06622240733027905
FlexFL,causal_density,147,49,0.25,0.1818181818181818,0.2782284442801395,0.2546471420505041,0.28019476326333176,0.2806425650610445,3832.0,0.49939974543841736,0.06400111064834096,negligible,0.0681818181818182,0.023581302229635392,1.0,False,False,0.06400111064834096
