tool,feature,unique_count,other_count,unique_median,other_median,unique_mean,other_mean,unique_std,other_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
boostnsift,expected_observed_alignment,17,145,4.0,3.0,3.1176470588235294,2.3655172413793104,1.9647631199834394,2.365298293096596,1377.5,0.3929939471319087,0.11764705882352941,negligible,1.0,0.752129817444219,1.0,False,False,0.11764705882352941
boostnsift,n_tokens,17,145,218.0,192.0,260.6470588235294,246.28275862068966,168.7220129297266,211.82437377617924,1369.0,0.45731445025867756,0.11075050709939148,negligible,26.0,14.364300202839729,1.0,False,False,0.11075050709939148
boostnsift,num_EB,17,145,0.0,0.0,0.35294117647058826,0.6,0.49259218307188896,0.8771798244627178,1111.5,0.44979532813059353,-0.09817444219066937,negligible,0.0,-0.24705882352941172,1.0,False,False,0.09817444219066937
boostnsift,n_sentences,17,145,6.0,7.0,8.058823529411764,10.689655172413794,6.219632105632274,12.235261678954416,1113.0,0.5144715997024145,-0.09695740365111562,negligible,-1.0,-2.630831643002029,1.0,False,False,0.09695740365111562
boostnsift,num_OB,17,145,4.0,5.0,5.294117647058823,5.275862068965517,4.551987284175355,3.4145984769253164,1120.5,0.5397745469080499,-0.09087221095334685,negligible,-1.0,0.018255578093306468,1.0,False,False,0.09087221095334685
boostnsift,stacktrace_depth,17,145,0.0,0.0,0.4117647058823529,0.42758620689655175,1.175735064194511,2.6970787375371708,1323.0,0.1901756326116305,0.07342799188640974,negligible,0.0,-0.015821501014198824,1.0,False,False,0.07342799188640974
boostnsift,num_env_mentions,17,145,0.0,0.0,0.0,0.0896551724137931,0.0,0.4068381021724862,1147.5,0.2680267935450875,-0.06896551724137931,negligible,0.0,-0.0896551724137931,1.0,False,False,0.06896551724137931
boostnsift,has_os_info,17,145,0.0,0.0,0.17647058823529413,0.11724137931034483,0.3929526239966879,0.32282279874100156,1305.5,0.48682610634752654,0.05922920892494929,negligible,0.0,0.0592292089249493,1.0,False,False,0.05922920892494929
boostnsift,smog_index,17,140,12.0,12.3,13.064705882352941,12.435714285714285,2.6436104990312463,2.8257824135476732,1260.0,0.694525849964391,0.058823529411764705,negligible,-0.3000000000000007,0.6289915966386559,1.0,False,False,0.058823529411764705
boostnsift,num_os_mentions,17,145,0.0,0.0,0.17647058823529413,0.12413793103448276,0.3929526239966879,0.3512430035026727,1304.0,0.49606270259621266,0.05801217038539554,negligible,0.0,0.05233265720081137,1.0,False,False,0.05801217038539554
boostnsift,has_stacktrace,17,145,1.0,1.0,0.5882352941176471,0.5310344827586206,0.5072996561958923,0.5007656972326521,1303.0,0.6578110870349034,0.05720081135902637,negligible,0.0,0.05720081135902644,1.0,False,False,0.05720081135902637
boostnsift,has_OB,17,145,1.0,1.0,0.9411764705882353,0.993103448275862,0.242535625036333,0.08304547985373997,1168.5,0.06961605598666297,-0.051926977687626774,negligible,0.0,-0.051926977687626774,1.0,False,False,0.051926977687626774
boostnsift,missing_OB,17,145,0.0,0.0,0.058823529411764705,0.006896551724137931,0.242535625036333,0.08304547985373997,1296.5,0.06961605598666297,0.051926977687626774,negligible,0.0,0.051926977687626774,1.0,False,False,0.051926977687626774
boostnsift,has_EB,17,145,0.0,0.0,0.35294117647058826,0.4,0.49259218307188896,0.49159604012508756,1174.5,0.7105577449315805,-0.047058823529411764,negligible,0.0,-0.047058823529411764,1.0,False,False,0.047058823529411764
boostnsift,missing_EB,17,145,1.0,1.0,0.6470588235294118,0.6,0.492592183071889,0.49159604012508756,1290.5,0.7105577449315805,0.047058823529411764,negligible,0.0,0.04705882352941182,1.0,False,False,0.047058823529411764
boostnsift,description_chars,17,145,1785.0,1541.0,1912.2941176470588,2081.993103448276,1052.7264462281905,1783.3122486937043,1285.0,0.7762691986169645,0.04259634888438134,negligible,244.0,-169.6989858012173,1.0,False,False,0.04259634888438134
boostnsift,has_patch,17,145,0.0,0.0,0.0,0.027586206896551724,0.0,0.16435173942758732,1198.5,0.49579843368383625,-0.027586206896551724,negligible,0.0,-0.027586206896551724,1.0,False,False,0.027586206896551724
boostnsift,num_caused_by,17,145,0.0,0.0,0.0,0.04827586206896552,0.0,0.2965316753447405,1198.5,0.49582368645913166,-0.027586206896551724,negligible,0.0,-0.04827586206896552,1.0,False,False,0.027586206896551724
boostnsift,num_exception_types,17,145,0.0,0.0,0.35294117647058826,0.3931034482758621,0.6063390625908324,0.8274504997290868,1265.0,0.8196147153527177,0.02636916835699797,negligible,0.0,-0.04016227180527382,1.0,False,False,0.02636916835699797
boostnsift,causal_density,17,145,0.1739130434782608,0.2,0.3025398301613135,0.27537828054345304,0.3792796162508234,0.3165236002707203,1262.5,0.8699721304437015,0.02434077079107505,negligible,-0.026086956521739202,0.027161549617860492,1.0,False,False,0.02434077079107505
boostnsift,num_causal_markers,17,145,1.0,1.0,1.8823529411764706,2.6344827586206896,1.932690900699607,3.959541557890131,1207.0,0.8888523106309392,-0.020689655172413793,negligible,0.0,-0.752129817444219,1.0,False,False,0.020689655172413793
boostnsift,num_browser_mentions,17,145,0.0,0.0,0.17647058823529413,0.21379310344827587,0.3929526239966879,0.47413967258475,1209.0,0.853835639228905,-0.019066937119675456,negligible,0.0,-0.037322515212981744,1.0,False,False,0.019066937119675456
boostnsift,num_negative_modals,17,145,0.0,0.0,0.11764705882352941,0.21379310344827587,0.3321055820775357,0.9943325992884187,1255.5,0.8120759771013375,0.018661257606490872,negligible,0.0,-0.09614604462474646,1.0,False,False,0.018661257606490872
boostnsift,gunning_fog,17,140,10.86,10.89,11.523529411764706,11.355642857142858,3.5798689591528183,3.5627263448407027,1212.0,0.9033305744585042,0.018487394957983194,negligible,-0.030000000000001137,0.1678865546218482,1.0,False,False,0.018487394957983194
boostnsift,hidden_s2r_present,17,145,0.0,0.0,0.23529411764705882,0.2206896551724138,0.4372373160976031,0.41614910384182313,1250.5,0.894342382850414,0.01460446247464503,negligible,0.0,0.01460446247464503,1.0,False,False,0.01460446247464503
boostnsift,has_enumeration,17,145,0.0,0.0,0.0,0.013793103448275862,0.0,0.11703554164296774,1215.5,0.637313382198404,-0.013793103448275862,negligible,0.0,-0.013793103448275862,1.0,False,False,0.013793103448275862
boostnsift,has_code,17,145,0.0,0.0,0.17647058823529413,0.16551724137931034,0.3929526239966879,0.37293492699144576,1246.0,0.912361881322895,0.010953346855983773,negligible,0.0,0.010953346855983787,1.0,False,False,0.010953346855983773
boostnsift,behavior_verb_count,17,145,0.0,0.0,0.0,0.0,0.0,0.0,1232.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
boostnsift,behavior_verb_density,17,145,0.0,0.0,0.0,0.0,0.0,0.0,1232.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
boostnsift,contradiction_present,17,145,0.0,0.0,0.0,0.0,0.0,0.0,1232.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
boostnsift,has_S2R,17,145,0.0,0.0,0.0,0.0,0.0,0.0,1232.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
boostnsift,missing_S2R,17,145,1.0,1.0,1.0,1.0,0.0,0.0,1232.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
boostnsift,num_S2R,17,145,0.0,0.0,0.0,0.0,0.0,0.0,1232.5,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
buglocator,ambiguity,11,151,0.0043859649122807,0.0,0.006412276029704819,0.003645118429362783,0.007947437673717719,0.006392048604223357,1078.0,0.06238283556028689,0.2980132450331126,small,0.0043859649122807,0.002767157600342036,1.0,False,False,0.2980132450331126
buglocator,redundancy,11,151,0.3285720348358154,0.2780277132987976,0.31912863796407526,0.28141850203473046,0.06386615118676381,0.11280745698463597,1066.0,0.11768671424754476,0.28356411800120407,small,0.05054432153701777,0.0377101359293448,1.0,False,False,0.28356411800120407
buglocator,num_versions,11,151,0.0,0.0,0.36363636363636365,1.3708609271523178,0.9244162777371754,2.1652279142228426,596.5,0.08360830855748043,-0.2817579771222155,small,0.0,-1.0072245635159542,1.0,False,False,0.2817579771222155
buglocator,has_version_info,11,151,0.0,0.0,0.18181818181818182,0.44370860927152317,0.40451991747794525,0.4984744940235688,613.0,0.09165060195827517,-0.26189042745334135,small,0.0,-0.26189042745334135,1.0,False,False,0.26189042745334135
buglocator,has_stacktrace,11,151,1.0,1.0,0.7272727272727273,0.5231788079470199,0.46709936649691375,0.5011245631722412,1000.0,0.19266680292408334,0.20409391932570742,small,0.0,0.20409391932570742,1.0,False,False,0.20409391932570742
buglocator,n_tokens,11,151,215.0,185.0,257.09090909090907,247.11258278145695,121.9364215855579,212.44803421217648,990.0,0.2897817368695963,0.19205298013245034,small,30.0,9.978326309452115,1.0,False,False,0.19205298013245034
buglocator,n_words,11,151,114.0,96.0,130.0909090909091,141.7019867549669,48.72669606171661,144.32864325106488,987.0,0.29896803420434637,0.18844069837447322,small,18.0,-11.611077664057802,1.0,False,False,0.18844069837447322
buglocator,n_sentences,11,151,9.0,7.0,9.272727272727273,10.496688741721854,4.244782894116237,12.134179918552624,967.5,0.36233313766562225,0.1649608669476219,small,2.0,-1.223961468994581,1.0,False,False,0.1649608669476219
buglocator,description_chars,11,151,1670.0,1524.0,2039.3636363636363,2065.9933774834435,980.8422169469738,1763.5027662644923,961.0,0.38676817779050077,0.15713425647200482,small,146.0,-26.62974111980725,1.0,False,False,0.15713425647200482
buglocator,temporal_density,11,151,0.0,0.0,0.07272727272727274,0.046821665133140684,0.24120907566221086,0.14455656360242505,715.0,0.30725021211213566,-0.1390728476821192,negligible,0.0,0.025905607594132053,1.0,False,False,0.1390728476821192
buglocator,num_temporal_markers,11,151,0.0,0.0,1.0909090909090908,0.39072847682119205,3.6181361349331636,0.8942297239059983,716.0,0.309466555346112,-0.1378687537627935,negligible,0.0,0.7001806140878988,1.0,False,False,0.1378687537627935
buglocator,num_os_mentions,11,151,0.0,0.0,0.0,0.1390728476821192,0.0,0.3658731127834302,720.5,0.20093517457620558,-0.13245033112582782,negligible,0.0,-0.1390728476821192,1.0,False,False,0.13245033112582782
buglocator,has_os_info,11,151,0.0,0.0,0.0,0.13245033112582782,0.0,0.3401077611334722,720.5,0.20074926594295994,-0.13245033112582782,negligible,0.0,-0.13245033112582782,1.0,False,False,0.13245033112582782
buglocator,modal_density,11,151,0.1666666666666666,0.0,0.1118457300275482,0.16433439254644888,0.1162661724521188,0.36924411860504514,922.5,0.5101143640103223,0.11077664057796509,negligible,0.1666666666666666,-0.05248866251890068,1.0,False,False,0.11077664057796509
buglocator,num_browser_mentions,11,151,0.0,0.0,0.09090909090909091,0.2185430463576159,0.30151134457776363,0.4746091688270022,740.0,0.37983806187934865,-0.10897049969897651,negligible,0.0,-0.127633955448525,1.0,False,False,0.10897049969897651
buglocator,num_causal_markers,11,151,2.0,1.0,2.1818181818181817,2.5827814569536423,1.7786613965666325,3.909573916927589,917.0,0.5580960168081551,0.10415412402167369,negligible,1.0,-0.4009632751354606,1.0,False,False,0.10415412402167369
