feature,none_count,all_count,none_median,all_median,none_mean,all_mean,none_std,all_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
repair_difficulty,346,69,3.0,2.0,3.476878612716763,1.710144927536232,1.4021877615197442,0.859231004947795,19929.0,8.087634663057742e-20,0.669514953505906,large,-1.0,-1.7667336851805309,4.448199064681758e-18,True,True,0.669514953505906
automated_readability_index,326,69,28.700000000000003,18.6,34.606134969325154,19.582608695652173,22.326339582865334,5.223644111203548,18129.5,1.3727663073915806e-15,0.6119409620343202,large,-10.100000000000001,-15.023526273672982,7.13838479843622e-14,True,True,0.6119409620343202
coleman_liau_index,326,69,28.560000000000002,18.67,33.99573619631902,19.52289855072464,21.76954964187807,6.143174620343075,18099.5,1.8212948118943027e-15,0.6092735840668623,large,-9.89,-14.472837645594382,9.288603540660944e-14,True,True,0.6092735840668623
causal_reasoning_quality,346,69,3.0,5.0,2.485549132947977,4.6231884057971016,2.175241279746959,0.7878012827103471,4936.0,7.602708515220394e-16,-0.5864957694563123,large,2.0,2.1376392728491247,4.029435513066809e-14,True,True,0.5864957694563123
flesch_reading_ease,326,69,8.99,36.55,-6.2291104294478545,35.57753623188406,67.44191120209187,18.361639072501536,4695.0,2.8674685603818467e-14,-0.5825553480928247,large,27.559999999999995,41.80664666133192,1.4337342801909233e-12,True,True,0.5825553480928247
summary_chars,346,69,12.0,78.0,31.722543352601157,73.43478260869566,34.65613123753411,36.67764115389389,5099.0,6.443078766446642e-17,-0.5728407472564296,large,66.0,41.7122392560945,3.4792625338811866e-15,True,True,0.5728407472564296
actionability,346,69,3.0,5.0,2.5173410404624277,4.594202898550725,2.171218821379089,0.6489548289299302,5383.0,4.819642552516854e-14,-0.5490491748345481,large,2.0,2.076861858088297,2.3616248507332586e-12,True,True,0.5490491748345481
clarity,346,69,4.0,5.0,2.667630057803468,4.666666666666667,2.246270633382865,0.5857791861290061,5923.0,2.532122443710845e-12,-0.5038116779760409,large,1.0,1.9990366088631988,1.2154187729812056e-10,True,True,0.5038116779760409
specificity,346,69,3.0,5.0,2.5115606936416186,4.420289855072464,2.1699220297388995,0.8297022339981068,6090.5,1.9578251526911133e-11,-0.4897796766356706,large,2.0,1.9087291614308453,9.005995702379122e-10,True,True,0.4897796766356706
expected_observed_alignment,346,69,4.0,5.0,2.713872832369942,4.72463768115942,2.3110781789024166,0.5912115668646409,6397.5,4.3837350760362406e-11,-0.46406132194018596,medium,1.0,2.010764848789478,1.9726807842163083e-09,True,True,0.46406132194018596
fine_grained_confidence,332,66,5.0,5.0,3.2801204819277108,4.984848484848484,1.940931967862154,0.12309149097933274,5904.5,5.321904137010198e-12,-0.46107155896312524,medium,0.0,1.7047280029207736,2.501294944394793e-10,True,True,0.46107155896312524
technical_depth,346,69,3.0,4.0,2.199421965317919,3.8405797101449277,1.9628726984001845,0.9795435372391437,6448.0,4.364370564215178e-10,-0.45983077825249224,medium,1.0,1.6411577448270087,1.8766793426125264e-08,True,True,0.45983077825249224
description_length,346,69,858.0,1588.0,1146.8699421965318,1764.6521739130435,1391.1051691844116,827.8020832315883,6875.0,1.4375094413074263e-08,-0.42405964647733935,medium,730.0,617.7822317165117,5.893788709360448e-07,True,True,0.42405964647733935
confidence,346,69,5.0,5.0,3.393063583815029,5.0,1.9549590251839752,0.0,7038.0,6.294664571559736e-11,-0.41040462427745666,medium,0.0,1.606936416184971,2.7696524114862835e-09,True,True,0.41040462427745666
has_version_info,346,69,0.0,1.0,0.4884393063583815,0.8840579710144928,0.5005902522557052,0.32250088390476095,7214.5,1.649987117217707e-09,-0.39561866465611123,medium,1.0,0.3956186646561113,6.92994589231437e-08,True,True,0.39561866465611123
causal_density,346,69,0.17914438502673796,0.4,0.25585024906302395,0.43847925550733635,0.3000119661333456,0.3708955404289713,7293.0,2.61787044477858e-07,-0.3890424729831616,medium,0.22085561497326206,0.1826290064443124,1.0471481779114321e-05,True,True,0.3890424729831616
num_versions,346,69,0.0,2.0,1.4942196531791907,2.6231884057971016,2.2135867931353106,2.84450682831562,7696.0,9.314713116238362e-07,-0.3552818966239424,medium,2.0,1.1289687526179109,3.632738115332961e-05,True,True,0.3552818966239424
