tool,feature,unique_count,all_count,unique_median,all_median,unique_mean,all_mean,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta
FlexFL,concept_is_missing,118,237,1.0,0.0,0.5084745762711864,0.008438818565400843,20975.0,1.7654372063001585e-31,0.5000357577057856,large,1.2358060444101109e-30,True,True,0.5000357577057856
FlexFL,fg_cat_is_missing,118,237,0.0,0.0,0.025423728813559324,0.012658227848101266,14161.5,0.3814203581390345,0.012765500965458056,negligible,1.0,False,False,0.012765500965458056
FlexFL,txt_fine_grained_reasoning_is_missing,118,237,0.0,0.0,0.025423728813559324,0.012658227848101266,14161.5,0.3814203581390345,0.012765500965458056,negligible,1.0,False,False,0.012765500965458056
FlexFL,cat_is_missing,118,237,0.0,0.0,0.0,0.0,13983.0,1.0,0.0,negligible,1.0,False,False,0.0
FlexFL,txt_title_is_missing,118,237,0.0,0.0,0.0,0.0,13983.0,1.0,0.0,negligible,1.0,False,False,0.0
FlexFL,txt_reasoning_is_missing,118,237,0.0,0.0,0.0,0.0,13983.0,1.0,0.0,negligible,1.0,False,False,0.0
FlexFL,txt_likely_impacted_code_concepts_is_missing,118,237,0.0,0.0,0.0,0.0,13983.0,1.0,0.0,negligible,1.0,False,False,0.0
boostnsift,concept_is_missing,17,237,0.0,0.0,0.23529411764705882,0.008438818565400843,2471.5,3.0101971270885518e-09,0.22685529908165797,small,2.1071379889619864e-08,True,True,0.22685529908165797
boostnsift,fg_cat_is_missing,17,237,0.0,0.0,0.058823529411764705,0.012658227848101266,2107.5,0.1426488524308218,0.04616530156366344,negligible,0.8558931145849307,False,False,0.04616530156366344
boostnsift,txt_fine_grained_reasoning_is_missing,17,237,0.0,0.0,0.058823529411764705,0.012658227848101266,2107.5,0.1426488524308218,0.04616530156366344,negligible,0.8558931145849307,False,False,0.04616530156366344
boostnsift,cat_is_missing,17,237,0.0,0.0,0.0,0.0,2014.5,1.0,0.0,negligible,1.0,False,False,0.0
boostnsift,txt_title_is_missing,17,237,0.0,0.0,0.0,0.0,2014.5,1.0,0.0,negligible,1.0,False,False,0.0
boostnsift,txt_reasoning_is_missing,17,237,0.0,0.0,0.0,0.0,2014.5,1.0,0.0,negligible,1.0,False,False,0.0
boostnsift,txt_likely_impacted_code_concepts_is_missing,17,237,0.0,0.0,0.0,0.0,2014.5,1.0,0.0,negligible,1.0,False,False,0.0
buglocator,concept_is_missing,11,237,0.0,0.0,0.45454545454545453,0.008438818565400843,1885.0,3.088390799816015e-18,0.4461066359800537,medium,2.1618735598712104e-17,True,True,0.4461066359800537
buglocator,fg_cat_is_missing,11,237,0.0,0.0,0.0,0.012658227848101266,1287.0,0.7163690013885058,-0.012658227848101266,negligible,1.0,False,False,0.012658227848101266
buglocator,txt_fine_grained_reasoning_is_missing,11,237,0.0,0.0,0.0,0.012658227848101266,1287.0,0.7163690013885058,-0.012658227848101266,negligible,1.0,False,False,0.012658227848101266
buglocator,cat_is_missing,11,237,0.0,0.0,0.0,0.0,1303.5,1.0,0.0,negligible,1.0,False,False,0.0
buglocator,txt_title_is_missing,11,237,0.0,0.0,0.0,0.0,1303.5,1.0,0.0,negligible,1.0,False,False,0.0
buglocator,txt_reasoning_is_missing,11,237,0.0,0.0,0.0,0.0,1303.5,1.0,0.0,negligible,1.0,False,False,0.0
buglocator,txt_likely_impacted_code_concepts_is_missing,11,237,0.0,0.0,0.0,0.0,1303.5,1.0,0.0,negligible,1.0,False,False,0.0
locus,concept_is_missing,16,237,0.0,0.0,0.375,0.008438818565400843,2591.0,6.06600688782263e-16,0.36656118143459915,medium,4.246204821475841e-15,True,True,0.36656118143459915
locus,fg_cat_is_missing,16,237,0.0,0.0,0.0,0.012658227848101266,1872.0,0.6581863549618063,-0.012658227848101266,negligible,1.0,False,False,0.012658227848101266
locus,txt_fine_grained_reasoning_is_missing,16,237,0.0,0.0,0.0,0.012658227848101266,1872.0,0.6581863549618063,-0.012658227848101266,negligible,1.0,False,False,0.012658227848101266
locus,cat_is_missing,16,237,0.0,0.0,0.0,0.0,1896.0,1.0,0.0,negligible,1.0,False,False,0.0
locus,txt_title_is_missing,16,237,0.0,0.0,0.0,0.0,1896.0,1.0,0.0,negligible,1.0,False,False,0.0
locus,txt_reasoning_is_missing,16,237,0.0,0.0,0.0,0.0,1896.0,1.0,0.0,negligible,1.0,False,False,0.0
locus,txt_likely_impacted_code_concepts_is_missing,16,237,0.0,0.0,0.0,0.0,1896.0,1.0,0.0,negligible,1.0,False,False,0.0
