feature,none_count,all_count,none_median,all_median,none_mean,all_mean,none_std,all_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
repair_difficulty,142,306,0.7913689832670419,-0.6545677804703322,0.541893978256016,-0.5435236172421353,1.004308815521643,0.6874665819150054,34299.5,1.4430591090850851e-24,0.5787305532541656,large,-1.445936763737374,-1.0854175954981513,8.802660565419019e-23,True,True,0.5787305532541656
causal_reasoning_quality,142,306,-0.6522192995069321,0.8480647640971679,-0.5606526665170105,0.5228397873463879,1.0927667170343554,0.5338666777326511,9842.5,1.6511592914207185e-23,-0.5469713707079076,large,1.5002840636041,1.0834924538633985,9.90695574852431e-22,True,True,0.5469713707079076
actionability,142,306,-0.41606947007762113,0.8491089986580442,-0.5443692584564491,0.5166895578529872,1.1018227972471504,0.5142767192709604,10138.0,2.935320031471686e-22,-0.5333701555739667,large,1.2651784687356653,1.0610588163094363,1.731838818568295e-20,True,True,0.5333701555739667
clarity,142,306,-0.2346268238579989,0.7623879238337528,-0.557603432265186,0.5049886915865358,1.1220986526224612,0.46240095933756303,10442.5,4.206255665329344e-22,-0.5193546902329007,large,0.9970147476917517,1.0625921238517217,2.4396282858910195e-20,True,True,0.5193546902329007
fine_grained_confidence,142,306,1.0,5.0,2.795774647887324,4.784313725490196,2.037028611943763,0.9013008920304736,10729.5,7.29446835041e-32,-0.5061447114056891,large,4.0,1.988539077602872,4.5955150607583e-30,True,True,0.5061447114056891
specificity,142,306,-0.6417461765634193,0.8878201148650916,-0.5232586469457178,0.4862673085096765,1.1075322162894083,0.545543990824835,10985.0,6.818421386295138e-19,-0.49438460830341524,large,1.5295662914285109,1.0095259554553944,3.8183159763252775e-17,True,True,0.49438460830341524
expected_observed_alignment,142,306,-0.2663462570628048,0.7027131095927159,-0.5393207265432333,0.5158683297473705,1.1461196298541543,0.451211981699117,11439.0,2.15506128655876e-21,-0.4734879867439934,medium,0.9690593666555207,1.0551890562906037,1.2283849333384933e-19,True,True,0.4734879867439934
summary_chars,142,306,-0.8058683276097268,0.683342812268821,-0.32746798842573793,0.48786357223029697,0.8801566784952349,0.9837117656028881,11650.0,3.2854608249493946e-16,-0.4637761207769493,medium,1.489211139878548,0.815331560656035,1.807003453722167e-14,True,True,0.4637761207769493
automated_readability_index,142,306,0.0,-0.4855412244489249,0.3136550036729472,-0.3343774023639568,1.312160911988488,0.5318983197043777,31608.0,9.188564880534756e-15,0.45484672742336374,medium,-0.4855412244489249,-0.648032406036904,4.961825035488768e-13,True,True,0.45484672742336374
confidence,142,306,0.5605334956487706,0.5605334956487706,-0.5312460331406385,0.49696234736095063,1.170453387152266,0.37803993719081935,11940.5,8.587155722618558e-32,-0.4504050446469668,medium,0.0,1.0282083805015891,5.3240365480235065e-30,True,True,0.4504050446469668
coleman_liau_index,142,306,0.0,-0.4895662688110942,0.291501991163015,-0.31612685114993405,1.2958366836130983,0.5985408770162142,31365.5,4.04047114150598e-14,0.44368498573138176,medium,-0.4895662688110942,-0.607628842312949,2.1010449935831094e-12,True,True,0.44368498573138176
technical_depth,142,306,-0.4775297293173347,0.627005794172899,-0.46975131013782606,0.44472133686487036,1.1181330180161715,0.6226258851080966,12172.0,1.0161547126735796e-14,-0.4397496087636933,medium,1.1045355234902337,0.9144726470026965,5.385619977169972e-13,True,True,0.4397496087636933
flesch_reading_ease,142,306,0.0,0.4521417354611103,-0.24652105088863588,0.28629181618669863,1.2759074892011866,0.6116395811288958,12671.0,1.2361116867705176e-12,-0.4167817361686459,medium,0.4521417354611103,0.5328128670753345,6.180558433852588e-11,True,True,0.4167817361686459
description_length,142,306,-0.5438032461370963,0.052201402602813446,-0.2568933802553404,0.24304773536995486,1.0060861858392995,0.7826338961315492,12771.0,1.9509567909504504e-12,-0.412178956089478,medium,0.5960046487399098,0.4999411156252953,9.559688275657207e-11,True,True,0.412178956089478
has_version_info,142,306,-1.2686114456365274,0.7882634225314346,-0.3125991829669113,0.39167643814610853,1.0295155417613093,0.8127775912235047,14287.0,2.1280965239098477e-13,-0.34240081008929396,medium,2.056874868167962,0.7042756211130199,1.0853292271940223e-11,True,True,0.34240081008929396
num_versions,142,306,-0.3124943305803233,-0.0494572680454745,-0.11706890735900959,0.17102968143226632,0.2643099528140706,1.5636915080841032,15478.0,5.319419581606518e-07,-0.2875816993464052,small,0.26303706253484876,0.2880985887912759,2.5001272033550634e-05,True,True,0.2875816993464052
concept_num_concepts,142,306,0.410786675927473,0.410786675927473,-0.3722473631426119,0.34251739805093284,1.2002248840057461,0.5669185692808953,15563.5,1.9918110554856355e-07,-0.28364632237871673,small,0.0,0.7147647611935448,9.56069306633105e-06,True,True,0.28364632237871673
causal_density,142,306,-0.3822513838378129,-0.107971877553864,-0.14991176843007778,0.0863841028193756,0.8473526888495145,1.0014248407338024,18108.0,0.004299859424761023,-0.16652858326429162,small,0.27427950628394887,0.2362958712494534,0.1719943769904409,False,False,0.16652858326429162
completeness_score,142,306,-0.1877149484641514,-0.1877149484641514,-0.18015455959826465,0.13856771612049504,1.1542698245436676,0.9656020903181861,18378.0,0.006016076813226445,-0.15410107705053852,small,0.0,0.31872227571875966,0.2286109189026049,False,False,0.15410107705053852
num_exception_types,142,306,-0.5251530779927517,-0.5251530779927517,-0.13914707436251605,0.08387861662384229,0.9217288711172171,1.0309691999208646,18916.5,0.00527406996656127,-0.12931510632421983,negligible,0.0,0.22302569098635833,0.20568872869588956,False,False,0.12931510632421983
hidden_s2r_present,142,306,-0.4195906791483444,-0.4195906791483444,0.1330870717524045,-0.2089177642975221,1.1191286332507793,0.7401995171813195,24377.0,0.00015773776061734523,0.12201969989873884,negligible,0.0,-0.3420048360499266,0.00725593698839788,True,True,0.12201969989873884
num_causal_markers,142,306,-0.4554019288379759,-0.1531279935599871,0.00013766376406356665,-0.02965007882224659,1.0828532202234094,0.7298087657280959,19351.5,0.05816781445682218,-0.10929301297983983,negligible,0.30227393527798885,-0.029787742586310156,1.0,False,False,0.10929301297983983
n_words,142,306,-0.26003528175722,-0.2107902709235904,0.001795585703275661,-0.038647308216490664,1.1431118311972202,0.6237506256654152,19467.5,0.07656784759118611,-0.10395378808800515,negligible,0.049245010833629616,-0.040442893919766326,1.0,False,False,0.10395378808800515
num_browser_mentions,142,306,-0.390976846636182,-0.390976846636182,0.10042400673194693,-0.1547970247209211,1.0799568745186612,0.8351355035810428,23857.0,0.0026119113888941805,0.09808524348706618,negligible,0.0,-0.255221031452868,0.10970027833355558,False,False,0.09808524348706618
has_code,142,306,-0.6202765124580578,-0.6202765124580578,-0.05430055433247451,0.14576393195483683,0.9746176711407762,1.0616121303850679,19779.0,0.05772007597093247,-0.08961612814139741,negligible,0.0,0.20006448628731133,1.0,False,False,0.08961612814139741
gunning_fog,142,306,-0.122987914702575,-0.0191769097769081,-0.06561182290864674,0.011067888845721003,1.0217115146559903,0.8710655378623701,19964.0,0.16712127836776014,-0.08110098499493694,negligible,0.1038110049256669,0.07667971175436775,1.0,False,False,0.08110098499493694
has_stacktrace,142,306,-0.9429423479159332,-0.9429423479159332,-0.18106601799568406,-0.039424521656117005,0.9760308684186104,0.9985334473186621,20190.0,0.16003881473096204,-0.07069870201601768,negligible,0.0,0.14164149633956705,1.0,False,False,0.07069870201601768
concept__string_manipulation,142,306,0.0,0.0,0.02112676056338028,0.0915032679738562,0.14431593883136795,0.2887957386766812,20197.0,0.006390050971494601,-0.07037650741047592,negligible,0.0,0.07037650741047592,0.23643188594530024,False,False,0.07037650741047592
concept__deserialization,142,306,0.0,0.0,0.09154929577464789,0.02287581699346405,0.2894095132282598,0.14975246549376567,23218.0,0.0010749741334570011,0.06867347878118384,negligible,0.0,-0.06867347878118384,0.04622388773865105,True,True,0.06867347878118384
n_tokens,142,306,-0.32348044390805536,-0.2790090493599566,0.011215619120055318,-0.036083415473225335,1.1778856744262678,0.7598173309012859,20426.5,0.3083005765211968,-0.05981312712878579,negligible,0.044471394548098786,-0.04729903459328065,1.0,False,False,0.05981312712878579
concept__reflection,142,306,0.0,0.0,0.07042253521126761,0.016339869281045753,0.2567634704786693,0.12698651862865395,22901.0,0.0031139661492468615,0.05408266593022185,negligible,0.0,-0.05408266593022186,0.12767261211912131,False,False,0.05408266593022185
concept__serialization,142,306,0.0,0.0,0.07042253521126761,0.0196078431372549,0.2567634704786694,0.13887549490757717,22830.0,0.007092693158482407,0.0508146920740127,negligible,0.0,-0.05081469207401271,0.25533695370536663,False,False,0.0508146920740127
temporal_density,142,306,-0.4256912142338764,-0.4256912142338764,-0.032048143552598926,0.0532107688524522,0.8760160933158284,0.9519770768919089,20651.5,0.30411699866867414,-0.0494568719506582,negligible,0.0,0.08525891240505112,1.0,False,False,0.0494568719506582
stacktrace_depth,142,306,-0.2020454871191189,-0.2020454871191189,-0.049447493552605144,0.0211433266505785,1.0177342943681176,1.0722291034095313,20664.0,0.09235491516986907,-0.04888152444076222,negligible,0.0,0.07059082020318365,1.0,False,False,0.04888152444076222
num_temporal_markers,142,306,-0.4635308650875505,-0.4635308650875505,-0.03059096313217617,0.04863986859821912,0.9549488630314694,0.996471763145057,20800.0,0.37357180953566027,-0.04262174353309399,negligible,0.0,0.0792308317303953,1.0,False,False,0.04262174353309399
has_OB,142,306,0.135250445200115,0.135250445200115,-0.18287384139733823,0.135250445200115,1.5199358920151846,0.0,20808.0,0.0003014118946614392,-0.04225352112676056,negligible,0.0,0.31812428659745323,0.013563535259764763,True,True,0.04225352112676056
missing_OB,142,306,-0.1352504452001148,-0.1352504452001148,0.18287384139733834,-0.13525044520011484,1.5199358920151846,2.78010393244214e-17,22644.0,0.0003014118946614392,0.04225352112676056,negligible,0.0,-0.3181242865974532,0.013563535259764763,True,True,0.04225352112676056
