tool,feature,unique_count,all_count,unique_median,all_median,unique_mean,all_mean,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta
FlexFL,causal_reasoning_quality,118,237,0.0,5.0,1.9576271186440677,4.518987341772152,4236.0,1.793135956079347e-30,-0.6970607165844239,large,9.50362056722054e-29,True,True,0.6970607165844239
FlexFL,repair_difficulty,118,237,5.0,2.0,3.76271186440678,2.0337552742616034,23126.5,2.317690443698915e-25,0.6539011657012086,large,1.1588452218494576e-23,True,True,0.6539011657012086
FlexFL,actionability,118,237,0.0,5.0,1.9745762711864407,4.481012658227848,4842.0,8.942149403586132e-27,-0.6537223771722807,large,4.6499176898647885e-25,True,True,0.6537223771722807
FlexFL,clarity,118,237,0.0,5.0,2.1186440677966103,4.594936708860759,5164.0,5.044146015074686e-26,-0.6306944146463563,large,2.57251446768809e-24,True,True,0.6306944146463563
FlexFL,automated_readability_index,113,237,32.2,19.5,38.30530973451327,21.39198312236287,21722.5,4.79461557989157e-21,0.622232179530264,large,2.2055231667501223e-19,True,True,0.622232179530264
FlexFL,summary_chars,118,237,12.0,76.0,23.56779661016949,68.51898734177215,5296.0,4.3917584067435324e-23,-0.6212543803189587,large,2.1080440352368954e-21,True,True,0.6212543803189587
FlexFL,description_length,118,237,20.0,1487.0,857.2881355932203,1717.9240506329113,5508.5,1.0765394104711157e-20,-0.6060573553600801,large,4.84442734712002e-19,True,True,0.6060573553600801
FlexFL,coleman_liau_index,113,237,31.46,19.54,37.41159292035398,21.604556962025317,21442.5,9.279512017742044e-20,0.6013218326425451,large,3.990190167629079e-18,True,True,0.6013218326425451
FlexFL,specificity,118,237,0.0,5.0,1.9745762711864407,4.29957805907173,5716.0,1.5646830966834792e-21,-0.5912179074590574,large,7.354010554412351e-20,True,True,0.5912179074590574
FlexFL,technical_depth,118,237,0.0,4.0,1.7033898305084745,3.721518987341772,5902.0,4.6694740853142917e-20,-0.5779160409068154,large,2.0545685975382885e-18,True,True,0.5779160409068154
FlexFL,flesch_reading_ease,113,237,5.19,34.86,-14.15053097345133,29.00493670886076,5749.0,5.961769865997016e-18,-0.570665770508943,large,2.503943343718747e-16,True,True,0.570665770508943
FlexFL,expected_observed_alignment,118,237,0.0,5.0,2.2542372881355934,4.7215189873417724,6099.5,5.032304297212359e-24,-0.5637917471215047,large,2.4658291056340557e-22,True,True,0.5637917471215047
