feature,none_count,all_count,none_median,all_median,none_mean,all_mean,none_std,all_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
repair_difficulty,142,306,4.0,2.0,3.6549295774647885,2.15359477124183,1.3891462485894106,0.9508943947701854,34299.5,1.4430591090850851e-24,0.5787305532541656,large,-2.0,-1.5013348062229586,7.648213278150951e-23,True,True,0.5787305532541656
causal_reasoning_quality,142,306,2.0,5.0,2.183098591549296,4.349673202614379,2.185119625431251,1.0675311909602399,9842.5,1.6511592914207185e-23,-0.5469713707079076,large,3.0,2.1665746110650828,8.586028315387736e-22,True,True,0.5469713707079076
actionability,142,306,2.5,5.0,2.2464788732394365,4.3431372549019605,2.1772082446760224,1.0162137832318907,10138.0,2.935320031471686e-22,-0.5333701555739667,large,2.5,2.096658381662524,1.49701321605056e-20,True,True,0.5333701555739667
clarity,142,306,3.0,5.0,2.352112676056338,4.483660130718954,2.250916859996903,0.9275709520006501,10442.5,4.206255665329344e-22,-0.5193546902329007,large,2.0,2.1315474546626163,2.103127832664672e-20,True,True,0.5193546902329007
fine_grained_confidence,133,301,4.0,5.0,2.9849624060150375,4.863787375415282,1.9655555248588776,0.6618541692146053,10042.0,4.2222251570551423e-32,-0.4983138910398921,large,1.0,1.8788249694002448,2.3222238363803283e-30,True,True,0.4983138910398921
specificity,142,306,2.0,5.0,2.232394366197183,4.212418300653595,2.172247562912194,1.0699974114531525,10985.0,6.818421386295138e-19,-0.49438460830341524,large,3.0,1.980023934456412,3.2728422654216666e-17,True,True,0.49438460830341524
expected_observed_alignment,142,306,3.0,5.0,2.436619718309859,4.61437908496732,2.3654270714284826,0.9312370268012957,11439.0,2.15506128655876e-21,-0.4734879867439934,medium,2.0,2.177759366657461,1.0559800304137924e-19,True,True,0.4734879867439934
summary_chars,142,306,12.0,72.0,31.274647887323944,64.12418300653594,35.461325325582074,39.633537754080244,11650.0,3.2854608249493946e-16,-0.4637761207769493,medium,60.0,32.849535119212,1.5441665877262156e-14,True,True,0.4637761207769493
confidence,142,306,5.0,5.0,3.147887323943662,4.892156862745098,1.9855762980658824,0.641313141768674,11940.5,8.587155722618558e-32,-0.4504050446469668,medium,0.0,1.7442695388014364,4.6370640902140214e-30,True,True,0.4504050446469668
technical_depth,142,306,2.0,4.0,2.0140845070422535,3.6699346405228757,2.0246211991135796,1.1273985704699732,12172.0,1.0161547126735796e-14,-0.4397496087636933,medium,2.0,1.6558501334806222,4.674311678298466e-13,True,True,0.4397496087636933
