tool,feature,unique_count,all_count,unique_median,all_median,unique_mean,all_mean,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta
FlexFL,causal_reasoning_quality,118,237,-1.6524086752429987,0.8480647640971679,-0.6734097523826961,0.6075128889201392,4236.0,1.793135956079347e-30,-0.6970607165844239,large,1.1117442927691953e-28,True,True,0.6970607165844239
FlexFL,repair_difficulty,118,237,1.5143373651357288,-0.6545677804703322,0.6198171638405738,-0.6301637844578871,23126.5,2.317690443698915e-25,0.6539011657012086,large,1.3442604573453708e-23,True,True,0.6539011657012086
FlexFL,actionability,118,237,-1.6812479388132866,0.8491089986580442,-0.6819713855407101,0.5864643545154503,4842.0,8.942149403586132e-27,-0.6537223771722807,large,5.3652896421516795e-25,True,True,0.6537223771722807
FlexFL,clarity,118,237,-1.7301489453956265,0.7623879238337528,-0.6739892550441945,0.5604608863265627,5164.0,5.044146015074686e-26,-0.6306944146463563,large,2.9760461488940647e-24,True,True,0.6306944146463563
FlexFL,automated_readability_index,118,237,0.1041478444196211,-0.523832722427402,0.41779220314736004,-0.427236898553708,22772.5,4.946165402869295e-22,0.628584710005006,large,2.7203909715781124e-20,True,True,0.628584710005006
FlexFL,summary_chars,118,237,-0.8058683276097268,0.7826235549273908,-0.5187534680144985,0.5969434317906351,5296.0,4.3917584067435324e-23,-0.6212543803189587,large,2.459384707776378e-21,True,True,0.6212543803189587
FlexFL,coleman_liau_index,118,237,0.047411961735163946,-0.5237376107549471,0.37788225540984827,-0.4176493672783621,22462.5,1.2919775445195315e-20,0.6064149324179361,large,6.718283231501564e-19,True,True,0.6064149324179361
FlexFL,description_length,118,237,-1.0231586669890729,0.0463689412084168,-0.4127273261348449,0.21472589250268653,5508.5,1.0765394104711157e-20,-0.6060573553600801,large,5.705658875496913e-19,True,True,0.6060573553600801
FlexFL,specificity,118,237,-1.6614570375157598,0.8878201148650916,-0.6547086027619657,0.5307061846581537,5716.0,1.5646830966834792e-21,-0.5912179074590574,large,8.449288722090787e-20,True,True,0.5912179074590574
FlexFL,technical_depth,118,237,-1.5820652528075685,0.627005794172899,-0.6413379637332592,0.473209708623626,5902.0,4.6694740853142917e-20,-0.5779160409068154,large,2.3814317835102887e-18,True,True,0.5779160409068154
FlexFL,flesch_reading_ease,118,237,0.0,0.4876895918295322,-0.3107824303481851,0.3906569816190721,5929.0,9.42429650041351e-19,-0.5759851247943932,large,4.712148250206755e-17,True,True,0.5759851247943932
FlexFL,expected_observed_alignment,118,237,-1.719935307046086,0.7027131095927159,-0.6276904276801174,0.567780792716631,6099.5,5.032304297212359e-24,-0.5637917471215047,large,2.8684134494110446e-22,True,True,0.5637917471215047
FlexFL,fine_grained_confidence,118,237,1.0,5.0,2.8135593220338984,4.881856540084388,6689.0,3.2179721596868387e-29,-0.521633412000286,large,1.9629630174089714e-27,True,True,0.521633412000286
FlexFL,confidence,118,237,-1.797378186299459,0.5605334956487706,-0.6384046477147357,0.5406355067715702,6991.0,1.7654372063001585e-31,-0.5000357577057856,large,1.1122254399690998e-29,True,True,0.5000357577057856
FlexFL,has_version_info,118,237,-1.2686114456365274,0.7882634225314346,-0.4493477269594579,0.46714793678369354,7752.5,9.235048685256775e-18,-0.4455767717943217,medium,4.525173855775819e-16,True,True,0.4455767717943217
FlexFL,num_versions,118,237,-0.3124943305803233,-0.0494572680454745,-0.1419660654623917,0.11036271931747153,8028.5,2.0597587491835196e-11,-0.42583851820067226,medium,9.886841996080893e-10,True,True,0.42583851820067226
FlexFL,concept_num_concepts,118,237,-1.610864843126201,0.410786675927473,-0.4972432436474823,0.3539188413549365,8656.5,3.0274419909925917e-10,-0.3809268397339627,medium,1.4228977357665181e-08,True,True,0.3809268397339627
FlexFL,n_words,118,237,-0.407770314258109,-0.2107902709235904,-0.041075826807691576,-0.05058814707241544,11075.5,0.001414650690743676,-0.20793105914324536,small,0.05941532901123439,False,False,0.20793105914324536
FlexFL,has_code,118,237,-0.6202765124580578,-0.6202765124580578,-0.2418933389466038,0.1709753896190587,11397.0,0.0003171539429819493,-0.18493885432310664,small,0.013954773491205769,True,True,0.18493885432310664
FlexFL,hidden_s2r_present,118,237,-0.4195906791483444,-0.4195906791483444,0.1979899069066087,-0.24219411353372794,16179.0,1.336468726363006e-05,0.15704784381034112,small,0.0006147756141269828,True,True,0.15704784381034112
FlexFL,completeness_score,118,237,-0.1877149484641514,-0.1877149484641514,-0.13312637800876503,0.15202404487633384,11818.5,0.01255708022739344,-0.15479510834584853,small,0.5148402893231311,False,False,0.15479510834584853
FlexFL,num_browser_mentions,118,237,-0.390976846636182,-0.390976846636182,0.13701135840523984,-0.2437639327579661,15889.5,7.709267745804257e-05,0.13634413216048058,negligible,0.003469170485611916,True,True,0.13634413216048058
FlexFL,causal_density,118,237,-0.107971877553864,-0.0204358649100506,0.004852634462271927,0.14907741473160774,12107.5,0.038407374120291694,-0.13412715440177359,negligible,1.0,False,False,0.13412715440177359
FlexFL,num_causal_markers,118,237,-0.4554019288379759,-0.1531279935599871,0.06461170558093711,0.012676274735956115,12330.5,0.06531739655981526,-0.11817921762139741,negligible,1.0,False,False,0.11817921762139741
FlexFL,n_tokens,118,237,-0.3653358740709719,-0.2947048356710502,-0.050799410537359736,-0.07182908518328376,12437.5,0.08983928343473764,-0.1105270685832797,negligible,1.0,False,False,0.1105270685832797
FlexFL,has_EB,118,237,-0.9249624617007738,1.081124955234671,-0.10892690226940648,0.09924250643926337,12532.0,0.06563362925781123,-0.1037688621898019,negligible,1.0,False,False,0.1037688621898019
FlexFL,missing_EB,118,237,0.9249624617007736,-1.081124955234671,0.10892690226940635,-0.0992425064392635,15434.0,0.06563362925781123,0.1037688621898019,negligible,1.0,False,False,0.1037688621898019
FlexFL,num_EB,118,237,-0.673136533919824,0.2959479588785432,-0.08183074170387111,0.0874107895421857,12588.0,0.09180519686345111,-0.09976399914181507,negligible,1.0,False,False,0.09976399914181507
FlexFL,gunning_fog,118,237,-0.1041131865342721,-0.0207498037909333,-0.018271021582139543,0.002425495352425808,12931.0,0.24832898367779221,-0.07523421297289566,negligible,1.0,False,False,0.07523421297289566
FlexFL,temporal_density,118,237,-0.4256912142338764,-0.4256912142338764,-0.08320900020482985,0.03790512952334221,12938.0,0.15647214307145937,-0.0747336050918973,negligible,1.0,False,False,0.0747336050918973
FlexFL,has_stacktrace,118,237,1.0605102233558332,-0.9429423479159332,0.10971917258279154,-0.03843000561180238,15017.0,0.18962893314118967,0.07394693556461418,negligible,1.0,False,False,0.07394693556461418
FlexFL,concept__deserialization,118,237,0.0,0.0,0.0847457627118644,0.012658227848101266,14991.0,0.0006738998475194559,0.07208753486376314,negligible,0.028977693443336606,True,True,0.07208753486376314
FlexFL,num_temporal_markers,118,237,-0.4635308650875505,-0.4635308650875505,-0.10397060753139215,0.040652311873138586,13105.0,0.2313060894771336,-0.06279053135950798,negligible,1.0,False,False,0.06279053135950798
FlexFL,num_OB,118,237,-0.1832166748325497,-0.2886514946017978,-0.03489311481818374,-0.1320563192483154,14859.0,0.33225566243413085,0.06264750053636559,negligible,1.0,False,False,0.06264750053636559
FlexFL,concept__string_manipulation,118,237,0.0,0.0,0.0423728813559322,0.10126582278481013,13159.5,0.05682940170881396,-0.058892941428877923,negligible,1.0,False,False,0.058892941428877923
FlexFL,redundancy,118,237,0.06006183609229446,-0.0968771949720033,0.03079597011380845,0.03562695110888248,14792.0,0.3747400196968246,0.057855967961095614,negligible,1.0,False,False,0.057855967961095614
FlexFL,ambiguity,118,237,-0.5855868655187282,-0.5855868655187282,-0.13885069507970474,-0.012544356143322314,13182.5,0.30564174472945704,-0.05724808696274047,negligible,1.0,False,False,0.05724808696274047
FlexFL,smog_index,118,237,0.0,-0.0893850815905817,0.04606821329835975,0.0015827636413348104,14762.5,0.39229362038553217,0.05574626331974541,negligible,1.0,False,False,0.05574626331974541
FlexFL,num_exception_types,118,237,-0.5251530779927517,-0.5251530779927517,-0.050314807613712334,0.01449525900929362,13352.0,0.38624193753173963,-0.045126224701423155,negligible,1.0,False,False,0.045126224701423155
FlexFL,num_env_mentions,118,237,-0.2192296649910203,-0.2192296649910203,0.147447995020925,-0.07879485849504647,14583.0,0.09937109645193443,0.04290924694271615,negligible,1.0,False,False,0.04290924694271615
FlexFL,num_negative_modals,118,237,-0.2577319414569243,-0.2577319414569243,-0.05425223070799731,-0.06636752525329209,13405.0,0.2477732813212925,-0.0413359078881499,negligible,1.0,False,False,0.0413359078881499
FlexFL,stacktrace_depth,118,237,-0.2020454871191189,-0.2020454871191189,-0.10694885614047123,-0.11061546565732583,13528.0,0.24220552951588314,-0.032539512264893086,negligible,1.0,False,False,0.032539512264893086
FlexFL,description_chars,118,237,-0.3338094832931759,-0.3027254062830496,0.05791354792659634,-0.15392842160799397,13535.5,0.6236039825514132,-0.032003146678109134,negligible,1.0,False,False,0.032003146678109134
FlexFL,modal_density,118,237,-0.4673947634391083,-0.4673947634391083,0.02376376611977404,-0.022180407064099423,13545.5,0.6045410980990429,-0.0312879925623972,negligible,1.0,False,False,0.0312879925623972
FlexFL,concept__html_parsing,118,237,0.0,0.0,0.06779661016949153,0.0379746835443038,14400.0,0.21632086499900982,0.029821926625187727,negligible,1.0,False,False,0.029821926625187727
FlexFL,has_enumeration,118,237,-0.1606191949877903,-0.1606191949877903,-0.05237300627527619,0.13580180279457946,13571.0,0.16493068198125016,-0.02946434956733176,negligible,1.0,False,False,0.02946434956733176
FlexFL,n_sentences,118,237,-0.2868038552763112,-0.2868038552763112,0.07654630055676674,-0.17413276172499256,14226.5,0.7889589746428625,0.017414002717585638,negligible,1.0,False,False,0.017414002717585638
FlexFL,num_os_mentions,118,237,-0.3565391088761866,-0.3565391088761866,-0.024569711115687225,0.051162266826300117,13741.5,0.6495178175573826,-0.01727097189444325,negligible,1.0,False,False,0.01727097189444325
FlexFL,concept__reflection,118,237,0.0,0.0,0.025423728813559324,0.008438818565400843,14220.5,0.20237617805811547,0.01698491024815848,negligible,1.0,False,False,0.01698491024815848
FlexFL,has_os_info,118,237,-0.3751138260763807,-0.3751138260763807,-0.014320619985144074,0.03548145608169931,13754.0,0.6662754903796326,-0.016377029249803332,negligible,1.0,False,False,0.016377029249803332
FlexFL,num_modal_verbs,118,237,-0.5746091275372439,-0.5746091275372439,-0.009292802399470388,-0.0804807840834863,14196.5,0.7988685911697565,0.015268540370449831,negligible,1.0,False,False,0.015268540370449831
FlexFL,concept__json_parsing,118,237,0.0,0.0,0.11016949152542373,0.10126582278481013,14107.5,0.797000268296089,0.008903668740613602,negligible,1.0,False,False,0.008903668740613602
FlexFL,has_OB,118,237,0.135250445200115,0.135250445200115,0.07144585664525858,0.135250445200115,13864.5,0.15817773980262273,-0.00847457627118644,negligible,1.0,False,False,0.00847457627118644
FlexFL,missing_OB,118,237,-0.1352504452001148,-0.1352504452001148,-0.07144585664525842,-0.13525044520011484,14101.5,0.15817773980262273,0.00847457627118644,negligible,1.0,False,False,0.00847457627118644
FlexFL,concept__serialization,118,237,0.0,0.0,0.025423728813559324,0.02109704641350211,14043.5,0.7977604926496867,0.004326682400057212,negligible,1.0,False,False,0.004326682400057212
FlexFL,has_patch,118,237,-0.1828000043330371,-0.1828000043330371,-0.03907307060602585,-0.01582609820292272,13925.5,0.8271452316760153,-0.004112136165343632,negligible,1.0,False,False,0.004112136165343632
FlexFL,num_caused_by,118,237,-0.1602391524099254,-0.1602391524099254,-0.002753638918532091,-0.03478233828682389,13988.0,0.985523855986717,0.00035757705785596794,negligible,1.0,False,False,0.00035757705785596794
FlexFL,behavior_verb_count,118,237,0.0,0.0,0.0,0.0,13983.0,1.0,0.0,negligible,1.0,False,False,0.0
FlexFL,behavior_verb_density,118,237,0.0,0.0,0.0,0.0,13983.0,1.0,0.0,negligible,1.0,False,False,0.0
FlexFL,contradiction_present,118,237,-0.0346271680532221,-0.0346271680532221,-0.03462716805322209,-0.0346271680532221,13983.0,1.0,0.0,negligible,1.0,False,False,0.0
