feature,none_count,all_count,none_median,all_median,none_mean,all_mean,none_std,all_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
has_enumeration,21,532,0.0,0.0,0.0,0.03007518796992481,0.0,0.17095498351570068,5418.0,0.42177572572624755,-0.03007518796992481,negligible,0.0,0.03007518796992481,1.0,False,False,0.03007518796992481
num_caused_by,21,532,0.0,0.0,0.0,0.041353383458646614,0.0,0.2713231357621943,5428.5,0.4372242260535065,-0.02819548872180451,negligible,0.0,0.041353383458646614,1.0,False,False,0.02819548872180451
causal_density,21,532,0.25,0.25,0.30879057010009386,0.3006742047149712,0.2875396574886806,0.31107572287784097,5731.5,0.8390828702809626,0.026047261009667026,negligible,0.0,-0.00811636538512267,1.0,False,False,0.026047261009667026
num_negative_modals,21,532,0.0,0.0,0.14285714285714285,0.24060150375939848,0.35856858280031806,0.9695971628606851,5689.5,0.7987767639093367,0.01852846401718582,negligible,0.0,0.09774436090225563,1.0,False,False,0.01852846401718582
has_patch,21,532,0.0,0.0,0.047619047619047616,0.03195488721804511,0.21821789023599236,0.17604552846587995,5673.5,0.6934846029991131,0.015664160401002505,negligible,0.0,-0.015664160401002505,1.0,False,False,0.015664160401002505
missing_OB,21,532,0.0,0.0,0.0,0.009398496240601503,0.0,0.09658000712110258,5533.5,0.6587543470156625,-0.009398496240601503,negligible,0.0,0.009398496240601503,1.0,False,False,0.009398496240601503
has_OB,21,532,1.0,1.0,1.0,0.9906015037593985,0.0,0.09658000712110258,5638.5,0.6587543470156625,0.009398496240601503,negligible,0.0,-0.009398496240601517,1.0,False,False,0.009398496240601503
num_env_mentions,21,532,0.0,0.0,0.047619047619047616,0.06390977443609022,0.21821789023599242,0.3001163229259249,5546.0,0.8885247398968655,-0.007160759040458289,negligible,0.0,0.016290726817042606,1.0,False,False,0.007160759040458289
num_causal_markers,21,532,2.0,2.0,2.5714285714285716,2.5169172932330826,2.8735244660769563,3.1898047760253667,5598.5,0.9864306802669514,0.002237737200143215,negligible,0.0,-0.054511278195489066,1.0,False,False,0.002237737200143215
num_modal_verbs,21,532,0.0,0.0,1.1428571428571428,1.1090225563909775,1.878449208408742,1.7848898596737934,5583.0,0.9969887540991637,-0.0005370569280343716,negligible,0.0,-0.03383458646616533,1.0,False,False,0.0005370569280343716
missing_S2R,21,532,1.0,1.0,1.0,1.0,0.0,0.0,5586.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
behavior_verb_count,21,532,0.0,0.0,0.0,0.0,0.0,0.0,5586.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
has_S2R,21,532,0.0,0.0,0.0,0.0,0.0,0.0,5586.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
contradiction_present,21,532,0.0,0.0,0.0,0.0,0.0,0.0,5586.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
behavior_verb_density,21,532,0.0,0.0,0.0,0.0,0.0,0.0,5586.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
num_S2R,21,532,0.0,0.0,0.0,0.0,0.0,0.0,5586.0,1.0,0.0,negligible,0.0,0.0,1.0,False,False,0.0
