tool,feature,unique_count,all_count,unique_median,all_median,unique_mean,all_mean,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta
FlexFL,txt_title_char_len,83,306,-0.8087090999825622,0.6798219228002867,-0.560321694373617,0.48848569111360257,5310.0,3.9667827863337465e-17,-0.5818568391211907,large,2.062727048893548e-15,True,True,0.5818568391211907
FlexFL,txt_title_word_count,83,306,-0.7977119766339881,0.5965098977550859,-0.5373452410553057,0.481463811714811,5433.0,1.2282510547359465e-16,-0.5721710370895347,large,6.264080379153327e-15,True,True,0.5721710370895347
FlexFL,txt_title_avg_words_per_line,83,306,-0.7977119766339881,0.5965098977550859,-0.5373452410553057,0.481463811714811,5433.0,1.2282510547359465e-16,-0.5721710370895347,large,6.264080379153327e-15,True,True,0.5721710370895347
FlexFL,txt_title_avg_sentence_len,83,306,-0.70287777031615,0.363561074525272,-0.475028185795814,0.44598355387330996,5488.5,2.1353233497784064e-16,-0.5678006142215922,large,1.0463084413914191e-14,True,True,0.5678006142215922
FlexFL,txt_title_digit_density,83,306,-0.6450552541976357,0.392236887967951,-0.3898955645167934,0.33795694444114327,5730.0,1.7559991751210528e-15,-0.5487833687691944,large,8.428796040581054e-14,True,True,0.5487833687691944
FlexFL,txt_likely_impacted_code_concepts_char_len,83,306,-1.5760920798385218,0.3853418492243873,-0.6012316754933735,0.37575484621788485,6637.0,2.371030089335029e-11,-0.4773604220804788,large,1.0432532393074127e-09,True,True,0.4773604220804788
FlexFL,txt_likely_impacted_code_concepts_word_count,83,306,-1.5768571431315483,0.4241697786235321,-0.560271176858385,0.3958327960714449,7238.5,9.583741416393745e-10,-0.4299944877549413,medium,4.0251713948853726e-08,True,True,0.4299944877549413
FlexFL,txt_likely_impacted_code_concepts_avg_words_per_line,83,306,-1.5768571431315483,0.4241697786235321,-0.560271176858385,0.3958327960714449,7238.5,9.583741416393745e-10,-0.4299944877549413,medium,4.0251713948853726e-08,True,True,0.4299944877549413
FlexFL,txt_likely_impacted_code_concepts_avg_sentence_len,83,306,-1.5749357960409722,0.4260181358690711,-0.5583869109541428,0.39768218694224045,7238.5,9.583741416393745e-10,-0.4299944877549413,medium,4.0251713948853726e-08,True,True,0.4299944877549413
FlexFL,txt_reasoning_char_len,83,306,-0.5743969503188812,0.16128821294705398,-0.45466913320164465,0.22313163139756403,7402.0,5.53932869793857e-09,-0.4171194582250571,medium,2.1603381921960422e-07,True,True,0.4171194582250571
FlexFL,txt_title_avg_word_len,83,306,-0.3969089280843758,-0.0974324592433402,-0.3859024873699951,0.31601924171489765,7695.0,8.790062295870542e-09,-0.3940467753366407,medium,3.340223672430806e-07,True,True,0.3940467753366407
FlexFL,txt_reasoning_avg_word_len,83,306,-0.4569332873030999,0.2054081005009265,-0.3890771182968723,0.283884143543069,7696.5,3.678912330029428e-08,-0.3939286557996693,medium,1.3611975621108883e-06,True,True,0.3939286557996693
FlexFL,txt_fine_grained_reasoning_char_len,83,306,-0.4501174403486931,0.26624916940887433,-0.26328334226876055,0.20956779751802188,8179.0,6.534694277239887e-07,-0.3559335380738641,medium,2.3524899398063594e-05,True,True,0.3559335380738641
FlexFL,txt_fine_grained_reasoning_avg_word_len,83,306,-0.4028344005199787,0.12585600718144457,-0.3211480881761043,0.222889592117487,8352.0,1.7165170298138789e-06,-0.3423104181431609,medium,6.007809604348576e-05,True,True,0.3423104181431609
FlexFL,txt_fine_grained_reasoning_avg_words_per_line,83,306,-0.5331981118605669,0.078755056804847,-0.31201021957186303,0.1237516133243628,9269.0,0.00015744445697270774,-0.2701000078746358,small,0.005353111537072063,True,True,0.2701000078746358
FlexFL,txt_reasoning_word_count,83,306,-0.3691295196734867,-0.0520275146041847,-0.3156424344810743,0.11740443908480502,9345.0,0.000218085140377541,-0.2641152846680841,small,0.007196809632458853,True,True,0.2641152846680841
FlexFL,txt_reasoning_avg_words_per_line,83,306,-0.3691295196734867,-0.0520275146041847,-0.3156424344810743,0.11740443908480502,9345.0,0.000218085140377541,-0.2641152846680841,small,0.007196809632458853,True,True,0.2641152846680841
FlexFL,txt_fine_grained_reasoning_word_count,83,306,-0.2959216631113636,0.1709552168092574,-0.1749836761439738,0.14044038805627568,9392.5,0.0002698227665483822,-0.2603748326639893,small,0.008364505762999849,True,True,0.2603748326639893
FlexFL,txt_fine_grained_reasoning_hedge_density,83,306,-0.372629788649181,-0.372629788649181,0.34586537085211677,-0.25716369761822355,15881.0,3.269629820571692e-12,0.25057091109536184,small,1.5367260156686953e-10,True,True,0.25057091109536184
FlexFL,txt_fine_grained_reasoning_hedge_count,83,306,-0.3770599600499196,-0.3770599600499196,0.34420398016096104,-0.2466353259812854,15829.5,6.984699282099925e-12,0.24651547365934326,small,3.2129616697659656e-10,True,True,0.24651547365934326
FlexFL,txt_reasoning_hedge_density,83,306,-0.3595077050751572,-0.3595077050751572,0.4000371053467433,-0.24766502725338535,15732.0,1.759956109566813e-11,0.23883770375620128,small,7.919802493050659e-10,True,True,0.23883770375620128
FlexFL,txt_reasoning_hedge_count,83,306,-0.3672299048237221,-0.3672299048237221,0.42443180910349315,-0.24793447589133497,15709.5,2.3915228935535303e-11,0.23706591070163005,small,1.0432532393074127e-09,True,True,0.23706591070163005
FlexFL,txt_fine_grained_reasoning_has_code_like,83,306,0.0,0.0,0.060240963855421686,0.20915032679738563,10808.0,0.0016607615586827934,-0.14890936294196394,small,0.0498228467604838,True,True,0.14890936294196394
FlexFL,txt_fine_grained_reasoning_avg_sentence_len,83,306,-0.2331067822880694,-0.0209813665071378,-0.20092286593507616,0.035550750018793466,10993.5,0.06042250934443288,-0.13430191353649892,negligible,1.0,False,False,0.13430191353649892
