tool,feature,unique_count,all_count,unique_median,all_median,unique_mean,all_mean,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta
FlexFL,completeness_score,83,306,-0.1877149484641514,-0.1877149484641514,-0.1359763836951908,0.13856771612049504,10855.5,0.03282159987311743,-0.14516891093786913,negligible,1.0,False,False,0.14516891093786913
FlexFL,num_causal_markers,83,306,-0.4554019288379759,-0.1531279935599871,-0.10942573785714535,-0.02965007882224659,10923.0,0.04675822408341145,-0.13985353177415544,negligible,1.0,False,False,0.13985353177415544
FlexFL,causal_density,83,306,-0.3323823826952766,-0.107971877553864,-0.011231114370172943,0.0863841028193756,11095.5,0.07594118531012403,-0.1262697850224427,negligible,1.0,False,False,0.1262697850224427
FlexFL,hidden_s2r_present,83,306,-0.4195906791483444,-0.4195906791483444,0.12072078816942736,-0.2089177642975221,14192.5,0.0015835118395552486,0.11760768564453894,negligible,0.07125803277998619,False,False,0.11760768564453894
FlexFL,gunning_fog,83,306,-0.1906223573056608,-0.0191769097769081,-0.06989291639270565,0.011067888845721003,11244.0,0.10939039243902654,-0.11457595086227262,negligible,1.0,False,False,0.11457595086227262
FlexFL,description_chars,83,306,-0.3804355988083652,-0.2777933861811776,-0.14688370091149816,-0.09649923169115354,11331.0,0.13227910565208378,-0.10772501771793054,negligible,1.0,False,False,0.10772501771793054
FlexFL,num_temporal_markers,83,306,-0.4635308650875505,-0.4635308650875505,-0.10883311408796673,0.04863986859821912,11432.5,0.08519877074988663,-0.0997322623828648,negligible,1.0,False,False,0.0997322623828648
FlexFL,temporal_density,83,306,-0.4256912142338764,-0.4256912142338764,-0.020319670838978208,0.0532107688524522,11507.0,0.10695010631103098,-0.0938656587132845,negligible,1.0,False,False,0.0938656587132845
FlexFL,stacktrace_depth,83,306,-0.2020454871191189,-0.2020454871191189,-0.1624185985143895,0.0211433266505785,11535.0,0.008046265380553553,-0.0916607606898181,negligible,0.3379431459832492,False,False,0.0916607606898181
FlexFL,num_browser_mentions,83,306,-0.390976846636182,-0.390976846636182,0.0894288069147599,-0.1547970247209211,13761.5,0.026350393879777355,0.08366800535475234,negligible,1.0,False,False,0.08366800535475234
FlexFL,redundancy,83,306,0.1071055567117356,-0.0723369233140988,0.06429603871693014,0.05622394946877409,13700.5,0.2705586341741979,0.0788644775179148,negligible,1.0,False,False,0.0788644775179148
FlexFL,num_negative_modals,83,306,-0.2577319414569243,-0.2577319414569243,-0.17201804277464539,-0.07464453287455648,11730.0,0.04769599165125985,-0.07630522088353414,negligible,1.0,False,False,0.07630522088353414
FlexFL,has_EB,83,306,-0.9249624617007738,1.081124955234671,-0.05485225676491828,0.09774877046239407,11733.0,0.21974816940111996,-0.0760689818095913,negligible,1.0,False,False,0.0760689818095913
FlexFL,missing_EB,83,306,0.9249624617007736,-1.081124955234671,0.05485225676491812,-0.09774877046239422,13665.0,0.21974816940111996,0.0760689818095913,negligible,1.0,False,False,0.0760689818095913
FlexFL,num_exception_types,83,306,-0.5251530779927517,-0.5251530779927517,-0.05553827732453465,0.08387861662384229,11806.0,0.2273951673789718,-0.07032049767698244,negligible,1.0,False,False,0.07032049767698244
FlexFL,num_EB,83,306,-0.673136533919824,0.2959479588785432,-0.030972110981146914,0.07109502100702665,11875.5,0.3216190643004002,-0.06484762579730688,negligible,1.0,False,False,0.06484762579730688
FlexFL,concept__deserialization,83,306,0.0,0.0,0.08433734939759036,0.02287581699346405,13479.5,0.007788602702878695,0.06146153240412631,negligible,0.33490991622378385,False,False,0.06146153240412631
FlexFL,n_sentences,83,306,-0.2868038552763112,-0.2868038552763112,-0.10555118823634843,-0.1144250167268466,11947.0,0.4066723295029606,-0.059217261201669424,negligible,1.0,False,False,0.059217261201669424
FlexFL,ambiguity,83,306,-0.5855868655187282,-0.5855868655187282,-0.13719172708608654,-0.025066296173012134,11960.0,0.3449873345067347,-0.058193558547917155,negligible,1.0,False,False,0.058193558547917155
FlexFL,concept__string_manipulation,83,306,0.0,0.0,0.03614457831325301,0.0915032679738562,11996.0,0.0992648083659253,-0.0553586896606032,negligible,1.0,False,False,0.0553586896606032
FlexFL,modal_density,83,306,-0.4673947634391083,-0.4673947634391083,0.019465905192150475,-0.016796594594721586,12129.0,0.5000352751078977,-0.04488542404913773,negligible,1.0,False,False,0.04488542404913773
FlexFL,has_stacktrace,83,306,-0.9429423479159332,-0.9429423479159332,0.046714946326746574,-0.039424521656117005,13245.0,0.48673442973404824,0.04299551145759509,negligible,1.0,False,False,0.04299551145759509
FlexFL,num_modal_verbs,83,306,-0.5746091275372439,-0.5746091275372439,-0.11024755176142353,-0.05625880646320409,12225.5,0.5715897010696138,-0.03728640050397669,negligible,1.0,False,False,0.03728640050397669
FlexFL,has_patch,83,306,-0.1828000043330371,-0.1828000043330371,-0.1828000043330371,-0.01652766923708286,12325.5,0.11487057941557115,-0.029411764705882353,negligible,1.0,False,False,0.029411764705882353
FlexFL,has_enumeration,83,306,-0.1606191949877903,-0.1606191949877903,-0.08367310903552123,0.08983277105292851,12354.0,0.22320005910895124,-0.027167493503425465,negligible,1.0,False,False,0.027167493503425465
FlexFL,num_env_mentions,83,306,-0.2192296649910203,-0.2192296649910203,0.021370690234612084,-0.03432383643798805,12988.5,0.41647325846432737,0.02279707063548311,negligible,1.0,False,False,0.02279707063548311
FlexFL,concept__html_parsing,83,306,0.0,0.0,0.07228915662650602,0.05555555555555555,12911.5,0.5678736161937592,0.01673360107095047,negligible,1.0,False,False,0.01673360107095047
FlexFL,concept__json_parsing,83,306,0.0,0.0,0.12048192771084337,0.10784313725490197,12859.5,0.7457409594855171,0.012638790455941414,negligible,1.0,False,False,0.012638790455941414
FlexFL,has_OB,83,306,0.135250445200115,0.135250445200115,0.044540307254656485,0.135250445200115,12546.0,0.055643727353250745,-0.012048192771084338,negligible,1.0,False,False,0.012048192771084338
FlexFL,missing_OB,83,306,-0.1352504452001148,-0.1352504452001148,-0.044540307254656304,-0.13525044520011484,12852.0,0.055643727353250745,0.012048192771084338,negligible,1.0,False,False,0.012048192771084338
FlexFL,num_os_mentions,83,306,-0.3565391088761866,-0.3565391088761866,0.021026085685152428,0.07017536754798467,12585.5,0.8356796990209135,-0.008937711630837075,negligible,1.0,False,False,0.008937711630837075
FlexFL,has_os_info,83,306,-0.3751138260763807,-0.3751138260763807,0.027906467818993776,0.0522122074686554,12597.5,0.8527349175549739,-0.007992755335065754,negligible,1.0,False,False,0.007992755335065754
FlexFL,concept__reflection,83,306,0.0,0.0,0.024096385542168676,0.016339869281045753,12797.5,0.639441047587368,0.007756516261122923,negligible,1.0,False,False,0.007756516261122923
FlexFL,num_caused_by,83,306,-0.1602391524099254,-0.1602391524099254,0.01887690148871953,-0.01448785364926335,12637.5,0.8151209271777569,-0.004842901015828018,negligible,1.0,False,False,0.004842901015828018
FlexFL,concept__serialization,83,306,0.0,0.0,0.024096385542168676,0.0196078431372549,12756.0,0.8002832733996822,0.0044885424049137725,negligible,1.0,False,False,0.0044885424049137725
FlexFL,smog_index,83,306,-0.0126613117686452,-0.0893850815905817,-0.08785051512194904,-0.03221835113502104,12664.5,0.970140124128033,-0.0027167493503425467,negligible,1.0,False,False,0.0027167493503425467
FlexFL,num_OB,83,306,-0.2886514946017978,-0.2886514946017978,-0.06253826666292837,-0.08398390328502207,12711.0,0.9898151055096757,0.0009449562957713206,negligible,1.0,False,False,0.0009449562957713206
FlexFL,behavior_verb_count,83,306,0.0,0.0,0.0,0.0,12699.0,1.0,0.0,negligible,1.0,False,False,0.0
FlexFL,behavior_verb_density,83,306,0.0,0.0,0.0,0.0,12699.0,1.0,0.0,negligible,1.0,False,False,0.0
FlexFL,contradiction_present,83,306,-0.0346271680532221,-0.0346271680532221,-0.03462716805322209,-0.03462716805322209,12699.0,1.0,0.0,negligible,1.0,False,False,0.0
FlexFL,has_S2R,83,306,0.0,0.0,0.0,0.0,12699.0,1.0,0.0,negligible,1.0,False,False,0.0
FlexFL,missing_S2R,83,306,0.0,0.0,0.0,0.0,12699.0,1.0,0.0,negligible,1.0,False,False,0.0
FlexFL,num_S2R,83,306,0.0,0.0,0.0,0.0,12699.0,1.0,0.0,negligible,1.0,False,False,0.0
boostnsift,summary_chars,23,306,-0.8058683276097268,0.683342812268821,-0.48644332949084995,0.48786357223029697,1459.5,1.972915661192696e-06,-0.5852514919011083,large,0.00011048327702679097,True,True,0.5852514919011083
boostnsift,expected_observed_alignment,23,306,-0.2663462570628048,0.7027131095927159,-0.4138118128582102,0.5158683297473705,1593.0,1.683189668535565e-08,-0.5473145780051151,large,1.0267456978066946e-06,True,True,0.5473145780051151
boostnsift,causal_reasoning_quality,23,306,-0.1521246116388988,0.8480647640971679,-0.4130435792222205,0.5228397873463879,1626.5,1.4296621935568634e-06,-0.537794828076158,large,8.292040722629808e-05,True,True,0.537794828076158
boostnsift,coleman_liau_index,23,306,0.0,-0.4895662688110942,0.06768014251016011,-0.31612685114993405,5269.0,6.987214839529102e-05,0.49730036942313155,large,0.0037730960133457152,True,True,0.49730036942313155
boostnsift,fine_grained_confidence,23,306,4.0,5.0,3.0434782608695654,4.784313725490196,1769.5,1.0786732122038225e-13,-0.4971582836032964,large,6.7956412368840815e-12,True,True,0.4971582836032964
boostnsift,flesch_reading_ease,23,306,0.0,0.4521417354611103,-0.10745747795549192,0.28629181618669863,1788.0,8.370650005204062e-05,-0.4919011082693947,large,0.004436444502758152,True,True,0.4919011082693947
boostnsift,automated_readability_index,23,306,0.0,-0.4855412244489249,0.050385017558486025,-0.3343774023639568,5215.0,0.00011616948864698322,0.4819551008809321,large,0.0060408134096431275,True,True,0.4819551008809321
boostnsift,repair_difficulty,23,306,0.0684006013983548,-0.6545677804703322,0.2884344567496943,-0.5435236172421353,5110.0,0.00014393209275752883,0.4521170787155442,medium,0.0071966046378764414,True,True,0.4521170787155442
boostnsift,actionability,23,306,-0.163033776330488,0.8491089986580442,-0.3170555029591777,0.5166895578529872,1997.0,0.00011754303684719176,-0.4325092355782893,medium,0.0060408134096431275,True,True,0.4325092355782893
boostnsift,clarity,23,306,0.2638805499878769,0.7623879238337528,-0.27797529114894465,0.5049886915865358,2125.5,0.00024875051735409457,-0.3959931798806479,medium,0.012188775350350635,True,True,0.3959931798806479
boostnsift,specificity,23,306,-0.1318907460872489,0.8878201148650916,-0.2870641379713008,0.4862673085096765,2127.0,0.0006009245893967794,-0.3955669224211424,medium,0.028844380291045413,True,True,0.3955669224211424
boostnsift,description_length,23,306,-0.4333510084807093,0.052201402602813446,-0.20281029260328015,0.24304773536995486,2269.5,0.004522545473237616,-0.35507246376811596,medium,0.2035145462956927,False,False,0.35507246376811596
boostnsift,technical_depth,23,306,0.0747380324277821,0.627005794172899,-0.23741331116728392,0.44472133686487036,2279.5,0.003127482003570676,-0.35223074737141236,medium,0.1438641721642511,False,False,0.35223074737141236
boostnsift,confidence,23,306,0.5605334956487706,0.5605334956487706,-0.2596096980723527,0.49696234736095063,2394.5,2.6820452301789767e-11,-0.3195510088093208,small,1.6628680427109656e-09,True,True,0.3195510088093208
boostnsift,completeness_score,23,306,-0.1877149484641514,-0.1877149484641514,-0.4211008656284849,0.13856771612049504,2529.0,0.01806298609401656,-0.2813299232736573,small,0.7947713881367287,False,False,0.2813299232736573
boostnsift,hidden_s2r_present,23,306,-0.4195906791483444,-0.4195906791483444,0.5553191423163307,-0.2089177642975221,4478.5,1.647653085349059e-05,0.27266268826371126,small,0.0009062091969419824,True,True,0.27266268826371126
boostnsift,num_causal_markers,23,306,-0.4554019288379759,-0.1531279935599871,-0.25826675365667884,-0.02965007882224659,2576.5,0.02933828046632793,-0.26783177038931516,small,1.0,False,False,0.26783177038931516
boostnsift,causal_density,23,306,-0.7740792499577394,-0.107971877553864,-0.17581518877491914,0.0863841028193756,2590.0,0.033971071799458345,-0.2639954532537653,small,1.0,False,False,0.2639954532537653
boostnsift,num_EB,23,306,-0.673136533919824,0.2959479588785432,-0.2939295584769847,0.07109502100702665,2704.5,0.04276878396466251,-0.23145780051150894,small,1.0,False,False,0.23145780051150894
boostnsift,n_words,23,306,-0.4980528341197633,-0.2107902709235904,-0.17082330560934023,-0.038647308216490664,2773.0,0.09014213619368673,-0.21199204319408924,small,1.0,False,False,0.21199204319408924
boostnsift,has_EB,23,306,-0.9249624617007738,1.081124955234671,-0.3144141174160732,0.09774877046239407,2796.0,0.05790581900373371,-0.20545609548167093,small,1.0,False,False,0.20545609548167093
boostnsift,missing_EB,23,306,0.9249624617007736,-1.081124955234671,0.31441411741607306,-0.09774877046239422,4242.0,0.05790581900373371,0.20545609548167093,small,1.0,False,False,0.20545609548167093
boostnsift,has_version_info,23,306,0.7882634225314346,0.7882634225314346,-0.016600656316898398,0.39167643814610853,2820.5,0.023687622602844356,-0.1984938903097471,small,1.0,False,False,0.1984938903097471
boostnsift,concept__deserialization,23,306,0.0,0.0,0.21739130434782608,0.02287581699346405,4203.5,1.6822981503521468e-06,0.19451548735436203,small,9.589099457007237e-05,True,True,0.19451548735436203
boostnsift,num_versions,23,306,-0.1809757993128989,-0.0494572680454745,-0.08376645011523741,0.17102968143226632,2838.5,0.11497124051232557,-0.1933788007956806,small,1.0,False,False,0.1933788007956806
boostnsift,smog_index,23,306,0.0,-0.0893850815905817,0.3392508519969766,-0.03221835113502104,4118.5,0.1732138573498726,0.17036089798238135,small,1.0,False,False,0.17036089798238135
boostnsift,has_code,23,306,-0.6202765124580578,-0.6202765124580578,-0.23202247355065284,0.14576393195483683,2923.5,0.09712481665447521,-0.16922421142369992,small,1.0,False,False,0.16922421142369992
boostnsift,num_modal_verbs,23,306,-0.5746091275372439,-0.5746091275372439,-0.12344846612294352,-0.05625880646320409,2936.5,0.14996109760791634,-0.16552998010798523,small,1.0,False,False,0.16552998010798523
boostnsift,n_sentences,23,306,-0.4748534973302726,-0.2868038552763112,-0.15189867728107806,-0.1144250167268466,2948.0,0.1932159026314485,-0.1622620062517761,small,1.0,False,False,0.1622620062517761
boostnsift,modal_density,23,306,-0.4673947634391083,-0.4673947634391083,-0.15030435334141098,-0.016796594594721586,3003.0,0.20687183099489204,-0.1466325660699062,negligible,1.0,False,False,0.1466325660699062
boostnsift,n_tokens,23,306,-0.3156325507525085,-0.2790090493599566,-0.2248699603448797,-0.036083415473225335,3062.5,0.29995295502173935,-0.12972435350951975,negligible,1.0,False,False,0.12972435350951975
boostnsift,num_exception_types,23,306,-0.5251530779927517,-0.5251530779927517,-0.2073974112362679,0.08387861662384229,3091.0,0.2359319491668157,-0.12162546177891446,negligible,1.0,False,False,0.12162546177891446
boostnsift,concept__serialization,23,306,0.0,0.0,0.13043478260869565,0.0196078431372549,3909.0,0.001726338478721444,0.11082693947144075,negligible,0.08113790849990787,False,False,0.11082693947144075
boostnsift,concept__json_parsing,23,306,0.0,0.0,0.21739130434782608,0.10784313725490197,3904.5,0.11393393512224079,0.10954816709292413,negligible,1.0,False,False,0.10954816709292413
boostnsift,concept__string_manipulation,23,306,0.0,0.0,0.0,0.0915032679738562,3197.0,0.13052570650015552,-0.0915032679738562,negligible,1.0,False,False,0.0915032679738562
boostnsift,num_OB,23,306,-0.4995211341402941,-0.2886514946017978,0.13308778447519465,-0.08398390328502207,3198.0,0.4624098803970683,-0.09121909633418585,negligible,1.0,False,False,0.09121909633418585
boostnsift,has_OB,23,306,0.135250445200115,0.135250445200115,-0.5194401156236295,0.135250445200115,3213.0,2.4986626387141447e-07,-0.08695652173913043,negligible,1.4991975832284868e-05,True,True,0.08695652173913043
boostnsift,missing_OB,23,306,-0.1352504452001148,-0.1352504452001148,0.5194401156236296,-0.13525044520011484,3825.0,2.4986626387141447e-07,0.08695652173913043,negligible,1.4991975832284868e-05,True,True,0.08695652173913043
boostnsift,description_chars,23,306,-0.2502710263284616,-0.2777933861811776,-0.22524046069259007,-0.09649923169115354,3224.5,0.5039556577378902,-0.08368854788292128,negligible,1.0,False,False,0.08368854788292128
boostnsift,temporal_density,23,306,-0.4256912142338764,-0.4256912142338764,-0.09019394226791894,0.0532107688524522,3246.5,0.45482574277413934,-0.07743677181017335,negligible,1.0,False,False,0.07743677181017335
boostnsift,num_temporal_markers,23,306,-0.4635308650875505,-0.4635308650875505,-0.16235528111859446,0.04863986859821912,3256.5,0.46921506140389924,-0.07459505541346974,negligible,1.0,False,False,0.07459505541346974
boostnsift,gunning_fog,23,306,0.0,-0.0191769097769081,0.19860574611362264,0.011067888845721003,3768.0,0.5721714455201565,0.07075873827791987,negligible,1.0,False,False,0.07075873827791987
boostnsift,stacktrace_depth,23,306,-0.2020454871191189,-0.2020454871191189,-0.17680994936316594,0.0211433266505785,3295.0,0.3297704436654141,-0.06365444728616085,negligible,1.0,False,False,0.06365444728616085
boostnsift,concept_num_concepts,23,306,0.410786675927473,0.410786675927473,-0.028702784736369127,0.34251739805093284,3323.5,0.6207098099129905,-0.05555555555555555,negligible,1.0,False,False,0.05555555555555555
boostnsift,concept__html_parsing,23,306,0.0,0.0,0.0,0.05555555555555555,3323.5,0.24766231520644266,-0.05555555555555555,negligible,1.0,False,False,0.05555555555555555
boostnsift,num_negative_modals,23,306,-0.2577319414569243,-0.2577319414569243,0.12891227542509473,-0.07464453287455648,3691.0,0.5009870013707638,0.048877522023302075,negligible,1.0,False,False,0.048877522023302075
boostnsift,redundancy,23,306,-0.1909694919093625,-0.0723369233140988,-0.1680293467608994,0.05622394946877409,3353.5,0.7076202794165363,-0.04703040636544473,negligible,1.0,False,False,0.04703040636544473
boostnsift,has_enumeration,23,306,-0.1606191949877903,-0.1606191949877903,-0.16061919498779034,0.08983277105292851,3381.0,0.3357718063777648,-0.0392156862745098,negligible,1.0,False,False,0.0392156862745098
boostnsift,num_caused_by,23,306,-0.1602391524099254,-0.1602391524099254,-0.1602391524099254,-0.01448785364926335,3415.5,0.40732106197306217,-0.029411764705882353,negligible,1.0,False,False,0.029411764705882353
boostnsift,has_stacktrace,23,306,-0.9429423479159332,-0.9429423479159332,0.015230620953172451,-0.039424521656117005,3615.0,0.801213339003843,0.027280477408354646,negligible,1.0,False,False,0.027280477408354646
boostnsift,concept__reflection,23,306,0.0,0.0,0.043478260869565216,0.016339869281045753,3614.5,0.3514772695030147,0.027138391588519467,negligible,1.0,False,False,0.027138391588519467
boostnsift,has_patch,23,306,-0.1828000043330371,-0.1828000043330371,0.06299388233054747,-0.01652766923708286,3568.5,0.7079738506939635,0.014066496163682864,negligible,1.0,False,False,0.014066496163682864
boostnsift,num_os_mentions,23,306,-0.3565391088761866,-0.3565391088761866,-0.01590963986976117,0.07017536754798467,3474.5,0.8679298914803488,-0.01264563796533106,negligible,1.0,False,False,0.01264563796533106
boostnsift,ambiguity,23,306,-0.5855868655187282,-0.5855868655187282,0.021567141939905363,-0.025066296173012134,3482.0,0.9240849920420965,-0.010514350667803353,negligible,1.0,False,False,0.010514350667803353
boostnsift,has_os_info,23,306,-0.3751138260763807,-0.3751138260763807,0.02153460546491672,0.0522122074686554,3483.5,0.8946316890952222,-0.010088093208297812,negligible,1.0,False,False,0.010088093208297812
boostnsift,num_env_mentions,23,306,-0.2192296649910203,-0.2192296649910203,-0.07452075568864724,-0.03432383643798805,3498.5,0.9028942892736757,-0.005825518613242399,negligible,1.0,False,False,0.005825518613242399
boostnsift,num_browser_mentions,23,306,-0.390976846636182,-0.390976846636182,-0.17427212248005058,-0.1547970247209211,3524.0,0.9831194712736064,0.0014208581983518045,negligible,1.0,False,False,0.0014208581983518045
boostnsift,behavior_verb_count,23,306,0.0,0.0,0.0,0.0,3519.0,1.0,0.0,negligible,1.0,False,False,0.0
boostnsift,behavior_verb_density,23,306,0.0,0.0,0.0,0.0,3519.0,1.0,0.0,negligible,1.0,False,False,0.0
boostnsift,contradiction_present,23,306,-0.0346271680532221,-0.0346271680532221,-0.03462716805322209,-0.03462716805322209,3519.0,1.0,0.0,negligible,1.0,False,False,0.0
boostnsift,has_S2R,23,306,0.0,0.0,0.0,0.0,3519.0,1.0,0.0,negligible,1.0,False,False,0.0
boostnsift,missing_S2R,23,306,0.0,0.0,0.0,0.0,3519.0,1.0,0.0,negligible,1.0,False,False,0.0
boostnsift,num_S2R,23,306,0.0,0.0,0.0,0.0,3519.0,1.0,0.0,negligible,1.0,False,False,0.0
buglocator,has_version_info,14,306,-1.2686114456365274,0.7882634225314346,-0.6809329118742525,0.39167643814610853,1025.0,3.6534700419083064e-06,-0.5214752567693745,large,0.000226515142598315,True,True,0.5214752567693745
buglocator,summary_chars,14,306,-0.8058683276097268,0.683342812268821,-0.4477485058770286,0.48786357223029697,1041.5,0.0009602525717987356,-0.5137721755368814,large,0.05569464916432667,False,False,0.5137721755368814
buglocator,num_versions,14,306,-0.3124943305803233,-0.0494572680454745,-0.19036998011771494,0.17102968143226632,1047.5,0.0009763005395713247,-0.5109710550887021,large,0.05569464916432667,False,False,0.5109710550887021
buglocator,description_length,14,306,-0.4774589977758341,0.052201402602813446,-0.3401357772666912,0.24304773536995486,1073.0,0.001596840579469038,-0.49906629318394025,large,0.08782623187079709,False,False,0.49906629318394025
buglocator,expected_observed_alignment,14,306,-0.024081415398924652,0.7027131095927159,-0.40478330944216495,0.5158683297473705,1081.0,3.806376310241613e-05,-0.49533146591970123,large,0.0022838257861449674,True,True,0.49533146591970123
buglocator,causal_reasoning_quality,14,306,-0.1521246116388988,0.8480647640971679,-0.33072985730605364,0.5228397873463879,1129.0,0.0007272838423869402,-0.472922502334267,medium,0.04290974670082947,True,True,0.472922502334267
buglocator,actionability,14,306,-0.163033776330488,0.8491089986580442,-0.34377355757844025,0.5166895578529872,1147.0,0.001023281331797326,-0.46451914098972924,medium,0.057303754580650255,False,False,0.46451914098972924
buglocator,coleman_liau_index,14,306,-0.060240611757124,-0.4895662688110942,-0.09448536152470156,-0.31612685114993405,3078.0,0.005718539731325571,0.4369747899159664,medium,0.2927980748158827,False,False,0.4369747899159664
buglocator,repair_difficulty,14,306,0.0684006013983548,-0.6545677804703322,0.2749629962179797,-0.5435236172421353,3075.5,0.0036494025204328595,0.4358076563958917,medium,0.1970677361033744,False,False,0.4358076563958917
buglocator,automated_readability_index,14,306,-0.14602327570642865,-0.4855412244489249,-0.1015322018647697,-0.3343774023639568,3037.0,0.00823074642531793,0.4178338001867414,medium,0.40727338753594633,False,False,0.4178338001867414
buglocator,specificity,14,306,-0.1318907460872489,0.8878201148650916,-0.31398197125730987,0.4862673085096765,1252.5,0.004285355856142342,-0.41526610644257705,medium,0.22712386037554413,False,False,0.41526610644257705
buglocator,technical_depth,14,306,0.0747380324277821,0.627005794172899,-0.2802912429797931,0.44472133686487036,1327.5,0.011339799379092111,-0.3802521008403361,medium,0.5443103701964214,False,False,0.3802521008403361
buglocator,clarity,14,306,0.2638805499878769,0.7623879238337528,-0.27023449341841854,0.5049886915865358,1336.5,0.005630732207997744,-0.3760504201680672,medium,0.2927980748158827,False,False,0.3760504201680672
buglocator,flesch_reading_ease,14,306,0.07155594455164264,0.4521417354611103,0.07337891154489508,0.28629181618669863,1367.5,0.022229541559152598,-0.361577964519141,medium,1.0,False,False,0.361577964519141
buglocator,fine_grained_confidence,14,306,5.0,5.0,3.5,4.784313725490196,1374.5,3.7654711511802836e-06,-0.35830999066293184,medium,0.0002296937402219973,True,True,0.35830999066293184
