tool,feature,unique_count,other_count,unique_median,other_median,unique_mean,other_mean,unique_std,other_std,u_statistic,p_value,cliffs_delta,effect_size,median_diff,mean_diff,pval_adj,reject,significant,abs_delta
FlexFL,txt_title_avg_sentence_len,118,44,-0.70287777031615,-0.70287777031615,-0.4187953322694095,-0.21910233070172305,0.7781577562516981,0.8489714678215791,2172.0,0.030067813172358304,-0.1633281972265023,small,0.0,-0.19969300156768646,1.0,False,False,0.1633281972265023
FlexFL,txt_title_char_len,118,44,-0.8087090999825622,-0.8087090999825622,-0.5196229197104695,-0.2916701045689742,0.7247954844088147,0.8769775097044986,2185.0,0.03551989601203275,-0.15832049306625579,small,0.0,-0.2279528151414953,1.0,False,False,0.15832049306625579
FlexFL,txt_title_word_count,118,44,-0.7977119766339881,-0.7977119766339881,-0.4919874766355367,-0.3105264921173514,0.7666109052961633,0.8179356612789856,2200.5,0.04305268855055188,-0.1523497688751926,small,0.0,-0.18146098451818532,1.0,False,False,0.1523497688751926
FlexFL,txt_title_avg_words_per_line,118,44,-0.7977119766339881,-0.7977119766339881,-0.4919874766355367,-0.3105264921173514,0.7666109052961633,0.8179356612789856,2200.5,0.04305268855055188,-0.1523497688751926,small,0.0,-0.18146098451818532,1.0,False,False,0.1523497688751926
FlexFL,txt_likely_impacted_code_concepts_word_count,118,44,-1.5768571431315483,0.090665291664352,-0.5028596427545275,-0.17462236841681392,1.158691443046911,1.1062952503398698,2218.5,0.13314673412531963,-0.1454160246533128,negligible,-1.6675224347959003,-0.32823727433771366,1.0,False,False,0.1454160246533128
FlexFL,txt_likely_impacted_code_concepts_avg_words_per_line,118,44,-1.5768571431315483,0.090665291664352,-0.5028596427545275,-0.17462236841681392,1.158691443046911,1.1062952503398698,2218.5,0.13314673412531963,-0.1454160246533128,negligible,-1.6675224347959003,-0.32823727433771366,1.0,False,False,0.1454160246533128
FlexFL,txt_likely_impacted_code_concepts_char_len,118,44,-1.5760920798385218,0.1465585882949896,-0.5079272503783231,-0.18835819326832134,1.1695366534501772,1.113857557540017,2223.0,0.13940773203752274,-0.14368258859784283,negligible,-1.7226506681335114,-0.3195690571100017,1.0,False,False,0.14368258859784283
FlexFL,txt_title_avg_word_len,118,44,-0.3969089280843758,-0.3969089280843758,-0.37071341311327877,-0.044500671057582236,0.6592146960454616,0.8899518041088252,2224.0,0.04939048383520058,-0.14329738058551617,negligible,0.0,-0.3262127420556965,1.0,False,False,0.14329738058551617
FlexFL,txt_fine_grained_reasoning_char_len,118,44,-0.3658390156713322,-0.07086452930056915,-0.2712757662875815,-0.1352225990541902,1.0171638775915328,0.917234079112346,2255.5,0.20040849691981732,-0.1311633281972265,negligible,-0.29497448637076307,-0.13605316723339128,1.0,False,False,0.1311633281972265
FlexFL,txt_likely_impacted_code_concepts_avg_sentence_len,118,44,-1.5749357960409722,0.0925258138840638,-0.5009774710045081,-0.20812256729938952,1.1586491783937198,1.1006198531014304,2257.0,0.17760342631704473,-0.1305855161787365,negligible,-1.6674616099250361,-0.2928549037051186,1.0,False,False,0.1305855161787365
FlexFL,txt_title_digit_density,118,44,-0.6450552541976357,-0.6450552541976357,-0.39420440449425453,-0.2865280555287865,0.7565137407437139,0.6164187266463758,2266.5,0.07472837196694224,-0.12692604006163327,negligible,0.0,-0.10767634896546802,1.0,False,False,0.12692604006163327
FlexFL,txt_reasoning_avg_sentence_len,118,44,-0.0140365238068689,0.1027051892145295,-0.049487750218734305,0.10491620650660148,0.9080076051698354,0.8431554118919972,2267.0,0.21549373410633288,-0.12673343605546997,negligible,-0.1167417130213984,-0.1544039567253358,1.0,False,False,0.12673343605546997
FlexFL,txt_fine_grained_reasoning_avg_words_per_line,118,44,-0.3802098196942134,-0.0742332353615064,-0.2700063888964164,-0.13334234824396118,1.0212715870425513,0.8522601126468161,2278.5,0.23201860958279807,-0.12230354391371341,negligible,-0.305976584332707,-0.13666404065245524,1.0,False,False,0.12230354391371341
FlexFL,txt_fine_grained_reasoning_word_count,118,44,-0.23756205312128595,-0.00412361316097545,-0.196017923975807,-0.08105218996607776,0.9850049930033319,0.8788502444010524,2281.5,0.23648799072578763,-0.12114791987673344,negligible,-0.2334384399603105,-0.11496573400972925,1.0,False,False,0.12114791987673344
FlexFL,txt_reasoning_char_len,118,44,-0.483851084070766,-0.08771291923526245,-0.349758794860104,-0.19729399600144726,0.9788403993704565,1.145823395316998,2295.0,0.2577918715796784,-0.11594761171032357,negligible,-0.39613816483550357,-0.15246479885865677,1.0,False,False,0.11594761171032357
FlexFL,txt_reasoning_avg_word_len,118,44,-0.3645278499740907,-0.27159283017571434,-0.30499561211139703,-0.15215214275014663,1.0521082645458095,0.9901530156488385,2317.0,0.2943073122822023,-0.10747303543913714,negligible,-0.09293501979837637,-0.1528434693612504,1.0,False,False,0.10747303543913714
FlexFL,txt_fine_grained_reasoning_avg_sentence_len,118,44,-0.2331067822880694,-0.0209813665071378,-0.1312215240707713,-0.04227425862151162,0.9207867156373988,0.7507182597926677,2328.0,0.313312821953454,-0.10323574730354391,negligible,-0.21212541578093158,-0.08894726544925968,1.0,False,False,0.10323574730354391
FlexFL,txt_fine_grained_reasoning_digit_density,118,44,-0.2403639171593841,-0.2403639171593841,0.07670954029035944,-0.207648288701893,1.4556563178033073,0.21701092874834266,2780.5,0.12702991162606903,0.0710708782742681,negligible,0.0,0.2843578289922524,1.0,False,False,0.0710708782742681
FlexFL,txt_reasoning_word_count,118,44,-0.3691295196734867,-0.2105785171388357,-0.24148252610745413,-0.14932017525044783,0.9545209466624544,1.1727171789634556,2438.5,0.5537144723904701,-0.06067026194144838,negligible,-0.15855100253465096,-0.0921623508570063,1.0,False,False,0.06067026194144838
FlexFL,txt_reasoning_avg_words_per_line,118,44,-0.3691295196734867,-0.2105785171388357,-0.24148252610745413,-0.14932017525044783,0.9545209466624544,1.1727171789634556,2438.5,0.5537144723904701,-0.06067026194144838,negligible,-0.15855100253465096,-0.0921623508570063,1.0,False,False,0.06067026194144838
FlexFL,txt_fine_grained_reasoning_has_code_like,118,44,0.0,0.0,0.1016949152542373,0.1590909090909091,0.3035355907397339,0.3699894290244683,2447.0,0.31568670293158874,-0.0573959938366718,negligible,0.0,-0.057395993836671794,1.0,False,False,0.0573959938366718
FlexFL,txt_fine_grained_reasoning_avg_word_len,118,44,-0.3655755382518348,-0.3567043805689434,-0.2856550206714223,-0.1915825921916025,0.9824304739141965,0.9594680658409209,2451.0,0.5863460568232153,-0.05585516178736518,negligible,-0.008871157682891428,-0.09407242847981978,1.0,False,False,0.05585516178736518
FlexFL,txt_fine_grained_reasoning_uniq_word_ratio,118,44,0.1960364431223433,0.0005945055617162,0.127643261451788,0.1468858933670669,0.9558130796124673,0.8779049824944929,2688.5,0.7289538136265555,0.035631741140215716,negligible,0.1954419375606271,-0.01924263191527889,1.0,False,False,0.035631741140215716
FlexFL,txt_reasoning_has_code_like,118,44,0.0,0.0,0.059322033898305086,0.09090909090909091,0.23723380516649942,0.29080336345115265,2514.0,0.48125536078641085,-0.031587057010785825,negligible,0.0,-0.031587057010785825,1.0,False,False,0.031587057010785825
FlexFL,txt_fine_grained_reasoning_hedge_count,118,44,-0.3770599600499196,-0.3770599600499196,0.22421970887666512,0.32841874241223806,1.1099736348874951,1.2444318333784095,2515.0,0.688652825029481,-0.031201848998459167,negligible,0.0,-0.10419903353557294,1.0,False,False,0.031201848998459167
