tool,feature,corr,pval,n,missingness_pct,pval_adj,reject,practically_significant
buglocator,specificity,0.15884757897135543,0.00042176876105556833,489,0.0,0.07170068937944661,False,False
buglocator,expected_observed_alignment,0.22144853907999149,7.576423798013687e-07,489,0.0,0.0001431944097824587,True,True
buglocator,technical_depth,0.15923940115810845,0.00040795365357480367,489,0.0,0.06976007476129142,False,False
buglocator,hidden_s2r_present,-0.09144527892271836,0.043256758785300456,489,0.0,1.0,False,False
buglocator,causal_reasoning_quality,0.2811573175817233,2.4589596405820014e-10,489,0.0,4.8195608955407224e-08,True,True
buglocator,contradiction_present,-0.040432956997625606,0.37229402984690874,489,0.0,1.0,False,False
buglocator,repair_difficulty,-0.27665232802795775,4.848377385095927e-10,489,0.0,9.454335900937057e-08,True,True
buglocator,description_length,0.12188857006569259,0.006964557428581603,489,0.0,1.0,False,False
buglocator,confidence,0.23707159140194783,1.1277254236420091e-07,489,0.0,2.1652328133926574e-05,True,True
buglocator,fine_grained_confidence,0.22309108478729409,7.921311032776263e-07,480,0.018404907975460127,0.00014892064741619377,True,True
buglocator,has_OB,0.017463123831519985,0.7000824669446433,489,0.0,1.0,False,False
buglocator,has_EB,0.054419654839221676,0.22966934997481797,489,0.0,1.0,False,False
buglocator,missing_OB,-0.017463123831519985,0.7000824669446433,489,0.0,1.0,False,False
buglocator,missing_EB,-0.054419654839221676,0.22966934997481797,489,0.0,1.0,False,False
buglocator,num_OB,0.008884520922988548,0.8446355788623604,489,0.0,1.0,False,False
buglocator,num_EB,0.04096715139077379,0.36600505691494567,489,0.0,1.0,False,False
locus,summary_chars,0.17233643393401965,0.00012820905459021468,489,0.0,0.022308375498697353,True,False
locus,description_chars,0.0042567246664137965,0.9251965847080423,489,0.0,1.0,False,False
locus,n_tokens,0.008662933893573085,0.8484631046844229,489,0.0,1.0,False,False
locus,n_words,0.03286022898976968,0.4684608112516778,489,0.0,1.0,False,False
locus,n_sentences,-0.004645756805652159,0.918382946773328,489,0.0,1.0,False,False
locus,flesch_reading_ease,0.17920970748773882,7.103721961505759e-05,486,0.006134969325153339,0.012573587871865194,True,False
locus,smog_index,-0.0629184167764767,0.16609443354770162,486,0.006134969325153339,1.0,False,False
locus,gunning_fog,-0.03731905484052185,0.41171393243780574,486,0.006134969325153339,1.0,False,False
locus,coleman_liau_index,-0.18735016521856246,3.232521799646849e-05,486,0.006134969325153339,0.005818539239364329,True,False
locus,automated_readability_index,-0.17460663296849124,0.00010922710602232323,486,0.006134969325153339,0.019114743553906566,True,False
locus,has_stacktrace,-0.04140538264659513,0.36089549322043146,489,0.0,1.0,False,False
locus,has_code,0.016623006021901404,0.7138615772312178,489,0.0,1.0,False,False
locus,has_patch,-0.025925536174492572,0.5673699205668139,489,0.0,1.0,False,False
locus,has_enumeration,0.07144226850312088,0.11461134818941603,489,0.0,1.0,False,False
locus,num_causal_markers,0.0810231669859083,0.07344558980227442,489,0.0,1.0,False,False
locus,num_temporal_markers,-0.010490744235084191,0.817005541464839,489,0.0,1.0,False,False
locus,causal_density,0.11995422981624258,0.007921565375238214,489,0.0,1.0,False,False
locus,temporal_density,-0.003877749956897699,0.9318393418366405,489,0.0,1.0,False,False
locus,num_os_mentions,-0.012908368448178944,0.77585213133034,489,0.0,1.0,False,False
locus,num_browser_mentions,-0.022046366624896375,0.6267329797492953,489,0.0,1.0,False,False
locus,num_env_mentions,-0.04087175063598379,0.36712331910340945,489,0.0,1.0,False,False
locus,num_versions,0.06294869647634689,0.1645828295910304,489,0.0,1.0,False,False
locus,has_os_info,-0.01196226817042613,0.7918891786342833,489,0.0,1.0,False,False
locus,has_version_info,0.13070901634703272,0.0037861823846775146,489,0.0,0.6133615463177574,False,False
locus,num_exception_types,0.008552262592113561,0.8503760971132655,489,0.0,1.0,False,False
locus,stacktrace_depth,-0.010290754732644191,0.820434143539798,489,0.0,1.0,False,False
locus,num_caused_by,0.011703647328791015,0.7962886171472526,489,0.0,1.0,False,False
locus,num_modal_verbs,0.06250516766458597,0.16758339096351407,489,0.0,1.0,False,False
locus,num_negative_modals,0.017012033499097395,0.7074690883278185,489,0.0,1.0,False,False
locus,modal_density,0.08396462658619831,0.06355852391404992,489,0.0,1.0,False,False
locus,redundancy,0.043762104395320744,0.33418804572461214,489,0.0,1.0,False,False
locus,ambiguity,-0.025043423769313015,0.5806310329911744,489,0.0,1.0,False,False
locus,actionability,0.1572812980480191,0.00048145997123627137,489,0.0,0.08088527516769359,False,False
locus,clarity,0.15675965685990123,0.0005030231595225211,489,0.0,0.08400486764026102,False,False
locus,specificity,0.13600699842441058,0.0025792259583199335,489,0.0,0.42041383120614917,False,False
locus,expected_observed_alignment,0.12486952228384408,0.005691483090315734,489,0.0,0.9106372944505174,False,False
locus,technical_depth,0.10488569748831393,0.020349559896826998,489,0.0,1.0,False,False
locus,hidden_s2r_present,-0.113408034342355,0.012089756907281455,489,0.0,1.0,False,False
locus,causal_reasoning_quality,0.1931628472519554,1.6993853082342917e-05,489,0.0,0.003075887407904068,True,False
locus,contradiction_present,-0.03531336972174137,0.43589652470726925,489,0.0,1.0,False,False
locus,repair_difficulty,-0.2902631110382444,6.002941712199692e-11,489,0.0,1.1825795173033393e-08,True,True
locus,description_length,0.11875486195950864,0.008572348207087545,489,0.0,1.0,False,False
locus,confidence,0.179131493466089,6.79583323025667e-05,489,0.0,0.01216454148215944,True,False
locus,fine_grained_confidence,0.1788651280943087,8.136564051667696e-05,480,0.018404907975460127,0.014320352730935145,True,False
locus,has_OB,0.061290274316533874,0.17601196774308425,489,0.0,1.0,False,False
locus,has_EB,0.007182451985917863,0.8741230206043271,489,0.0,1.0,False,False
locus,missing_OB,-0.061290274316533874,0.17601196774308425,489,0.0,1.0,False,False
locus,missing_EB,-0.007182451985917863,0.8741230206043271,489,0.0,1.0,False,False
locus,num_OB,-0.03699476178964594,0.41434933727083345,489,0.0,1.0,False,False
locus,num_EB,0.01475249934083328,0.7448708551568459,489,0.0,1.0,False,False
