target,feature,corr,pval,n,missingness_pct,pval_adj,reject,practically_significant
adv_mrr10_FFL,summary_chars,-0.033608397129653654,0.423624807689719,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,description_chars,-0.022462796553721225,0.592850096805065,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,n_tokens,-0.0034363019738785404,0.9348148408716452,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,n_words,0.013997089272453474,0.7390099218834235,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,n_sentences,-0.00956668789253422,0.8198759850461995,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,flesch_reading_ease,0.029354868556333215,0.48658992462937745,564,0.30966952264381886,1.0,False,False
adv_mrr10_FFL,smog_index,-0.046280888952722664,0.27252785115644784,564,0.30966952264381886,1.0,False,False
adv_mrr10_FFL,gunning_fog,-0.04936045205773396,0.24185670286601432,564,0.30966952264381886,1.0,False,False
adv_mrr10_FFL,coleman_liau_index,-0.024192337084569176,0.5664108256518714,564,0.30966952264381886,1.0,False,False
adv_mrr10_FFL,automated_readability_index,-0.02567937162730925,0.5427904984860641,564,0.30966952264381886,1.0,False,False
adv_mrr10_FFL,has_stacktrace,-0.03230349807477949,0.4418548164974577,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,has_code,-0.06524470287458141,0.12005014193505908,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,has_patch,0.0010465303039249505,0.9801277462935751,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,has_enumeration,-0.03584887586013551,0.3933693574711927,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,num_causal_markers,0.06693233328385388,0.11074286782041316,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,num_temporal_markers,0.03148377590635399,0.4535320887032215,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,causal_density,0.06398391204026581,0.12739373869351237,569,0.3035495716034272,1.0,False,False
adv_mrr10_FFL,temporal_density,0.030082765824554977,0.47388639734482263,569,0.3035495716034272,1.0,False,False
