target,feature,corr,pval,n,missingness_pct,pval_adj,reject,practically_significant
gap_mrr1_FFL_minus_BNS,summary_chars,-0.12296627655563386,0.006477515832398441,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,description_chars,0.06510445927054193,0.1505707918039031,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,n_tokens,0.05098985423962636,0.2604184307024667,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,n_words,0.013078710851457427,0.7729745881756306,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,n_sentences,0.024807683816333782,0.5841993447794718,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,flesch_reading_ease,-0.17267752782899945,0.00013039081960433362,486,0.31452750352609304,0.0771913652057655,False,False
gap_mrr1_FFL_minus_BNS,smog_index,0.08632600686721148,0.057204787047491726,486,0.31452750352609304,1.0,False,False
gap_mrr1_FFL_minus_BNS,gunning_fog,0.014749412669672751,0.7456827901877926,486,0.31452750352609304,1.0,False,False
gap_mrr1_FFL_minus_BNS,coleman_liau_index,0.1756367460747471,9.929398179334844e-05,486,0.31452750352609304,0.05898062518524898,False,False
gap_mrr1_FFL_minus_BNS,automated_readability_index,0.17131753613678016,0.00014756430390302567,486,0.31452750352609304,0.086177553479367,False,False
gap_mrr1_FFL_minus_BNS,has_stacktrace,0.02159547411091409,0.6338025762458848,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,has_code,-0.020675255766803284,0.6483340920392263,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,has_patch,0.04955293639883716,0.2741090687583947,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,has_enumeration,-0.05911939745556874,0.19185077605897902,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,num_causal_markers,0.03328864316404379,0.46267886489964394,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,num_temporal_markers,-0.046232075352156406,0.30759806357368324,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,causal_density,0.021221782819915356,0.6396871220873774,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,temporal_density,-0.04694898495543724,0.3001492040628452,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,num_os_mentions,-0.05849037812480252,0.19662971076888008,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,num_browser_mentions,0.036421349243659036,0.42162613302664453,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,num_env_mentions,0.044035058220832715,0.33117905250189983,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,num_versions,0.012195151036671995,0.7879332139040538,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,has_os_info,-0.057917796009037285,0.20105491640296413,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,has_version_info,-0.040359242489262544,0.3731670698378322,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,num_exception_types,0.00884787329416866,0.8452683523528649,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,stacktrace_depth,0.06831246172853205,0.1314231402923945,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,num_caused_by,-0.011966639272257832,0.7918148774743775,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,behavior_verb_count,,,489,0.310296191819464,,False,False
gap_mrr1_FFL_minus_BNS,behavior_verb_density,,,489,0.310296191819464,,False,False
gap_mrr1_FFL_minus_BNS,num_modal_verbs,-0.05668041234354605,0.21086452251304957,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,num_negative_modals,-0.02241305470553579,0.621008691852033,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,modal_density,-0.09057091617008284,0.04530452775564275,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,redundancy,0.04312998513634244,0.3412236522779415,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,ambiguity,0.015370428341156315,0.7345782883062775,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,actionability,-0.0951076047967988,0.035506633574233726,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,clarity,-0.1278929974124017,0.004617914846538152,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,specificity,-0.04884765029361422,0.281005151490991,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,expected_observed_alignment,-0.09186211351341926,0.042308311372993825,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,technical_depth,-0.0545457041828088,0.22859055212133422,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,hidden_s2r_present,0.0378995977089242,0.4030185213104842,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,causal_reasoning_quality,-0.16066129781861668,0.0003612803498587463,489,0.310296191819464,0.20882004221835537,False,False
gap_mrr1_FFL_minus_BNS,contradiction_present,0.047182149597208047,0.2977526234293162,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,repair_difficulty,0.14363780722973413,0.0014489777713261177,489,0.310296191819464,0.8027336853146693,False,False
gap_mrr1_FFL_minus_BNS,description_length,-0.042158459143710685,0.3522197768403209,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,confidence,-0.14339706073476272,0.0014762151806330937,489,0.310296191819464,0.8148707797094678,False,False
gap_mrr1_FFL_minus_BNS,fine_grained_confidence,-0.11057851899084715,0.01536013835765627,480,0.32299012693935125,1.0,False,False
gap_mrr1_FFL_minus_BNS,has_OB,-0.011356987840070228,0.8021958099088327,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,has_EB,-0.09061766039336015,0.04519302721268797,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,has_S2R,,,489,0.310296191819464,,False,False
gap_mrr1_FFL_minus_BNS,missing_OB,0.011356987840070228,0.8021958099088327,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,missing_EB,0.09061766039336015,0.04519302721268797,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,missing_S2R,,,489,0.310296191819464,,False,False
gap_mrr1_FFL_minus_BNS,num_OB,0.002163036556518463,0.9619476718333067,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,num_EB,-0.09669919664809497,0.03252629431559236,489,0.310296191819464,1.0,False,False
gap_mrr1_FFL_minus_BNS,num_S2R,,,489,0.310296191819464,,False,False
gap_mrr1_BNS_minus_FFL,summary_chars,0.12296627655563386,0.006477515832398441,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,description_chars,-0.06510445927054193,0.1505707918039031,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,n_tokens,-0.05098985423962636,0.2604184307024667,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,n_words,-0.013078710851457427,0.7729745881756306,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,n_sentences,-0.024807683816333782,0.5841993447794718,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,flesch_reading_ease,0.17267752782899945,0.00013039081960433362,486,0.31452750352609304,0.0771913652057655,False,False
gap_mrr1_BNS_minus_FFL,smog_index,-0.08632600686721148,0.057204787047491726,486,0.31452750352609304,1.0,False,False
gap_mrr1_BNS_minus_FFL,gunning_fog,-0.014749412669672751,0.7456827901877926,486,0.31452750352609304,1.0,False,False
gap_mrr1_BNS_minus_FFL,coleman_liau_index,-0.1756367460747471,9.929398179334844e-05,486,0.31452750352609304,0.05898062518524898,False,False
gap_mrr1_BNS_minus_FFL,automated_readability_index,-0.17131753613678016,0.00014756430390302567,486,0.31452750352609304,0.086177553479367,False,False
gap_mrr1_BNS_minus_FFL,has_stacktrace,-0.02159547411091409,0.6338025762458848,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,has_code,0.020675255766803284,0.6483340920392263,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,has_patch,-0.04955293639883716,0.2741090687583947,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,has_enumeration,0.05911939745556874,0.19185077605897902,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,num_causal_markers,-0.03328864316404379,0.46267886489964394,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,num_temporal_markers,0.046232075352156406,0.30759806357368324,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,causal_density,-0.021221782819915356,0.6396871220873774,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,temporal_density,0.04694898495543724,0.3001492040628452,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,num_os_mentions,0.05849037812480252,0.19662971076888008,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,num_browser_mentions,-0.036421349243659036,0.42162613302664453,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,num_env_mentions,-0.044035058220832715,0.33117905250189983,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,num_versions,-0.012195151036671995,0.7879332139040538,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,has_os_info,0.057917796009037285,0.20105491640296413,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,has_version_info,0.040359242489262544,0.3731670698378322,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,num_exception_types,-0.00884787329416866,0.8452683523528649,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,stacktrace_depth,-0.06831246172853205,0.1314231402923945,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,num_caused_by,0.011966639272257832,0.7918148774743775,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,behavior_verb_count,,,489,0.310296191819464,,False,False
gap_mrr1_BNS_minus_FFL,behavior_verb_density,,,489,0.310296191819464,,False,False
gap_mrr1_BNS_minus_FFL,num_modal_verbs,0.05668041234354605,0.21086452251304957,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,num_negative_modals,0.02241305470553579,0.621008691852033,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,modal_density,0.09057091617008284,0.04530452775564275,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,redundancy,-0.04312998513634244,0.3412236522779415,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,ambiguity,-0.015370428341156315,0.7345782883062775,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,actionability,0.0951076047967988,0.035506633574233726,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,clarity,0.1278929974124017,0.004617914846538152,489,0.310296191819464,1.0,False,False
gap_mrr1_BNS_minus_FFL,specificity,0.04884765029361422,0.281005151490991,489,0.310296191819464,1.0,False,False
