target,feature,corr,pval,n,missingness_pct,pval_adj,reject,practically_significant
gap_mrr5_FFL_minus_BNS,summary_chars,-0.12503011103836945,0.001255483992064167,663,0.1784386617100372,0.6804723236987785,False,False
gap_mrr5_FFL_minus_BNS,description_chars,0.04584510314182778,0.23845866117341283,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,n_tokens,0.021101775131259846,0.5875566182945293,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,n_words,-0.019167229014792557,0.622262143263498,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,n_sentences,0.0431933527416656,0.26674225273605673,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,flesch_reading_ease,-0.18071172419513212,3.0835238009709337e-06,658,0.18463444857496902,0.0018562813281845021,True,False
gap_mrr5_FFL_minus_BNS,smog_index,0.01889453178821778,0.6285314098917827,658,0.18463444857496902,1.0,False,False
gap_mrr5_FFL_minus_BNS,gunning_fog,-0.007153045131027126,0.8546882628188337,658,0.18463444857496902,1.0,False,False
gap_mrr5_FFL_minus_BNS,coleman_liau_index,0.192333064742246,6.669977960538621e-07,658,0.18463444857496902,0.00040553466000074816,True,False
gap_mrr5_FFL_minus_BNS,automated_readability_index,0.18003859434933017,3.3596725354212877e-06,658,0.18463444857496902,0.0020158035212527728,True,False
gap_mrr5_FFL_minus_BNS,has_stacktrace,0.032744272723296615,0.3999222889958267,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,has_code,0.009780258266206088,0.8015353358726518,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,has_patch,0.03594280328322013,0.3554676994425138,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,has_enumeration,-0.020740408076960946,0.5939713207965684,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,num_causal_markers,0.011683444554512803,0.7639658069282709,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,num_temporal_markers,-0.033093203404026814,0.3949166237679095,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,causal_density,-0.005061807355778095,0.8964949955660431,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,temporal_density,-0.03447638024075364,0.37544872205491153,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,num_os_mentions,-0.031942429801477636,0.4115686228605564,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,num_browser_mentions,0.03674074645599329,0.3448818222145372,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,num_env_mentions,0.06875405379997186,0.07687941757218913,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,num_versions,0.017292577255479814,0.6567130079162204,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,has_os_info,-0.03279798842009954,0.3991492288105991,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,has_version_info,-0.04126124381529597,0.2887471853499103,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,num_exception_types,0.05094487090211711,0.19014708759475954,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,stacktrace_depth,0.11437150281741473,0.0031874972855127815,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,num_caused_by,0.027285006418490146,0.4830779698997544,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,behavior_verb_count,,,663,0.1784386617100372,,False,False
gap_mrr5_FFL_minus_BNS,behavior_verb_density,,,663,0.1784386617100372,,False,False
gap_mrr5_FFL_minus_BNS,num_modal_verbs,-0.0383402253118904,0.32427355839684546,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,num_negative_modals,-0.028566669756515964,0.46275437643005446,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,modal_density,-0.06879390444831714,0.07670807587323301,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,redundancy,0.01783559778501073,0.6466544154284007,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,ambiguity,-0.055336855056252986,0.15466113957335256,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,actionability,-0.08188894399935565,0.035022028464590675,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,clarity,-0.09927379538422898,0.01053739510493183,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,specificity,-0.046722165411042536,0.22958635241238948,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,expected_observed_alignment,-0.05932383830979623,0.1270152051378778,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,technical_depth,-0.026226540794447282,0.500220238964683,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,hidden_s2r_present,0.010627086275286668,0.784756409969851,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,causal_reasoning_quality,-0.1263118762287351,0.0011168623038526706,663,0.1784386617100372,0.6075730932958529,False,False
gap_mrr5_FFL_minus_BNS,contradiction_present,0.039184464382247396,0.31372557048833466,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,repair_difficulty,0.12419933281661916,0.0013536202240952363,663,0.1784386617100372,0.7309549210114277,False,False
gap_mrr5_FFL_minus_BNS,description_length,-0.04536751316681735,0.2433902171277759,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,confidence,-0.10474795592410152,0.006944944306726648,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,fine_grained_description_length,-0.044696153548487945,0.25479220707309785,651,0.19330855018587356,1.0,False,False
gap_mrr5_FFL_minus_BNS,fine_grained_confidence,-0.07518539762940805,0.05519211575165051,651,0.19330855018587356,1.0,False,False
gap_mrr5_FFL_minus_BNS,has_OB,0.011149416249765065,0.7744560501944044,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,has_EB,-0.043786026483983186,0.2602292046091515,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,has_S2R,,,663,0.1784386617100372,,False,False
gap_mrr5_FFL_minus_BNS,missing_OB,-0.011149416249765065,0.7744560501944044,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,missing_EB,0.043786026483983186,0.2602292046091515,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,missing_S2R,,,663,0.1784386617100372,,False,False
gap_mrr5_FFL_minus_BNS,num_OB,-0.002009333497058249,0.9588152904158234,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,num_EB,-0.04135533869982714,0.2876480487122208,663,0.1784386617100372,1.0,False,False
gap_mrr5_FFL_minus_BNS,num_S2R,,,663,0.1784386617100372,,False,False
gap_mrr5_BNS_minus_FFL,summary_chars,0.12503011103836945,0.001255483992064167,663,0.1784386617100372,0.6804723236987785,False,False
gap_mrr5_BNS_minus_FFL,description_chars,-0.04584510314182778,0.23845866117341283,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,n_tokens,-0.021101775131259846,0.5875566182945293,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,n_words,0.019167229014792557,0.622262143263498,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,n_sentences,-0.0431933527416656,0.26674225273605673,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,flesch_reading_ease,0.18071172419513212,3.0835238009709337e-06,658,0.18463444857496902,0.0018562813281845021,True,False
gap_mrr5_BNS_minus_FFL,smog_index,-0.01889453178821778,0.6285314098917827,658,0.18463444857496902,1.0,False,False
gap_mrr5_BNS_minus_FFL,gunning_fog,0.007153045131027126,0.8546882628188337,658,0.18463444857496902,1.0,False,False
gap_mrr5_BNS_minus_FFL,coleman_liau_index,-0.192333064742246,6.669977960538621e-07,658,0.18463444857496902,0.00040553466000074816,True,False
gap_mrr5_BNS_minus_FFL,automated_readability_index,-0.18003859434933017,3.3596725354212877e-06,658,0.18463444857496902,0.0020158035212527728,True,False
gap_mrr5_BNS_minus_FFL,has_stacktrace,-0.032744272723296615,0.3999222889958267,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,has_code,-0.009780258266206088,0.8015353358726518,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,has_patch,-0.03594280328322013,0.3554676994425138,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,has_enumeration,0.020740408076960946,0.5939713207965684,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,num_causal_markers,-0.011683444554512803,0.7639658069282709,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,num_temporal_markers,0.033093203404026814,0.3949166237679095,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,causal_density,0.005061807355778095,0.8964949955660431,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,temporal_density,0.03447638024075364,0.37544872205491153,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,num_os_mentions,0.031942429801477636,0.4115686228605564,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,num_browser_mentions,-0.03674074645599329,0.3448818222145372,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,num_env_mentions,-0.06875405379997186,0.07687941757218913,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,num_versions,-0.017292577255479814,0.6567130079162204,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,has_os_info,0.03279798842009954,0.3991492288105991,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,has_version_info,0.04126124381529597,0.2887471853499103,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,num_exception_types,-0.05094487090211711,0.19014708759475954,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,stacktrace_depth,-0.11437150281741473,0.0031874972855127815,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,num_caused_by,-0.027285006418490146,0.4830779698997544,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,behavior_verb_count,,,663,0.1784386617100372,,False,False
gap_mrr5_BNS_minus_FFL,behavior_verb_density,,,663,0.1784386617100372,,False,False
gap_mrr5_BNS_minus_FFL,num_modal_verbs,0.0383402253118904,0.32427355839684546,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,num_negative_modals,0.028566669756515964,0.46275437643005446,663,0.1784386617100372,1.0,False,False
gap_mrr5_BNS_minus_FFL,modal_density,0.06879390444831714,0.07670807587323301,663,0.1784386617100372,1.0,False,False
