tool,feature,corr,pval,n,n_found,n_not_found,analysis,pval_adj,reject,practically_significant
buglocator,num_browser_mentions,-0.13540758182276996,8.672393886250299e-05,835,312,523,found_vs_notfound,0.012141351440750419,True,False
buglocator,num_env_mentions,-0.07869355787895849,0.022961248512583382,835,312,523,found_vs_notfound,1.0,False,False
buglocator,num_versions,0.04319580129630146,0.21242907817625112,835,312,523,found_vs_notfound,1.0,False,False
buglocator,has_os_info,0.011395798976567808,0.7422958561094174,835,312,523,found_vs_notfound,1.0,False,False
buglocator,has_version_info,0.25749150943499344,4.11799806043664e-14,835,312,523,found_vs_notfound,6.712336838511723e-12,True,True
buglocator,num_exception_types,0.06478548461725772,0.061313658416028996,835,312,523,found_vs_notfound,1.0,False,False
buglocator,stacktrace_depth,0.006310106552501665,0.855529507629652,835,312,523,found_vs_notfound,1.0,False,False
buglocator,num_caused_by,-0.05015800452080445,0.14758225737634464,835,312,523,found_vs_notfound,1.0,False,False
buglocator,num_modal_verbs,-0.030356857948233694,0.380980715271179,835,312,523,found_vs_notfound,1.0,False,False
buglocator,num_negative_modals,-0.0053362386734118455,0.877634958643143,835,312,523,found_vs_notfound,1.0,False,False
buglocator,modal_density,-0.025686329074625376,0.4585406734292453,835,312,523,found_vs_notfound,1.0,False,False
buglocator,redundancy,0.04833141077434821,0.16291771182848672,835,312,523,found_vs_notfound,1.0,False,False
buglocator,ambiguity,-0.0013740489944689006,0.9683757023650604,835,312,523,found_vs_notfound,1.0,False,False
buglocator,actionability,0.3814635128949098,2.5825990893344718e-30,835,312,523,found_vs_notfound,5.087720205988909e-28,True,True
buglocator,clarity,0.3654784447302155,8.717090448929542e-28,835,312,523,found_vs_notfound,1.7085497279901902e-25,True,True
buglocator,specificity,0.35251360007390625,7.740686906617494e-26,835,312,523,found_vs_notfound,1.4862118860705589e-23,True,True
buglocator,expected_observed_alignment,0.3580362490428894,1.1743572659507159e-26,835,312,523,found_vs_notfound,2.2782530959443887e-24,True,True
buglocator,technical_depth,0.3393619459473739,5.953165603076023e-24,835,312,523,found_vs_notfound,1.1072888021721403e-21,True,True
buglocator,hidden_s2r_present,-0.13673684794248236,7.373167636301416e-05,835,312,523,found_vs_notfound,0.010396166367184996,True,False
buglocator,causal_reasoning_quality,0.3913252762572419,6.034287674890261e-32,835,312,523,found_vs_notfound,1.2008232473031618e-29,True,True
buglocator,contradiction_present,-0.026745050807306252,0.44022393659728015,835,312,523,found_vs_notfound,1.0,False,False
buglocator,repair_difficulty,-0.40892351451641695,5.351744388129202e-35,835,312,523,found_vs_notfound,1.0703488776258404e-32,True,True
buglocator,description_length,0.15397198099117948,7.849714352328347e-06,835,312,523,found_vs_notfound,0.0011460582954399387,True,False
buglocator,confidence,0.33954622272325086,5.609702906812014e-24,835,312,523,found_vs_notfound,1.0490144435738465e-21,True,True
buglocator,fine_grained_confidence,0.3534792996383539,2.6261677805008828e-25,812,307,505,found_vs_notfound,5.015980460756686e-23,True,True
buglocator,has_OB,0.0671870849025036,0.05228890666589846,835,312,523,found_vs_notfound,1.0,False,False
buglocator,has_EB,0.05534158768511874,0.11004298887813574,835,312,523,found_vs_notfound,1.0,False,False
buglocator,missing_OB,-0.06718708490250358,0.05228890666589846,835,312,523,found_vs_notfound,1.0,False,False
buglocator,missing_EB,-0.055341587685118696,0.11004298887813574,835,312,523,found_vs_notfound,1.0,False,False
buglocator,num_OB,-0.052246239585802205,0.13142783181939863,835,312,523,found_vs_notfound,1.0,False,False
buglocator,num_EB,0.03666044240304612,0.2899996750057953,835,312,523,found_vs_notfound,1.0,False,False
locus,summary_chars,0.3540023590665844,4.6729978201448716e-26,835,281,554,found_vs_notfound,9.018885792879603e-24,True,True
locus,description_chars,-0.07326214474408733,0.03428672556001415,835,281,554,found_vs_notfound,1.0,False,False
locus,n_tokens,-0.042170559050648204,0.22349314131304057,835,281,554,found_vs_notfound,1.0,False,False
locus,n_words,-0.04736218292608588,0.17152748472664864,835,281,554,found_vs_notfound,1.0,False,False
locus,n_sentences,-0.08629863626522272,0.012608618094596994,835,281,554,found_vs_notfound,1.0,False,False
locus,flesch_reading_ease,0.194576394827909,2.276730103406177e-08,812,281,531,found_vs_notfound,3.369560553041142e-06,True,False
locus,smog_index,-0.04565784808477896,0.19369627396001765,812,281,531,found_vs_notfound,1.0,False,False
locus,gunning_fog,-0.03002219231078898,0.3928969748801049,812,281,531,found_vs_notfound,1.0,False,False
locus,coleman_liau_index,-0.21083777507024715,1.3030301665070222e-09,812,281,531,found_vs_notfound,1.9545452497605332e-07,True,True
locus,automated_readability_index,-0.22311854754465546,1.28172883427396e-10,812,281,531,found_vs_notfound,1.948227828096419e-08,True,True
locus,has_stacktrace,-0.026684014423132636,0.44126840283276214,835,281,554,found_vs_notfound,1.0,False,False
locus,has_code,0.09011054944382534,0.009180228170686623,835,281,554,found_vs_notfound,1.0,False,False
locus,has_patch,0.01309269145030226,0.7055935502795816,835,281,554,found_vs_notfound,1.0,False,False
