feature,all_n,none_n,all_median,none_median,all_mean,none_mean,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
z_reasoning_quality,125,122,0.7071067811865475,-0.28769414684562294,0.24757975172411012,0.009702623877468943,0.9948009280321704,8867.5,0.026916510132965685,0.16295081967213115,small,0.592163222925245,False,False,0.16295081967213115,False
num_exception_types,125,122,-0.5251530779927517,-0.5251530779927517,0.14721791286396804,-0.10581978006001484,0.0,8764.0,0.011129382697330884,0.14937704918032788,small,0.26710518473594125,False,False,0.14937704918032788,False
quality_composite,125,122,0.7,0.65,0.6576000000000001,0.5692622950819674,0.04999999999999993,8750.5,0.04444686602440347,0.14760655737704917,small,0.9333841865124728,False,False,0.14760655737704917,False
jira_num_attachments,125,122,0.0,0.0,0.4,0.16393442622950818,0.0,8666.0,0.004981718509464729,0.13652459016393442,negligible,0.12952468124608293,False,False,0.13652459016393442,False
z_technical_context,125,122,-0.2121320343559644,-0.0882743890059664,-0.23642526069823608,-0.12208054773514643,-0.12385764534999799,6750.5,0.11941404015593385,-0.11468852459016393,negligible,1.0,False,False,0.11468852459016393,False
percent_agreement,125,122,0.875,0.8541666666666666,0.8505,0.8348702185792352,0.02083333333333337,8428.0,0.15172130512393195,0.10531147540983607,negligible,1.0,False,False,0.10531147540983607,False
semantic_coherence,125,122,-0.1670358525082561,-0.1068341717163521,-0.09430965793726721,0.30275922159606555,-0.060201680791903994,6848.5,0.16685874653816946,-0.10183606557377049,negligible,1.0,False,False,0.10183606557377049,False
causal_consistency,125,122,0.8461192206423268,0.8509082681816867,0.8496670240457092,0.8124110907302097,-0.004789047539359936,8348.0,0.1980949409654289,0.09481967213114754,negligible,1.0,False,False,0.09481967213114754,False
num_temporal_markers,125,122,-0.4635308650875505,-0.4635308650875505,0.028288863533754715,-0.0022014613646106386,0.0,8257.0,0.17538169068355625,0.08288524590163934,negligible,1.0,False,False,0.08288524590163934,False
specificity_repro_gap,125,122,0.0,0.0,-0.08,0.04918032786885246,0.0,7009.5,0.20673226605021078,-0.08072131147540984,negligible,1.0,False,False,0.08072131147540984,False
num_OB,125,122,-0.2886514946017978,-0.0777818550633016,-0.15875579664608414,0.0967905514398797,-0.2108696395384962,7011.0,0.2717285339124501,-0.08052459016393443,negligible,1.0,False,False,0.08052459016393443,False
num_buggy_files,123,122,1.0,1.0,1.4634146341463414,1.1721311475409837,0.0,8100.0,0.10408454290562269,0.07956817273090763,negligible,1.0,False,False,0.07956817273090763,False
lix,125,122,51.65,50.385,52.004479999999994,51.7297135477278,1.2650000000000006,8083.5,0.4145999839992357,0.06013114754098361,negligible,1.0,False,False,0.06013114754098361,False
z_impact_scope,125,122,-0.1524985703326045,-0.22529628294599918,-0.20755573096078583,-0.2297020046869377,0.07279771261339468,8076.0,0.42214722941458516,0.059147540983606556,negligible,1.0,False,False,0.059147540983606556,False
fog,125,122,11.57,10.705,11.5352,11.577817727392151,0.8650000000000002,8000.5,0.504145506783381,0.04924590163934426,negligible,1.0,False,False,0.04924590163934426,False
stacktrace_depth,125,122,-0.2020454871191189,-0.2020454871191189,0.0750070700575702,-0.026017268837840377,0.0,7984.0,0.1770349065647876,0.04708196721311476,negligible,1.0,False,False,0.04708196721311476,False
quality_std,125,122,0.1914854215512676,0.1914854215512676,0.203223507888908,0.20150850460040332,0.0,7879.5,0.6494553423199787,0.03337704918032787,negligible,1.0,False,False,0.03337704918032787,False
report_vocab_size,123,122,72.0,78.5,80.64227642276423,87.65573770491804,-6.5,7309.5,0.7278237945398293,-0.02578968412634946,negligible,1.0,False,False,0.02578968412634946,False
smog,125,122,12.1,12.1,12.266399999999999,12.283695150574514,0.0,7428.5,0.7269353074224911,-0.02577049180327869,negligible,1.0,False,False,0.02577049180327869,False
exception_user_frames,125,122,-0.2073567129463963,-0.2073567129463963,0.07488985940865399,-0.027526103063202013,0.0,7803.5,0.529338092755268,0.023409836065573772,negligible,1.0,False,False,0.023409836065573772,False
num_EB,125,122,0.2959479588785432,-0.1885942875206404,0.00909894901022653,0.10530838652476604,0.4845422463991836,7792.5,0.7446800383816075,0.021967213114754098,negligible,1.0,False,False,0.021967213114754098,False
semantic_entropy,125,122,0.1579096263800142,0.4388732787035885,0.019149836032873853,-0.1313502350635652,-0.2809636523235743,7488.5,0.8085704352482506,-0.017901639344262296,negligible,1.0,False,False,0.017901639344262296,False
num_env_mentions,125,122,-0.2192296649910203,-0.2192296649910203,-0.03284458980956378,0.08086340102127788,0.0,7488.5,0.5453843672047207,-0.017901639344262296,negligible,1.0,False,False,0.017901639344262296,False
technical_consistency,125,122,0.7,0.7,0.7112,0.6934426229508197,0.0,7571.5,0.9233255420030921,-0.0070163934426229506,negligible,1.0,False,False,0.0070163934426229506,False
