target,feature,corr,pval,n,missingness_pct,n_positive,n_negative,pval_adj,reject,practically_significant
ExtrAdv(FFL),num_OB,-0.02459882070363401,0.47779150093156464,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),num_EB,-0.02330881188280525,0.5011875688093806,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),fg_cat_is_missing,-0.005827776368507131,0.8664647100992655,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_title_char_len,-0.0348757877617111,0.314136616276251,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_title_word_count,-0.03365725106646677,0.3313538412755022,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_title_avg_word_len,-0.07845276952535712,0.023384180382375892,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_title_avg_words_per_line,-0.03365725106646677,0.3313538412755022,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_title_avg_sentence_len,-0.031724218093373065,0.35989151947043985,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_title_hedge_count,-0.004521779847395645,0.8961962200525527,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_title_hedge_density,-0.004446974380687592,0.8979040187109969,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_title_has_code_like,-0.0029458819172850253,0.9322630226935489,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_title_question_density,-0.0020301462623151948,0.9532898029988236,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_title_digit_density,-0.022336436690715493,0.5192153581762394,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_title_uniq_word_ratio,0.010319103816430107,0.7658971526178457,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_reasoning_char_len,0.00832838261593234,0.8100948683284579,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_reasoning_word_count,0.02015912334750629,0.5607607641730086,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_reasoning_avg_word_len,-0.02214228833645673,0.5228544684128678,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_reasoning_avg_words_per_line,0.02015912334750629,0.5607607641730086,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_reasoning_avg_sentence_len,0.023768564424934503,0.49278048479957504,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_reasoning_hedge_count,-0.012716131628499825,0.7136828838027388,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_reasoning_hedge_density,-0.012448733720065714,0.7194468141022062,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_reasoning_has_code_like,-0.010717683282002373,0.7571336128077951,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_reasoning_exclaim_density,-0.0011990407673860923,0.972401867163566,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_reasoning_digit_density,-0.00692753757403564,0.8415719413419894,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_reasoning_uniq_word_ratio,-0.03879498426126951,0.26280910492054715,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_fine_grained_reasoning_char_len,-0.037765548377325306,0.27569499397155206,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_fine_grained_reasoning_word_count,-0.018330241249733887,0.5968551672801631,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_fine_grained_reasoning_line_count,0.005827776368507131,0.8664647100992655,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_fine_grained_reasoning_avg_word_len,-0.06803385238602504,0.04938374668841061,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_fine_grained_reasoning_avg_words_per_line,-0.029392878472929033,0.3962941290310639,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_fine_grained_reasoning_avg_sentence_len,-0.01188928378931374,0.7315574106394303,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_fine_grained_reasoning_hedge_count,0.06371948867417848,0.0657133648603372,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_fine_grained_reasoning_hedge_density,0.06586952693328203,0.05709207725068031,835,0.0,1,834,1.0,False,False
ExtrAdv(FFL),txt_fine_grained_reasoning_has_code_like,-0.014597521704117543,0.6736047477232874,835,0.0,1,834,1.0,False,False
