metric,feature,corr,pval,pval_adj,reject
top@1_boostnsift,num_negative_modals,0.010163750155512893,0.7693210885455695,1.0,False
top@1_boostnsift,modal_density,0.02221067923992448,0.5215710615966,1.0,False
top@1_boostnsift,redundancy,-0.026851179992476118,0.43841120831442365,1.0,False
top@1_boostnsift,ambiguity,0.043625307184629404,0.20791333142017623,1.0,False
top@1_boostnsift,completeness_score,0.3563483225498991,0.28207648579052746,1.0,False
top@1_boostnsift,specificity_score,,,,
top@1_boostnsift,actionability,0.28069809635116083,1.3882309261507264e-16,4.386809726636295e-14,True
top@1_boostnsift,clarity,0.27094905312158923,1.6229052321168166e-15,5.079693376525636e-13,True
top@1_boostnsift,specificity,0.24397815843040235,8.817401981836218e-13,2.6628553985145377e-10,True
top@1_boostnsift,expected_observed_alignment,0.2670152801824499,4.256941804429514e-15,1.3196519593731493e-12,True
top@1_boostnsift,technical_depth,0.2207805055710202,1.1188556317613183e-10,3.300624113695889e-08,True
top@1_boostnsift,causal_reasoning_quality,0.29632855795916885,2.187143991857515e-18,6.976989334025473e-16,True
top@1_boostnsift,repair_difficulty,-0.32994236843355973,1.177537899106924e-22,3.838773551088573e-20,True
top@1_boostnsift,description_length,0.07459334123934158,0.031142216012011194,1.0,False
top@1_boostnsift,confidence,0.2634381678122413,1.0091776464710972e-14,3.11835892759569e-12,True
top@1_buglocator,summary_chars,0.27080172466348873,1.683071879403296e-15,5.251184263738283e-13,True
top@1_buglocator,description_chars,0.08835070262987847,0.010643636152763532,1.0,False
top@1_buglocator,n_tokens,0.09345103809757804,0.0068868717479703325,1.0,False
top@1_buglocator,n_words,0.08206031221813567,0.017706767539322783,1.0,False
top@1_buglocator,n_sentences,0.009286815457116845,0.7887308817170988,1.0,False
top@1_buglocator,flesch_reading_ease,0.1564296287547476,7.250649915073259e-05,0.01740155979617582,True
top@1_buglocator,smog_index,-0.07401866607258681,0.06169104026644631,1.0,False
top@1_buglocator,gunning_fog,-0.09719821161693055,0.014045402681885848,1.0,False
top@1_buglocator,coleman_liau_index,-0.13183064677155945,0.0008440968882782267,0.17894854031498406,False
top@1_buglocator,automated_readability_index,-0.1360214376980029,0.0005710473880441114,0.12391728320557216,False
top@1_buglocator,num_steps,0.0033845267770118356,0.9222068076326001,1.0,False
top@1_buglocator,avg_step_length,-0.016026158236430367,0.6437703352212898,1.0,False
top@1_buglocator,steps_with_objects,0.005416124693828607,0.8758178233962721,1.0,False
top@1_buglocator,steps_with_specific_actions,,,,
top@1_buglocator,potential_ambiguous_steps,,,,
top@1_buglocator,potential_vague_steps,-0.0015630012590322276,0.9640296531933059,1.0,False
top@1_buglocator,num_causal_markers,0.0865983441392458,0.012302975783374713,1.0,False
top@1_buglocator,num_temporal_markers,0.11418685579527543,0.0009482085590470146,0.20007200595892008,False
top@1_buglocator,causal_density,0.16983159024454797,7.971479253593332e-07,0.00021762138362309798,True
top@1_buglocator,temporal_density,0.09487842506541601,0.006074616731971411,1.0,False
top@1_buglocator,num_os_mentions,0.08006884473455882,0.020670536211134856,1.0,False
top@1_buglocator,num_browser_mentions,0.008914933111915248,0.7970024782812223,1.0,False
top@1_buglocator,num_env_mentions,-0.02213862807952509,0.5229232015000123,1.0,False
